                 sim	               state	              dist_x	                time	                step	                 Day	        IC_Cl_(mg/l)	             NO3_0.0	             NO3_0.1	            NO3_0.25	             NO3_0.5	             NO3_1.0	
                   1	              transp	             2.49373	             2.24045	                  10	  2.240448826000e+00	  1.809287000000e+03	  1.019919393493e-01	  1.010442403147e-01	  9.964289343937e-02	  9.734787456443e-02	  9.290103464131e-02	
                   1	              transp	             2.49373	             2.46449	                  11	  2.464493708600e+00	  1.809286999993e+03	  1.019919393926e-01	  1.009499561356e-01	  9.941098531179e-02	  9.689526088173e-02	  9.203775586266e-02	
                   2	              transp	             2.49373	             2.46449	                   0	  2.464493708600e+00	  1.809286999993e+03	  1.019919393926e-01	  1.009499561356e-01	  9.941098531179e-02	  9.689526088173e-02	  9.203775586266e-02	
                   2	              transp	             2.49373	             35.1312	                   1	  3.513116037527e+01	  1.809286999993e+03	  1.019919393927e-01	  8.810353968568e-02	  7.077665936921e-02	  4.911494135052e-02	  2.359650588900e-02	
                   3	              transp	             2.49373	             35.1312	                   0	  3.513116037527e+01	  1.809286999993e+03	  1.019919393927e-01	  8.810353968568e-02	  7.077665936921e-02	  4.911494135052e-02	  2.359650588900e-02	
                   3	              transp	             2.49373	             35.3552	                   1	  3.535520525787e+01	  1.809286999916e+03	  1.019919398630e-01	  8.802133081711e-02	  7.061193459539e-02	  4.888658428936e-02	  2.337723649376e-02	
                   3	              transp	             2.49373	             35.5793	                   2	  3.557925014047e+01	  1.809286999341e+03	  1.019919433939e-01	  8.793920129638e-02	  7.044759531486e-02	  4.865929042233e-02	  2.316000534486e-02	
                   3	              transp	             2.49373	             35.8033	                   3	  3.580329502307e+01	  1.809286996122e+03	  1.019919631778e-01	  8.785716241117e-02	  7.028364971667e-02	  4.843306106428e-02	  2.294479646359e-02	
                   3	              transp	             2.49373	             36.0273	                   4	  3.602733990567e+01	  1.809286981875e+03	  1.019920507287e-01	  8.777525839770e-02	  7.012013227547e-02	  4.820791557974e-02	  2.273160250630e-02	
                   3	              transp	             2.49373	             36.2514	                   5	  3.625138478827e+01	  1.809286929885e+03	  1.019923702127e-01	  8.769363022771e-02	  6.995715449101e-02	  4.798392601804e-02	  2.252044086073e-02	
                   3	              transp	             2.49373	             36.4754	                   6	  3.647542967087e+01	  1.809286768138e+03	  1.019933641706e-01	  8.761265760535e-02	  6.979501757881e-02	  4.776129373917e-02	  2.231138898189e-02	
                   3	              transp	             2.49373	             36.6995	                   7	  3.669947455347e+01	  1.809286327715e+03	  1.019960706533e-01	  8.753323024462e-02	  6.963442722008e-02	  4.754049482499e-02	  2.210465088329e-02	
                   3	              transp	             2.49373	             36.9235	                   8	  3.692351943607e+01	  1.809285256009e+03	  1.020026567266e-01	  8.745720339763e-02	  6.947685318397e-02	  4.732252247170e-02	  2.190066695066e-02	
                   3	              transp	             2.49373	             37.1476	                   9	  3.714756431867e+01	  1.809282886032e+03	  1.020172222444e-01	  8.738808277133e-02	  6.932506841279e-02	  4.710924850627e-02	  2.170027604590e-02	
                   3	              transp	             2.49373	             37.3716	                  10	  3.737160920127e+01	  1.809278057591e+03	  1.020468973648e-01	  8.733195762974e-02	  6.918388094670e-02	  4.690391141054e-02	  2.150493178423e-02	
                   3	              transp	             2.49373	             37.5957	                  11	  3.759565408387e+01	  1.809268892582e+03	  1.021032246004e-01	  8.729867282278e-02	  6.906104974873e-02	  4.671172303175e-02	  2.131696787116e-02	
                   3	              transp	             2.49373	             37.8197	                  12	  3.781969896647e+01	  1.809252533640e+03	  1.022037650454e-01	  8.730318686277e-02	  6.896834113498e-02	  4.654056312799e-02	  2.113989714381e-02	
                   3	              transp	             2.49373	             38.0437	                  13	  3.804374384907e+01	  1.809224861616e+03	  1.023738346758e-01	  8.736703485068e-02	  6.892266079318e-02	  4.640171707119e-02	  2.097872368520e-02	
                   3	              transp	             2.49373	             38.2678	                  14	  3.826778873167e+01	  1.809180211526e+03	  1.026482500358e-01	  8.751979336198e-02	  6.894718054558e-02	  4.631060307939e-02	  2.084024555912e-02	
                   3	              transp	             2.49373	             38.4918	                  15	  3.849183361427e+01	  1.809111108358e+03	  1.030729517579e-01	  8.780043685564e-02	  6.907237534504e-02	  4.628743600790e-02	  2.073333032188e-02	
                   3	              transp	             2.49373	             38.7159	                  16	  3.871587849687e+01	  1.809008043339e+03	  1.037063798833e-01	  8.825848237024e-02	  6.933689500417e-02	  4.635778542881e-02	  2.066915684272e-02	
                   3	              transp	             2.49373	             38.9399	                  17	  3.893992337947e+01	  1.808859307984e+03	  1.046204936837e-01	  8.895483811320e-02	  6.978821384110e-02	  4.655300360793e-02	  2.066143246652e-02	
                   3	              transp	             2.49373	              39.164	                  18	  3.916396826207e+01	  1.808650898897e+03	  1.059013567357e-01	  8.996229785142e-02	  7.048302526927e-02	  4.691051919710e-02	  2.072660913584e-02	
                   3	              transp	             2.49373	              39.388	                  19	  3.938801314467e+01	  1.808366500863e+03	  1.076492408478e-01	  9.136565187785e-02	  7.148737206578e-02	  4.747400932451e-02	  2.088412998286e-02	
                   3	              transp	             2.49373	             39.6121	                  20	  3.961205802727e+01	  1.807987550334e+03	  1.099782358729e-01	  9.326141246402e-02	  7.287652227620e-02	  4.829347201132e-02	  2.115673530318e-02	
                   3	              transp	             2.49373	             39.8361	                  21	  3.983610290987e+01	  1.807493376434e+03	  1.130153831130e-01	  9.575717421328e-02	  7.473461315989e-02	  4.942522104006e-02	  2.157084357501e-02	
                   3	              transp	             2.49373	             40.0601	                  22	  4.006014779247e+01	  1.806861412427e+03	  1.168993756488e-01	  9.897064630392e-02	  7.715409119724e-02	  5.093181806847e-02	  2.215700266970e-02	
                   3	              transp	             2.49373	             40.2842	                  23	  4.028419267507e+01	  1.806067467454e+03	  1.217788882590e-01	  1.030284042909e-01	  8.023497655747e-02	  5.288194537482e-02	  2.295038400566e-02	
                   3	              transp	             2.49373	             40.5082	                  24	  4.050823755767e+01	  1.805086046281e+03	  1.278106123043e-01	  1.080644147806e-01	  8.408397785937e-02	  5.535021106941e-02	  2.399127354532e-02	
                   3	              transp	             2.49373	             40.7323	                  25	  4.073228244027e+01	  1.803890703738e+03	  1.351570773611e-01	  1.142183880959e-01	  8.881347971171e-02	  5.841687010997e-02	  2.532550213463e-02	
                   3	              transp	             2.49373	             40.9563	                  26	  4.095632732287e+01	  1.802454420403e+03	  1.439843423038e-01	  1.216340131504e-01	  9.454042291058e-02	  6.216744081858e-02	  2.700475543455e-02	
                   3	              transp	             2.49373	             41.1804	                  27	  4.118037220547e+01	  1.800749986651e+03	  1.544596349842e-01	  1.304571260880e-01	  1.013850960171e-01	  6.669219815142e-02	  2.908671017678e-02	
                   3	              transp	             2.49373	             41.4044	                  28	  4.140441708807e+01	  1.798750383307e+03	  1.667490127544e-01	  1.408338604417e-01	  1.094698573682e-01	  7.208553090538e-02	  3.163495675153e-02	
                   3	              transp	             2.49373	             41.6285	                  29	  4.162846197067e+01	  1.796429148649e+03	  1.810151069168e-01	  1.529088220682e-01	  1.189178079576e-01	  7.844515887183e-02	  3.471868549838e-02	
                   3	              transp	             2.49373	             41.8525	                  30	  4.185250685327e+01	  1.793760723190e+03	  1.974150037262e-01	  1.668233271443e-01	  1.298514374435e-01	  8.587121598558e-02	  3.841213273957e-02	
                   3	              transp	             2.49373	             42.0766	                  31	  4.207655173587e+01	  1.790720765458e+03	  2.160983036218e-01	  1.827137362575e-01	  1.423912671646e-01	  9.446521523702e-02	  4.279380018750e-02	
                   3	              transp	             2.49373	             42.3006	                  32	  4.230059661847e+01	  1.787286433753e+03	  2.372053895832e-01	  2.007099121851e-01	  1.566545149982e-01	  1.043289193525e-01	  4.794547615210e-02	
                   3	              transp	             2.49373	             42.5246	                  33	  4.252464150107e+01	  1.783436630502e+03	  2.608659253544e-01	  2.209338234691e-01	  1.727538068712e-01	  1.155631472750e-01	  5.395109796650e-02	
                   3	              transp	             2.49373	             42.7487	                  34	  4.274868638367e+01	  1.779152207327e+03	  2.871975950888e-01	  2.434983104637e-01	  1.907959586323e-01	  1.282665499881e-01	  6.089550188964e-02	
                   3	              transp	             2.49373	             42.9727	                  35	  4.297273126627e+01	  1.774416130271e+03	  3.163050879337e-01	  2.685060252822e-01	  2.108808498722e-01	  1.425343902557e-01	  6.886310959122e-02	
                   3	              transp	             2.49373	             43.1968	                  36	  4.319677614887e+01	  1.769213605683e+03	  3.482793242857e-01	  2.960485521223e-01	  2.331004083030e-01	  1.584573596806e-01	  7.793659968504e-02	
                   3	              transp	             2.49373	             43.4208	                  37	  4.342082103147e+01	  1.763532168234e+03	  3.831969149147e-01	  3.262057098970e-01	  2.575377197160e-01	  1.761204635398e-01	  8.819560935273e-02	
                   3	              transp	             2.49373	             43.6449	                  38	  4.364486591407e+01	  1.757361733165e+03	  4.211198398279e-01	  3.590450350372e-01	  2.842662745872e-01	  1.956019996237e-01	  9.971550565952e-02	
                   3	              transp	             2.49373	             43.8689	                  39	  4.386891079667e+01	  1.750694615440e+03	  4.620953305343e-01	  3.946214388103e-01	  3.133493583366e-01	  2.169726522703e-01	  1.125662594541e-01	
                   3	              transp	             2.49373	              44.093	                  40	  4.409295567927e+01	  1.743525518833e+03	  5.061559371534e-01	  4.329770305555e-01	  3.448395882890e-01	  2.402947173844e-01	  1.268114474243e-01	
                   3	              transp	             2.49373	              44.317	                  41	  4.431700056187e+01	  1.735851498168e+03	  5.533197604702e-01	  4.741410958790e-01	  3.787785967072e-01	  2.656214688317e-01	  1.425074004969e-01	
                   3	              transp	             2.49373	              44.541	                  42	  4.454104544447e+01	  1.727671898059e+03	  6.035908284288e-01	  5.181302170626e-01	  4.151968559870e-01	  2.929966714791e-01	  1.597025097366e-01	
                   3	              transp	             2.49373	             44.7651	                  43	  4.476509032707e+01	  1.718988271484e+03	  6.569595965572e-01	  5.649485216858e-01	  4.541136393193e-01	  3.224542415249e-01	  1.784366945173e-01	
                   3	              transp	             2.49373	             44.9891	                  44	  4.498913520967e+01	  1.709804281460e+03	  7.134035523022e-01	  6.145880447047e-01	  4.955371078493e-01	  3.540180507476e-01	  1.987410321860e-01	
                   3	              transp	             2.49373	             45.2132	                  45	  4.521318009227e+01	  1.700125588916e+03	  7.728879041140e-01	  6.670291889044e-01	  5.394645136301e-01	  3.877018679748e-01	  2.206375438142e-01	
                   3	              transp	             2.49373	             45.4372	                  46	  4.543722497487e+01	  1.689959729716e+03	  8.353663372646e-01	  7.222412686906e-01	  5.858825064368e-01	  4.235094284388e-01	  2.441391269505e-01	
                   3	              transp	             2.49373	             45.6613	                  47	  4.566126985747e+01	  1.679315983538e+03	  9.007818197125e-01	  7.801831225563e-01	  6.347675317481e-01	  4.614346197308e-01	  2.692496235224e-01	
                   4	              transp	             2.49373	             45.6613	                   0	  4.566126985747e+01	  1.679315983538e+03	  9.007818197125e-01	  7.801831225563e-01	  6.347675317481e-01	  4.614346197308e-01	  2.692496235224e-01	
                   4	              transp	             2.49373	             59.3279	                   1	  5.932793652413e+01	  1.679315736422e+03	  9.007833384658e-01	  7.369982751564e-01	  5.506654498791e-01	  3.472607348030e-01	  1.523515637222e-01	
                   5	              transp	             2.49373	             59.3279	                   0	  5.932793652413e+01	  1.679315736422e+03	  9.007833384658e-01	  7.369982751564e-01	  5.506654498791e-01	  3.472607348030e-01	  1.523515637222e-01	
                   5	              transp	             2.49373	              59.552	                   1	  5.955198140673e+01	  1.668204989676e+03	  9.690689633334e-01	  7.942633506178e-01	  5.951847848272e-01	  3.773838183113e-01	  1.674675374561e-01	
                   5	              transp	             2.49373	              59.776	                   2	  5.977602628933e+01	  1.656639596916e+03	  1.040148800677e+00	  8.540021980029e-01	  6.417785651187e-01	  4.090700635181e-01	  1.834833543915e-01	
                   5	              transp	             2.49373	             60.0001	                   3	  6.000007117193e+01	  1.644633236734e+03	  1.113938783118e+00	  9.161501720988e-01	  6.904024936378e-01	  4.422942094047e-01	  2.003866918710e-01	
                   5	              transp	             2.49373	             60.2241	                   4	  6.022411605453e+01	  1.632200771451e+03	  1.190347568219e+00	  9.806354414541e-01	  7.410053683516e-01	  4.770248241400e-01	  2.181608570168e-01	
                   5	              transp	             2.49373	             60.4482	                   5	  6.044816093713e+01	  1.619358107492e+03	  1.269277396548e+00	  1.047379709374e+00	  7.935296575101e-01	  5.132247351396e-01	  2.367850831048e-01	
                   5	              transp	             2.49373	             60.6722	                   6	  6.067220581973e+01	  1.606122058826e+03	  1.350624931002e+00	  1.116298933704e+00	  8.479120905976e-01	  5.508514870187e-01	  2.562348511613e-01	
                   5	              transp	             2.49373	             60.8963	                   7	  6.089625070233e+01	  1.592510214516e+03	  1.434282070820e+00	  1.187304037997e+00	  9.040842569191e-01	  5.898578191662e-01	  2.764822300519e-01	
                   5	              transp	             2.49373	             61.1203	                   8	  6.112029558493e+01	  1.578540811252e+03	  1.520136734991e+00	  1.260301607675e+00	  9.619732043985e-01	  6.301921549518e-01	  2.974962281731e-01	
                   5	              transp	             2.49373	             61.3443	                   9	  6.134434046753e+01	  1.564232611556e+03	  1.608073610778e+00	  1.335194565738e+00	  1.021502032051e+00	  6.717990953812e-01	  3.192431505627e-01	
                   5	              transp	             2.49373	             61.5684	                  10	  6.156838535013e+01	  1.549604788197e+03	  1.697974864115e+00	  1.411882823553e+00	  1.082590470469e+00	  7.146199108418e-01	  3.416869559839e-01	
                   5	              transp	             2.49373	             61.7924	                  11	  6.179243023273e+01	  1.534676815192e+03	  1.789720809488e+00	  1.490263903076e+00	  1.145155445515e+00	  7.585930254174e-01	  3.647896092756e-01	
                   5	              transp	             2.49373	             62.0165	                  12	  6.201647511533e+01	  1.519468365665e+03	  1.883190537689e+00	  1.570233527695e+00	  1.209111621252e+00	  8.036544891079e-01	  3.885114250630e-01	
                   5	              transp	             2.49373	             62.2405	                  13	  6.224051999793e+01	  1.503999216708e+03	  1.978262500534e+00	  1.651686179636e+00	  1.274371919023e+00	  8.497384343113e-01	  4.128114000074e-01	
                   5	              transp	             2.49373	             62.4646	                  14	  6.246456488053e+01	  1.488289161301e+03	  2.074815052190e+00	  1.734515622729e+00	  1.340848010771e+00	  8.967775144622e-01	  4.376475327272e-01	
                   5	              transp	             2.49373	             62.6886	                  15	  6.268860976313e+01	  1.472357927266e+03	  2.172726947279e+00	  1.818615390339e+00	  1.408450786341e+00	  9.447033252729e-01	  4.629771341211e-01	
                   5	              transp	             2.49373	             62.9127	                  16	  6.291265464573e+01	  1.456225103155e+03	  2.271877796361e+00	  1.903879239544e+00	  1.477090796888e+00	  9.934468127977e-01	  4.887571363503e-01	
                   5	              transp	             2.49373	             63.1367	                  17	  6.313669952833e+01	  1.439910070925e+03	  2.372148479727e+00	  1.990201574043e+00	  1.546678679250e+00	  1.042938676983e+00	  5.149444151839e-01	
                   5	              transp	             2.49373	             63.3607	                  18	  6.336074441093e+01	  1.423431945187e+03	  2.473421520731e+00	  2.077477839455e+00	  1.617125568425e+00	  1.093109783007e+00	  5.414961453921e-01	
                   5	              transp	             2.49373	             63.5848	                  19	  6.358478929353e+01	  1.406809518808e+03	  2.575581420142e+00	  2.165604895237e+00	  1.688343506177e+00	  1.143891593812e+00	  5.683702096199e-01	
                   5	              transp	             2.49373	             63.8088	                  20	  6.380883417613e+01	  1.390061214593e+03	  2.678514953126e+00	  2.254481367052e+00	  1.760245852594e+00	  1.195216634576e+00	  5.955256759728e-01	
                   5	              transp	             2.49373	             64.0329	                  21	  6.403287905873e+01	  1.373205042739e+03	  2.782111430665e+00	  2.344007982120e+00	  1.832747703998e+00	  1.247018993554e+00	  6.229233486697e-01	
                   5	              transp	             2.49373	             64.2569	                  22	  6.425692394133e+01	  1.356258563794e+03	  2.886262927266e+00	  2.434087888020e+00	  1.905766315826e+00	  1.299234854868e+00	  6.505263817712e-01	
                   5	              transp	             2.49373	              64.481	                  23	  6.448096882393e+01	  1.339238856768e+03	  2.990864476887e+00	  2.524626953250e+00	  1.979221523773e+00	  1.351803049481e+00	  6.783009313856e-01	
                   5	              transp	             2.49373	              64.705	                  24	  6.470501370653e+01	  1.322162492116e+03	  3.095814239061e+00	  2.615534045806e+00	  2.053036151995e+00	  1.404665602735e+00	  7.062168100449e-01	
                   5	              transp	             2.49373	             64.9291	                  25	  6.492905858913e+01	  1.305045509229e+03	  3.201013637160e+00	  2.706721284790e+00	  2.127136394171e+00	  1.457768251860e+00	  7.342481003042e-01	
                   5	              transp	             2.49373	             65.1531	                  26	  6.515310347173e+01	  1.287903398155e+03	  3.306367470778e+00	  2.798104259504e+00	  2.201452152244e+00	  1.511060905582e+00	  7.623736839093e-01	
                   5	              transp	             2.49373	             65.3771	                  27	  6.537714835433e+01	  1.270751085213e+03	  3.411784004134e+00	  2.889602210886e+00	  2.275917318658e+00	  1.564498020141e+00	  7.905776476866e-01	
                   5	              transp	             2.49373	             65.6012	                  28	  6.560119323693e+01	  1.253602922205e+03	  3.517175032381e+00	  2.981138171178e+00	  2.350469990559e+00	  1.618038871078e+00	  8.188495363750e-01	
                   5	              transp	             2.49373	             65.8252	                  29	  6.582523811953e+01	  1.236472678924e+03	  3.622455927641e+00	  3.072639059265e+00	  2.425052608133e+00	  1.671647707083e+00	  8.471844341998e-01	
                   5	              transp	             2.49373	             66.0493	                  30	  6.604928300213e+01	  1.219373538680e+03	  3.727545666501e+00	  3.164035730904e+00	  2.499612013548e+00	  1.725293779805e+00	  8.755828693659e-01	
                   5	              transp	             2.49373	             66.2733	                  31	  6.627332788473e+01	  1.202318096569e+03	  3.832366840666e+00	  3.255262984856e+00	  2.574099431136e+00	  1.778951251102e+00	  9.040505473411e-01	
                   5	              transp	             2.49373	             66.4974	                  32	  6.649737276733e+01	  1.185318360220e+03	  3.936845652357e+00	  3.346259527522e+00	  2.648470373311e+00	  1.832598985785e+00	  9.325979287286e-01	
                   5	              transp	             2.49373	             66.7214	                  33	  6.672141764993e+01	  1.168385752778e+03	  4.040911895975e+00	  3.436967900046e+00	  2.722684479766e+00	  1.886220243220e+00	  9.612396750888e-01	
                   5	              transp	             2.49373	             66.9455	                  34	  6.694546253253e+01	  1.151531117891e+03	  4.144498927467e+00	  3.527334372774e+00	  2.796705299748e+00	  1.939802284893e+00	  9.899939910141e-01	
                   5	              transp	             2.49373	             67.1695	                  35	  6.716950741513e+01	  1.134764726472e+03	  4.247543622735e+00	  3.617308812580e+00	  2.870500028605e+00	  1.993335917201e+00	  1.018881893190e+00	
                   5	              transp	             2.49373	             67.3936	                  36	  6.739355229773e+01	  1.118096285049e+03	  4.349986326367e+00	  3.706844528811e+00	  2.944039210355e+00	  2.046814989491e+00	  1.047926437383e+00	
                   5	              transp	             2.49373	             67.6176	                  37	  6.761759718033e+01	  1.101534945483e+03	  4.451770791863e+00	  3.795898103546e+00	  3.017296417915e+00	  2.100235866918e+00	  1.077151932717e+00	
                   6	              transp	             2.49373	             67.6176	                   0	  6.761759718033e+01	  1.101534945483e+03	  4.451770791863e+00	  3.795898103546e+00	  3.017296417915e+00	  2.100235866918e+00	  1.077151932717e+00	
                   6	              transp	             2.49373	             82.2343	                   1	  8.223426384700e+01	  1.101534896258e+03	  4.451771094396e+00	  3.571615021954e+00	  2.591788138173e+00	  1.549640815075e+00	  5.858366870588e-01	
                   7	              transp	             2.49373	             82.2343	                   0	  8.223426384700e+01	  1.101534896258e+03	  4.451771094396e+00	  3.571615021954e+00	  2.591788138173e+00	  1.549640815075e+00	  5.858366870588e-01	
                   7	              transp	             2.49373	             82.4583	                   1	  8.245830872960e+01	  1.085089275755e+03	  4.552844361208e+00	  3.654915158959e+00	  2.654451758923e+00	  1.589012762767e+00	  6.018436132846e-01	
                   7	              transp	             2.49373	             82.6824	                   2	  8.268235361220e+01	  1.068767441267e+03	  4.653156850586e+00	  3.737688494078e+00	  2.716834436519e+00	  1.628340405861e+00	  6.179757792038e-01	
                   7	              transp	             2.49373	             82.9064	                   3	  8.290639849480e+01	  1.052576950242e+03	  4.752662115153e+00	  3.819902380704e+00	  2.778919572468e+00	  1.667624305533e+00	  6.342460238583e-01	
                   7	              transp	             2.49373	             83.1304	                   4	  8.313044337740e+01	  1.036524854811e+03	  4.851316813166e+00	  3.901526559420e+00	  2.840692052044e+00	  1.706865379519e+00	  6.506663416193e-01	
                   7	              transp	             2.49373	             83.3545	                   5	  8.335448826000e+01	  1.020617715993e+03	  4.949080621199e+00	  3.982532990735e+00	  2.902137994812e+00	  1.746064589755e+00	  6.672475950940e-01	
                   7	              transp	             2.49373	             83.5785	                   6	  8.357853314260e+01	  1.004861618400e+03	  5.045916143803e+00	  4.062895695217e+00	  2.963244524928e+00	  1.785222663439e+00	  6.839992707749e-01	
                   7	              transp	             2.49373	             83.8026	                   7	  8.380257802520e+01	  9.892621853117e+02	  5.141788820804e+00	  4.142590602855e+00	  3.023999564489e+00	  1.824339852191e+00	  7.009292818419e-01	
                   7	              transp	             2.49373	             84.0266	                   8	  8.402662290780e+01	  9.738245940534e+02	  5.236666832847e+00	  4.221595412753e+00	  3.084391651346e+00	  1.863415730441e+00	  7.180438177865e-01	
                   7	              transp	             2.49373	             84.2507	                   9	  8.425066779040e+01	  9.585535915530e+02	  5.330521005748e+00	  4.299889463821e+00	  3.144409781871e+00	  1.902449032871e+00	  7.353472392209e-01	
                   7	              transp	             2.49373	             84.4747	                  10	  8.447471267300e+01	  9.434535100208e+02	  5.423324714144e+00	  4.377453616708e+00	  3.204043278447e+00	  1.941437529741e+00	  7.528420152030e-01	
                   7	              transp	             2.49373	             84.6988	                  11	  8.469875755560e+01	  9.285282826669e+02	  5.515053784887e+00	  4.454270146925e+00	  3.263281680824e+00	  1.980377938068e+00	  7.705286996686e-01	
                   7	              transp	             2.49373	             84.9228	                  12	  8.492280243820e+01	  9.137814593953e+02	  5.605686400594e+00	  4.530322648835e+00	  3.322114660078e+00	  2.019265866117e+00	  7.884059431348e-01	
                   7	              transp	             2.49373	             85.1468	                  13	  8.514684732080e+01	  8.992162224145e+02	  5.695203003706e+00	  4.605595950090e+00	  3.380531953693e+00	  2.058095788474e+00	  8.064705359649e-01	
                   7	              transp	             2.49373	             85.3709	                  14	  8.537089220340e+01	  8.848354017143e+02	  5.783586201367e+00	  4.680076036096e+00	  3.438523320543e+00	  2.096861049601e+00	  8.247174807490e-01	
                   7	              transp	             2.49373	             85.5949	                  15	  8.559493708600e+01	  8.706414903622e+02	  5.870820671413e+00	  4.753749984543e+00	  3.496078515532e+00	  2.135553895603e+00	  8.431400945407e-01	
                   7	              transp	             2.49373	              85.819	                  16	  8.581898196860e+01	  8.566366595801e+02	  5.956893069715e+00	  4.826605910745e+00	  3.553187285504e+00	  2.174165537344e+00	  8.617301470779e-01	
                   7	              transp	             2.49373	              86.043	                  17	  8.604302685120e+01	  8.428227735666e+02	  6.041791939080e+00	  4.898632925572e+00	  3.609839390391e+00	  2.212686252188e+00	  8.804780476184e-01	
                   7	              transp	             2.49373	             86.2671	                  18	  8.626707173380e+01	  8.292014040345e+02	  6.125507619907e+00	  4.969821108625e+00	  3.666024655611e+00	  2.251105535185e+00	  8.993730981002e-01	
                   7	              transp	             2.49373	             86.4911	                  19	  8.649111661640e+01	  8.157738444376e+02	  6.208032162747e+00	  5.040161499571e+00	  3.721733062345e+00	  2.289412311400e+00	  9.184038310672e-01	
                   7	              transp	             2.49373	             86.7152	                  20	  8.671516149900e+01	  8.025411238668e+02	  6.289359242903e+00	  5.109646109954e+00	  3.776954880786e+00	  2.327595218149e+00	  9.375584453644e-01	
                   7	              transp	             2.49373	             86.9392	                  21	  8.693920638160e+01	  7.895040205958e+02	  6.369484077176e+00	  5.178267956153e+00	  3.831680847721e+00	  2.365642959082e+00	  9.568253412641e-01	
                   7	              transp	             2.49373	             87.1633	                  22	  8.716325126420e+01	  7.766630752630e+02	  6.448403342853e+00	  5.246021111939e+00	  3.885902384541e+00	  2.403544722717e+00	  9.761937417365e-01	
                   7	              transp	             2.49373	             87.3873	                  23	  8.738729614680e+01	  7.640186036770e+02	  6.526115099003e+00	  5.312900776597e+00	  3.939611846159e+00	  2.441290648135e+00	  9.956543713990e-01	
                   7	              transp	             2.49373	             87.6113	                  24	  8.761134102940e+01	  7.515707092383e+02	  6.602618710137e+00	  5.378903352456e+00	  3.992802786451e+00	  2.478872312300e+00	  1.015200152553e+00	
                   7	              transp	             2.49373	             87.8354	                  25	  8.783538591200e+01	  7.393192949693e+02	  6.677914772269e+00	  5.444026524250e+00	  4.045470222744e+00	  2.516283208311e+00	  1.034826870935e+00	
                   7	              transp	             2.49373	             88.0594	                  26	  8.805943079460e+01	  7.272640751496e+02	  6.752005041411e+00	  5.508269332244e+00	  4.097610880842e+00	  2.553519182659e+00	  1.054533763267e+00	
                   7	              transp	             2.49373	             88.2835	                  27	  8.828347567720e+01	  7.154045865537e+02	  6.824892364503e+00	  5.571632231456e+00	  4.149223403287e+00	  2.590578801999e+00	  1.074323983924e+00	
                   7	              transp	             2.49373	             88.5075	                  28	  8.850752055980e+01	  7.037401992912e+02	  6.896580612796e+00	  5.634117130533e+00	  4.200308506394e+00	  2.627463625501e+00	  1.094204917784e+00	
                   7	              transp	             2.49373	             88.7316	                  29	  8.873156544240e+01	  6.922701272504e+02	  6.967074617657e+00	  5.695727405525e+00	  4.250869075729e+00	  2.664178366227e+00	  1.114188318637e+00	
                   7	              transp	             2.49373	             88.9556	                  30	  8.895561032500e+01	  6.809934381478e+02	  7.036380108817e+00	  5.756467885809e+00	  4.300910194306e+00	  2.700730933345e+00	  1.134290265733e+00	
