                 sim	               state	              dist_x	                time	                step	                 Day	        IC_Cl_(mg/l)	             NO3_0.0	             NO3_0.1	            NO3_0.25	             NO3_0.5	             NO3_1.0	
                   3	              transp	             2.49373	             37.6687	                  28	  3.766871211255e+01	  1.113980404236e+03	  1.022615254866e-01	  8.740742669316e-02	  6.911557013951e-02	  4.671296246501e-02	  2.128477604727e-02	
                   3	              transp	             2.49373	             37.7631	                  29	  3.776309032851e+01	  1.113962618171e+03	  1.024488097308e-01	  8.753316907312e-02	  6.917439809228e-02	  4.670697249579e-02	  2.124027724911e-02	
                   3	              transp	             2.49373	             37.8575	                  30	  3.785746854447e+01	  1.113934357570e+03	  1.027463890511e-01	  8.775306260855e-02	  6.930756863510e-02	  4.675118127083e-02	  2.121873151207e-02	
                   3	              transp	             2.49373	             37.9518	                  31	  3.795184676043e+01	  1.113890554323e+03	  1.032076297814e-01	  8.811259438686e-02	  6.955089925391e-02	  4.686962742701e-02	  2.123093747297e-02	
                   3	              transp	             2.49373	             38.0462	                  32	  3.804622497639e+01	  1.113824236353e+03	  1.039059467025e-01	  8.867430732776e-02	  6.995359920120e-02	  4.709529451845e-02	  2.129167363827e-02	
                   3	              transp	             2.49373	             38.1406	                  33	  3.814060319235e+01	  1.113726040258e+03	  1.049399348436e-01	  8.952215114079e-02	  7.058166831279e-02	  4.747236175823e-02	  2.142068234859e-02	
                   3	              transp	             2.49373	              38.235	                  34	  3.823498140831e+01	  1.113583677010e+03	  1.064389955650e-01	  9.076624620794e-02	  7.152161116344e-02	  4.805865552886e-02	  2.164373432636e-02	
                   3	              transp	             2.49373	             38.3294	                  35	  3.832935962427e+01	  1.113381369432e+03	  1.085692598639e-01	  9.254789143729e-02	  7.288433238510e-02	  4.892821038547e-02	  2.199373178123e-02	
                   3	              transp	             2.49373	             38.4237	                  36	  3.842373784023e+01	  1.113099286505e+03	  1.115395449756e-01	  9.504459062082e-02	  7.480903504645e-02	  5.017381944390e-02	  2.251179569103e-02	
                   3	              transp	             2.49373	             38.5181	                  37	  3.851811605619e+01	  1.112713005100e+03	  1.156070222839e-01	  9.847482300305e-02	  7.746690632147e-02	  5.190942963638e-02	  2.324827270303e-02	
                   3	              transp	             2.49373	             38.6125	                  38	  3.861249427215e+01	  1.112193033760e+03	  1.210822318014e-01	  1.031022481243e-01	  8.106434755302e-02	  5.427222017075e-02	  2.426359035108e-02	
                   3	              transp	             2.49373	             38.7069	                  39	  3.870687248811e+01	  1.111504435252e+03	  1.283330566256e-01	  1.092390172753e-01	  8.584549291218e-02	  5.742419504576e-02	  2.562888698731e-02	
                   3	              transp	             2.49373	             38.8013	                  40	  3.880125070407e+01	  1.110606584308e+03	  1.377872739080e-01	  1.172478674946e-01	  9.209376478047e-02	  6.155312433671e-02	  2.742634568572e-02	
                   3	              transp	             2.49373	             38.8956	                  41	  3.889562892003e+01	  1.109453094102e+03	  1.499333290026e-01	  1.275427006307e-01	  1.001322359854e-01	  6.687268494082e-02	  2.974916969639e-02	
                   3	              transp	             2.49373	               38.99	                  42	  3.899000713599e+01	  1.107991939629e+03	  1.653190363305e-01	  1.405873992813e-01	  1.103226088162e-01	  7.362167932096e-02	  3.270115070139e-02	
                   3	              transp	             2.49373	             39.0844	                  43	  3.908438535195e+01	  1.106165798441e+03	  1.845479914966e-01	  1.568927011724e-01	  1.230626765370e-01	  8.206224928977e-02	  3.639579964096e-02	
                   3	              transp	             2.49373	             39.1788	                  44	  3.917876356791e+01	  1.103912619662e+03	  2.082735796422e-01	  1.770110397396e-01	  1.387822017445e-01	  9.247704894936e-02	  4.095503240267e-02	
                   3	              transp	             2.49373	             39.2731	                  45	  3.927314178387e+01	  1.101166421424e+03	  2.371905785585e-01	  2.015293559346e-01	  1.579372231880e-01	  1.051653937974e-01	  4.650742810192e-02	
                   3	              transp	             2.49373	             39.3675	                  46	  3.936751999983e+01	  1.097858305548e+03	  2.720244743177e-01	  2.310599883298e-01	  1.810028836991e-01	  1.204384585520e-01	  5.318610475540e-02	
                   3	              transp	             2.49373	             39.4619	                  47	  3.946189821579e+01	  1.093917667152e+03	  3.135187242675e-01	  2.662298488134e-01	  2.084649515245e-01	  1.386136510736e-01	  6.112628446093e-02	
                   3	              transp	             2.49373	             39.5563	                  48	  3.955627643175e+01	  1.089273566698e+03	  3.624203096435e-01	  3.076681831589e-01	  2.408102806210e-01	  1.600083405495e-01	  7.046264625614e-02	
                   3	              transp	             2.49373	             39.6507	                  49	  3.965065464771e+01	  1.083856223317e+03	  4.194640110629e-01	  3.559932937951e-01	  2.785165178235e-01	  1.849331617482e-01	  8.132658806358e-02	
                   3	              transp	             2.49373	              39.745	                  50	  3.974503286367e+01	  1.077598581706e+03	  4.853559094367e-01	  4.117986615672e-01	  3.220414124753e-01	  2.136851509113e-01	  9.384353789664e-02	
                   3	              transp	             2.49373	             39.8394	                  51	  3.983941107963e+01	  1.070437900682e+03	  5.607566586847e-01	  4.756389408823e-01	  3.718121143094e-01	  2.465409904624e-01	  1.081304671202e-01	
                   3	              transp	             2.49373	             39.9338	                  52	  3.993378929559e+01	  1.062317309960e+03	  6.462650932167e-01	  5.480163165822e-01	  4.282148563321e-01	  2.837506474771e-01	  1.242937633848e-01	
                   3	              transp	             2.49373	             40.0282	                  53	  4.002816751155e+01	  1.053187282674e+03	  7.424027224500e-01	  6.293677008977e-01	  4.915854105805e-01	  3.255316837433e-01	  1.424276164152e-01	
                   3	              transp	             2.49373	             40.1225	                  54	  4.012254572751e+01	  1.043006974670e+03	  8.495996283636e-01	  7.200532160740e-01	  5.622006763842e-01	  3.720644929329e-01	  1.626130550141e-01	
                   3	              transp	             2.49373	             40.2169	                  55	  4.021692394347e+01	  1.031745387119e+03	  9.681822233326e-01	  8.203463550956e-01	  6.402717146982e-01	  4.234886834347e-01	  1.849177479083e-01	
                   3	              transp	             2.49373	             40.3113	                  56	  4.031130215943e+01	  1.019382316353e+03	  1.098363248519e+00	  9.304261428787e-01	  7.259384807212e-01	  4.799007751650e-01	  2.093966446660e-01	
                   3	              transp	             2.49373	             40.4057	                  57	  4.040568037539e+01	  1.005909063383e+03	  1.240234302843e+00	  1.050371537542e+00	  8.192664337141e-01	  5.413533174877e-01	  2.360934870768e-01	
                   3	              transp	             2.49373	             40.5001	                  58	  4.050005859135e+01	  9.913288848711e+02	  1.393761094203e+00	  1.180158220511e+00	  9.202451215886e-01	  6.078554663216e-01	  2.650431682930e-01	
                   3	              transp	             2.49373	             40.5944	                  59	  4.059443680731e+01	  9.756571769731e+02	  1.558781503707e+00	  1.319657830417e+00	  1.028788753078e+00	  6.793749855871e-01	  2.962748599558e-01	
                   3	              transp	             2.49373	             40.6888	                  60	  4.068881502327e+01	  9.589213928121e+02	  1.735006454657e+00	  1.468639603328e+00	  1.144738686374e+00	  7.558415654459e-01	  3.298157703018e-01	
                   3	              transp	             2.49373	             40.7832	                  61	  4.078319323923e+01	  9.411607031425e+02	  1.922023485694e+00	  1.626774295660e+00	  1.267867684814e+00	  8.371512820826e-01	  3.656953433728e-01	
                   3	              transp	             2.49373	             40.8776	                  62	  4.087757145519e+01	  9.224254175794e+02	  2.119302845160e+00	  1.793640189715e+00	  1.397885721491e+00	  9.231719652769e-01	  4.039496652939e-01	
                   3	              transp	             2.49373	             40.9719	                  63	  4.097194967115e+01	  9.027761903775e+02	  2.326205854102e+00	  1.968730918260e+00	  1.534447058926e+00	  1.013749194625e+00	  4.446258121698e-01	
                   3	              transp	             2.49373	             41.0663	                  64	  4.106632788711e+01	  8.822830399801e+02	  2.541995230265e+00	  2.151464796127e+00	  1.677158289889e+00	  1.108712615977e+00	  4.877858586560e-01	
                   3	              transp	             2.49373	             41.1607	                  65	  4.116070610307e+01	  8.610242153246e+02	  2.765847025692e+00	  2.341195314610e+00	  1.825587002581e+00	  1.207882258335e+00	  5.335102686607e-01	
                   3	              transp	             2.49373	             41.2551	                  66	  4.125508431903e+01	  8.390849441962e+02	  2.996863806351e+00	  2.537222438732e+00	  1.979270728085e+00	  1.311074538743e+00	  5.819004104991e-01	
                   3	              transp	             2.49373	             41.3495	                  67	  4.134946253499e+01	  8.165560998092e+02	  3.234088692804e+00	  2.738804347690e+00	  2.137725839736e+00	  1.418107667828e+00	  6.330799772350e-01	
                   3	              transp	             2.49373	             41.4438	                  68	  4.144384075095e+01	  7.935328213964e+02	  3.476519885166e+00	  2.945169273432e+00	  2.300456101108e+00	  1.528806209710e+00	  6.871951465460e-01	
                   3	              transp	             2.49373	             41.5382	                  69	  4.153821896691e+01	  7.701131230493e+02	  3.723125311784e+00	  3.155527119463e+00	  2.466960599203e+00	  1.643004603932e+00	  7.444133797312e-01	
                   3	              transp	             2.49373	             41.6326	                  70	  4.163259718287e+01	  7.463965225636e+02	  3.972857067251e+00	  3.369080579056e+00	  2.636740849064e+00	  1.760549520056e+00	  8.049208320061e-01	
                   3	              transp	             2.49373	              41.727	                  71	  4.172697539883e+01	  7.224827188115e+02	  4.224665339461e+00	  3.585035516361e+00	  2.809306911951e+00	  1.881300983421e+00	  8.689184211574e-01	
                   3	              transp	             2.49373	             41.8214	                  72	  4.182135361479e+01	  6.984703423757e+02	  4.477511565208e+00	  3.802610422640e+00	  2.984182427834e+00	  2.005132278750e+00	  9.366166740028e-01	
                   3	              transp	             2.49373	             41.9157	                  73	  4.191573183075e+01	  6.744558000594e+02	  4.730380597309e+00	  4.021044810260e+00	  3.160908520805e+00	  2.131928702885e+00	  1.008229535372e+00	
                   3	              transp	             2.49373	             42.0101	                  74	  4.201011004671e+01	  6.505322295923e+02	  4.982291711365e+00	  4.239606456748e+00	  3.339046590176e+00	  2.261585295026e+00	  1.083967378588e+00	
                   3	              transp	             2.49373	             42.1045	                  75	  4.210448826267e+01	  6.267885765718e+02	  5.232308325417e+00	  4.457597457955e+00	  3.518180047740e+00	  2.394003719802e+00	  1.164029496740e+00	
                   3	              transp	             2.49373	             42.1989	                  76	  4.219886647863e+01	  6.033088015355e+02	  5.479546349330e+00	  4.674359091510e+00	  3.697915101274e+00	  2.529088513082e+00	  1.248596378590e+00	
                   3	              transp	             2.49373	             42.2932	                  77	  4.229324469459e+01	  5.801712211834e+02	  5.723181121622e+00	  4.889275528091e+00	  3.877880714456e+00	  2.666742921669e+00	  1.337822080966e+00	
                   3	              transp	             2.49373	             42.3876	                  78	  4.238762291055e+01	  5.574479842347e+02	  5.962452928591e+00	  5.101776457758e+00	  4.057727893553e+00	  2.806864575749e+00	  1.431827001501e+00	
                   3	              transp	             2.49373	              42.482	                  79	  4.248200112651e+01	  5.352046792886e+02	  6.196671133482e+00	  5.311338721404e+00	  4.237128461562e+00	  2.949341227794e+00	  1.530691332797e+00	
                   3	              transp	             2.49373	             42.5764	                  80	  4.257637934247e+01	  5.135000693895e+02	  6.425216971467e+00	  5.517487053321e+00	  4.415773481617e+00	  3.094046775008e+00	  1.634449443829e+00	
                   3	              transp	             2.49373	             42.6708	                  81	  4.267075755843e+01	  4.923859458023e+02	  6.647545089364e+00	  5.719794050384e+00	  4.593371484548e+00	  3.240837756258e+00	  1.743085389314e+00	
                   3	              transp	             2.49373	             42.7651	                  82	  4.276513577439e+01	  4.719070917764e+02	  6.863183927200e+00	  5.917879487014e+00	  4.769646641844e+00	  3.389550480964e+00	  1.856529695925e+00	
                   3	              transp	             2.49373	             42.8595	                  83	  4.285951399035e+01	  4.521013457993e+02	  7.071735052160e+00	  6.111409093775e+00	  4.944337006544e+00	  3.539998909160e+00	  1.974657518769e+00	
                   3	              transp	             2.49373	             42.9539	                  84	  4.295389220631e+01	  4.329997529956e+02	  7.272871564379e+00	  6.300092912023e+00	  5.117192922409e+00	  3.691973361239e+00	  2.097288205539e+00	
                   3	              transp	             2.49373	             43.0483	                  85	  4.304827042227e+01	  4.146267928589e+02	  7.466335698969e+00	  6.483683328548e+00	  5.287975677671e+00	  3.845240095060e+00	  2.224186251965e+00	
                   3	              transp	             2.49373	             43.1426	                  86	  4.314264863823e+01	  3.970006713878e+02	  7.651935749869e+00	  6.661972883409e+00	  5.456456455259e+00	  3.999541749181e+00	  2.355063582874e+00	
                   3	              transp	             2.49373	              43.237	                  87	  4.323702685419e+01	  3.801336658717e+02	  7.829542439320e+00	  6.834791932139e+00	  5.622415607850e+00	  4.154598615588e+00	  2.489583050330e+00	
                   3	              transp	             2.49373	             43.3314	                  88	  4.333140507015e+01	  3.640325109928e+02	  7.999084852265e+00	  7.002006230941e+00	  5.785642264473e+00	  4.310110674753e+00	  2.627363005143e+00	
                   3	              transp	             2.49373	             43.4258	                  89	  4.342578328611e+01	  3.486988155367e+02	  8.160546048469e+00	  7.163514500957e+00	  5.945934256518e+00	  4.465760301025e+00	  2.767982771368e+00	
                   3	              transp	             2.49373	             43.5202	                  90	  4.352016150207e+01	  3.341294997730e+02	  8.313958456965e+00	  7.319246015880e+00	  6.103098335281e+00	  4.621215527674e+00	  2.910988835465e+00	
                   3	              transp	             2.49373	             43.6145	                  91	  4.361453971803e+01	  3.203172444562e+02	  8.459399148160e+00	  7.469158246233e+00	  6.256950641045e+00	  4.776133748546e+00	  3.055901552471e+00	
                   3	              transp	             2.49373	             43.7089	                  92	  4.370891793399e+01	  3.072509433475e+02	  8.596985068853e+00	  7.613234584036e+00	  6.407317375052e+00	  4.930165726971e+00	  3.202222170136e+00	
                   3	              transp	             2.49373	             43.8033	                  93	  4.380329614995e+01	  2.949161521523e+02	  8.726868315001e+00	  7.751482163346e+00	  6.554035620594e+00	  5.082959781853e+00	  3.349439977840e+00	
                   3	              transp	             2.49373	             43.8977	                  94	  4.389767436591e+01	  2.832955277639e+02	  8.849231506559e+00	  7.883929785358e+00	  6.696954257421e+00	  5.234166025148e+00	  3.497039398969e+00	
                   3	              transp	             2.49373	             43.9921	                  95	  4.399205258187e+01	  2.723692526833e+02	  8.964283318406e+00	  8.010625951397e+00	  6.835934914490e+00	  5.383440533311e+00	  3.644506862268e+00	
                   3	              transp	             2.49373	             44.0864	                  96	  4.408643079783e+01	  2.621154404266e+02	  9.072254211485e+00	  8.131637003100e+00	  6.970852909187e+00	  5.530449347017e+00	  3.791337308175e+00	
                   3	              transp	             2.49373	             44.1808	                  97	  4.418080901379e+01	  2.525105186171e+02	  9.173392398898e+00	  8.247045366237e+00	  7.101598126178e+00	  5.674872207576e+00	  3.937040209078e+00	
                   3	              transp	             2.49373	             44.2752	                  98	  4.427518722975e+01	  2.435295872797e+02	  9.267960073135e+00	  8.356947892825e+00	  7.228075795357e+00	  5.816405954151e+00	  4.081145006730e+00	
                   3	              transp	             2.49373	             44.3696	                  99	  4.436956544571e+01	  2.351467506045e+02	  9.356229912654e+00	  8.461454295244e+00	  7.350207135629e+00	  5.954767522334e+00	  4.223205894552e+00	
                   3	              transp	             2.49373	             44.4639	                 100	  4.446394366167e+01	  2.273354211122e+02	  9.438481879073e+00	  8.560685665810e+00	  7.467929838951e+00	  6.089696501151e+00	  4.362805896527e+00	
                   3	              transp	             2.49373	             44.5583	                 101	  4.455832187763e+01	  2.200685957448e+02	  9.515000309986e+00	  8.654773075510e+00	  7.581198376810e+00	  6.220957221557e+00	  4.499560216923e+00	
                   3	              transp	             2.49373	             44.6527	                 102	  4.465270009359e+01	  2.133191039115e+02	  9.586071307077e+00	  8.743856246222e+00	  7.689984118865e+00	  6.348340364402e+00	  4.633118855731e+00	
                   3	              transp	             2.49373	             44.7471	                 103	  4.474707830955e+01	  2.070598279519e+02	  9.651980414680e+00	  8.828082291593e+00	  7.794275260424e+00	  6.471664089412e+00	  4.763168502994e+00	
                   3	              transp	             2.49373	             44.8415	                 104	  4.484145652551e+01	  2.012638968350e+02	  9.713010580168e+00	  8.907604522685e+00	  7.894076561788e+00	  6.590774698589e+00	  4.889433740866e+00	
                   3	              transp	             2.49373	             44.9358	                 105	  4.493583474147e+01	  1.959048541979e+02	  9.769440384526e+00	  8.982581315468e+00	  7.989408907909e+00	  6.705546857482e+00	  5.011677595168e+00	
                   3	              transp	             2.49373	             45.0302	                 106	  4.503021295743e+01	  1.909568020556e+02	  9.821542529115e+00	  9.053175038149e+00	  8.080308701338e+00	  6.815883405922e+00	  5.129701488362e+00	
