                 sim	               state	              dist_x	                time	                step	                 Day	        IC_Cl_(mg/l)	             NO3_0.0	             NO3_0.1	            NO3_0.25	             NO3_0.5	             NO3_1.0	
                   3	              transp	             2.49373	             36.9233	                   6	  3.692329502307e+01	  4.558989243681e+02	  1.020592260018e-01	  8.750582490381e-02	  6.951562831191e-02	  4.734911862859e-02	  2.191317428669e-02	
                   3	              transp	             2.49373	             37.2273	                   7	  3.722733990567e+01	  4.558960967343e+02	  1.021508869870e-01	  8.747360153204e-02	  6.935854264631e-02	  4.709307119534e-02	  2.165692041380e-02	
                   3	              transp	             2.49373	             37.5314	                   8	  3.753138478827e+01	  4.558905637566e+02	  1.023302448195e-01	  8.751642198770e-02	  6.926131307393e-02	  4.687881798314e-02	  2.142225710803e-02	
                   3	              transp	             2.49373	             37.8354	                   9	  3.783542967087e+01	  4.558806249002e+02	  1.026524244224e-01	  8.768118795411e-02	  6.926077061965e-02	  4.673095981007e-02	  2.122010807277e-02	
                   3	              transp	             2.49373	             38.1395	                  10	  3.813947455347e+01	  4.558639974410e+02	  1.031914232589e-01	  8.803074945941e-02	  6.940614920516e-02	  4.668226412468e-02	  2.106496696915e-02	
                   3	              transp	             2.49373	             38.4435	                  11	  3.844351943607e+01	  4.558377927654e+02	  1.040408789966e-01	  8.864454542188e-02	  6.975959156353e-02	  4.677404624496e-02	  2.097521032331e-02	
                   3	              transp	             2.49373	             38.7476	                  12	  3.874756431867e+01	  4.557985324262e+02	  1.053135495882e-01	  8.961822848490e-02	  7.039597173176e-02	  4.705626728651e-02	  2.097355786029e-02	
                   3	              transp	             2.49373	             39.0516	                  13	  3.905160920127e+01	  4.557422005896e+02	  1.071396130610e-01	  9.106240043541e-02	  7.140217900404e-02	  4.758750632384e-02	  2.108782746959e-02	
                   3	              transp	             2.49373	             39.3557	                  14	  3.935565408387e+01	  4.556643260930e+02	  1.096640074659e-01	  9.310064832003e-02	  7.287601168923e-02	  4.843489511471e-02	  2.135198536885e-02	
                   3	              transp	             2.49373	             39.6597	                  15	  3.965969896647e+01	  4.555600855549e+02	  1.130430884469e-01	  9.586708173265e-02	  7.492478369694e-02	  4.967399446081e-02	  2.180732301841e-02	
                   3	              transp	             2.49373	             39.9637	                  16	  3.996374384907e+01	  4.554244186651e+02	  1.174408919748e-01	  9.950355403821e-02	  7.766369766112e-02	  5.138850910776e-02	  2.250348881557e-02	
                   3	              transp	             2.49373	             40.2678	                  17	  4.026778873167e+01	  4.552521474985e+02	  1.230252666454e-01	  1.041567245663e-01	  8.121401195834e-02	  5.366971643930e-02	  2.349909976407e-02	
                   3	              transp	             2.49373	             40.5718	                  18	  4.057183361427e+01	  4.550380930138e+02	  1.299640972423e-01	  1.099750945551e-01	  8.570102927352e-02	  5.661551815952e-02	  2.486173782626e-02	
                   3	              transp	             2.49373	             40.8759	                  19	  4.087587849687e+01	  4.547771834718e+02	  1.384217902149e-01	  1.171061285821e-01	  9.125195104402e-02	  6.032908818939e-02	  2.666725397572e-02	
                   3	              transp	             2.49373	             41.1799	                  20	  4.117992337947e+01	  4.544645510946e+02	  1.485561403726e-01	  1.256935539176e-01	  9.799366206438e-02	  6.491715704420e-02	  2.899841853628e-02	
                   3	              transp	             2.49373	              41.484	                  21	  4.148396826207e+01	  4.540956147208e+02	  1.605156515080e-01	  1.358749111178e-01	  1.060505233377e-01	  7.048802469299e-02	  3.194304313996e-02	
                   3	              transp	             2.49373	              41.788	                  22	  4.178801314467e+01	  4.536661474247e+02	  1.744373444428e-01	  1.477794097171e-01	  1.155422548671e-01	  7.714942275041e-02	  3.559174824635e-02	
                   3	              transp	             2.49373	             42.0921	                  23	  4.209205802727e+01	  4.531723290198e+02	  1.904450550603e-01	  1.615261235492e-01	  1.265819837309e-01	  8.500635342211e-02	  4.003556332384e-02	
                   3	              transp	             2.49373	             42.3961	                  24	  4.239610290987e+01	  4.526107840746e+02	  2.086482019908e-01	  1.772225419847e-01	  1.392745190894e-01	  9.415902197743e-02	  4.536353327838e-02	
                   3	              transp	             2.49373	             42.7001	                  25	  4.270014779247e+01	  4.519786065512e+02	  2.291409878999e-01	  1.949634771762e-01	  1.537148980766e-01	  1.047009581025e-01	  5.166047481161e-02	
                   3	              transp	             2.49373	             43.0042	                  26	  4.300419267507e+01	  4.512733724810e+02	  2.520019886168e-01	  2.148303139606e-01	  1.699872278575e-01	  1.167173952054e-01	  5.900498918070e-02	
                   3	              transp	             2.49373	             43.3082	                  27	  4.330823755767e+01	  4.504931422381e+02	  2.772940794151e-01	  2.368905787220e-01	  1.881638317455e-01	  1.302839501208e-01	  6.746780007053e-02	
                   3	              transp	             2.49373	             43.6123	                  28	  4.361228244027e+01	  4.496364540175e+02	  3.050646464485e-01	  2.611977962575e-01	  2.083046925342e-01	  1.454656216417e-01	  7.711045127866e-02	
                   3	              transp	             2.49373	             43.9163	                  29	  4.391632732287e+01	  4.487023100785e+02	  3.353460326621e-01	  2.877915992705e-01	  2.304571747524e-01	  1.623161064619e-01	  8.798437089005e-02	
                   3	              transp	             2.49373	             44.2204	                  30	  4.422037220547e+01	  4.476901572249e+02	  3.681561705735e-01	  3.166980531331e-01	  2.546559994619e-01	  1.808774159964e-01	  1.001302873021e-01	
                   3	              transp	             2.49373	             44.5244	                  31	  4.452441708807e+01	  4.465998628586e+02	  4.034993585021e-01	  3.479301585261e-01	  2.809234402126e-01	  2.011797670108e-01	  1.135779675941e-01	
                   3	              transp	             2.49373	             44.8285	                  32	  4.482846197067e+01	  4.454316878018e+02	  4.413671415900e-01	  3.814884960214e-01	  3.092697063837e-01	  2.232417125031e-01	  1.283462395087e-01	
                   3	              transp	             2.49373	             45.1325	                  33	  4.513250685327e+01	  4.441862569249e+02	  4.817392639218e-01	  4.173619791574e-01	  3.396934798221e-01	  2.470704761244e-01	  1.444432536896e-01	
                   3	              transp	             2.49373	             45.4366	                  34	  4.543655173587e+01	  4.428645284693e+02	  5.245846629579e-01	  4.555286857149e-01	  3.721825719243e-01	  2.726624528533e-01	  1.618669417193e-01	
                   3	              transp	             2.49373	             45.7406	                  35	  4.574059661847e+01	  4.414677628101e+02	  5.698624821452e-01	  4.959567404019e-01	  4.067146706090e-01	  3.000038399403e-01	  1.806056269440e-01	
                   4	              transp	             2.49373	             45.7406	                   0	  4.574059661847e+01	  4.414677628101e+02	  5.698624821452e-01	  4.959567404019e-01	  4.067146706090e-01	  3.000038399403e-01	  1.806056269440e-01	
                   4	              transp	             2.49373	             59.4073	                   1	  5.940726328513e+01	  4.414677381512e+02	  5.698632814929e-01	  4.685043045616e-01	  3.528278152780e-01	  2.257730723213e-01	  1.021933988622e-01	
                   5	              transp	             2.49373	             59.4073	                   0	  5.940726328513e+01	  4.414677381512e+02	  5.698632814929e-01	  4.685043045616e-01	  3.528278152780e-01	  2.257730723213e-01	  1.021933988622e-01	
                   5	              transp	             2.49373	             59.7113	                   1	  5.971130816773e+01	  4.399974663246e+02	  6.175238904753e-01	  5.087920408798e-01	  3.845294979690e-01	  2.476483103199e-01	  1.135288676179e-01	
                   5	              transp	             2.49373	             60.0154	                   2	  6.001535305033e+01	  4.384554603244e+02	  6.675098479627e-01	  5.511309705630e-01	  4.179412811991e-01	  2.707985359964e-01	  1.255805653805e-01	
                   5	              transp	             2.49373	             60.3194	                   3	  6.031939793293e+01	  4.368437023653e+02	  7.197568981125e-01	  5.954679566986e-01	  4.530217889945e-01	  2.951938063521e-01	  1.383281895696e-01	
                   5	              transp	             2.49373	             60.6234	                   4	  6.062344281553e+01	  4.351643567676e+02	  7.741948819102e-01	  6.417438926870e-01	  4.897238000312e-01	  3.207989200873e-01	  1.517478332083e-01	
                   5	              transp	             2.49373	             60.9275	                   5	  6.092748769813e+01	  4.334197429128e+02	  8.307486138476e-01	  6.898945147236e-01	  5.279949848034e-01	  3.475740593455e-01	  1.658124747416e-01	
                   5	              transp	             2.49373	             61.2315	                   6	  6.123153258073e+01	  4.316123097901e+02	  8.893387070239e-01	  7.398511774607e-01	  5.677786201823e-01	  3.754754193724e-01	  1.804924567342e-01	
                   5	              transp	             2.49373	             61.5356	                   7	  6.153557746333e+01	  4.297446122284e+02	  9.498823436296e-01	  7.915415874712e-01	  6.090142738098e-01	  4.044558172799e-01	  1.957559462114e-01	
                   5	              transp	             2.49373	             61.8396	                   8	  6.183962234593e+01	  4.278192888603e+02	  1.012293989252e+00	  8.448904910360e-01	  6.516384531438e-01	  4.344652739130e-01	  2.115693724288e-01	
                   5	              transp	             2.49373	             62.1437	                   9	  6.214366722853e+01	  4.258390418310e+02	  1.076486050637e+00	  8.998203155384e-01	  6.955852187256e-01	  4.654515702071e-01	  2.278978486161e-01	
                   5	              transp	             2.49373	             62.4477	                  10	  6.244771211113e+01	  4.238066182336e+02	  1.142369477504e+00	  9.562517691423e-01	  7.407867725013e-01	  4.973607986410e-01	  2.447056142063e-01	
                   5	              transp	             2.49373	             62.7518	                  11	  6.275175699373e+01	  4.217247932282e+02	  1.209854309733e+00	  1.014104411194e+00	  7.871740489555e-01	  5.301379595625e-01	  2.619565790292e-01	
                   5	              transp	             2.49373	             63.0558	                  12	  6.305580187633e+01	  4.195963547890e+02	  1.278850171832e+00	  1.073297210593e+00	  8.346773468279e-01	  5.637276683573e-01	  2.796150727250e-01	
                   5	              transp	             2.49373	             63.3598	                  13	  6.335984675893e+01	  4.174240900051e+02	  1.349266716992e+00	  1.133749105111e+00	  8.832270280953e-01	  5.980750175350e-01	  2.976468618492e-01	
                   5	              transp	             2.49373	             63.6639	                  14	  6.366389164153e+01	  4.152107728575e+02	  1.421014023325e+00	  1.195379561452e+00	  9.327542793428e-01	  6.331265800296e-01	  3.160204008735e-01	
                   5	              transp	             2.49373	             63.9679	                  15	  6.396793652413e+01	  4.129591533842e+02	  1.494002945073e+00	  1.258109120393e+00	  9.831918944786e-01	  6.688314755660e-01	  3.347081813066e-01	
                   5	              transp	             2.49373	              64.272	                  16	  6.427198140673e+01	  4.106719481463e+02	  1.568145421687e+00	  1.321859901088e+00	  1.034475014269e+00	  7.051423817762e-01	  3.536879849914e-01	
                   5	              transp	             2.49373	              64.576	                  17	  6.457602628933e+01	  4.083518319021e+02	  1.643354747693e+00	  1.386556037022e+00	  1.086541755266e+00	  7.420163690975e-01	  3.729438517425e-01	
                   5	              transp	             2.49373	             64.8801	                  18	  6.488007117193e+01	  4.060014304020e+02	  1.719545806270e+00	  1.452124022173e+00	  1.139333675657e+00	  7.794154675169e-01	  3.924666252899e-01	
                   5	              transp	             2.49373	             65.1841	                  19	  6.518411605453e+01	  4.036233142143e+02	  1.796635269393e+00	  1.518492956269e+00	  1.192796050179e+00	  8.173069185518e-01	  4.122540181826e-01	
                   5	              transp	             2.49373	             65.4882	                  20	  6.548816093713e+01	  4.012199934967e+02	  1.874541767312e+00	  1.585594688971e+00	  1.246877951919e+00	  8.556631120785e-01	  4.323102107126e-01	
                   5	              transp	             2.49373	             65.7922	                  21	  6.579220581973e+01	  3.987939136325e+02	  1.953186030028e+00	  1.653363871852e+00	  1.301532159913e+00	  8.944612445182e-01	  4.526450553507e-01	
                   5	              transp	             2.49373	             66.0963	                  22	  6.609625070233e+01	  3.963474516509e+02	  2.032491003306e+00	  1.721737933103e+00	  1.356714925147e+00	  9.336827581883e-01	  4.732729910272e-01	
                   5	              transp	             2.49373	             66.4003	                  23	  6.640029558493e+01	  3.938829133607e+02	  2.112381941619e+00	  1.790656992714e+00	  1.412385633973e+00	  9.733126315530e-01	  4.942117824379e-01	
                   5	              transp	             2.49373	             66.7043	                  24	  6.670434046753e+01	  3.914025311242e+02	  2.192786480284e+00	  1.860063736245e+00	  1.468506408313e+00	  1.013338589372e+00	  5.154811936967e-01	
                   5	              transp	             2.49373	             67.0084	                  25	  6.700838535013e+01	  3.889084622093e+02	  2.273634688899e+00	  1.929903263729e+00	  1.525041678251e+00	  1.053750293860e+00	  5.371016892775e-01	
                   5	              transp	             2.49373	             67.3124	                  26	  6.731243023273e+01	  3.864027876571e+02	  2.354859108045e+00	  2.000122927710e+00	  1.581957756497e+00	  1.094538566272e+00	  5.590932338223e-01	
                   5	              transp	             2.49373	             67.6165	                  27	  6.761647511533e+01	  3.838875116093e+02	  2.436394771081e+00	  2.070672171415e+00	  1.639222437223e+00	  1.135694675326e+00	  5.814742401579e-01	
                   6	              transp	             2.49373	             67.6165	                   0	  6.761647511533e+01	  3.838875116093e+02	  2.436394771081e+00	  2.070672171415e+00	  1.639222437223e+00	  1.135694675326e+00	  5.814742401579e-01	
                   6	              transp	             2.49373	             82.2331	                   1	  8.223314178200e+01	  3.838874881213e+02	  2.436395532475e+00	  1.948325648045e+00	  1.408054664782e+00	  8.379626655757e-01	  3.162497450344e-01	
                   7	              transp	             2.49373	             82.2331	                   0	  8.223314178200e+01	  3.838874881213e+02	  2.436395532475e+00	  1.948325648045e+00	  1.408054664782e+00	  8.379626655757e-01	  3.162497450344e-01	
                   7	              transp	             2.49373	             82.5372	                   1	  8.253718666460e+01	  3.813645385197e+02	  2.518179942879e+00	  2.014970772372e+00	  1.457516422490e+00	  8.685941636437e-01	  3.286427374670e-01	
                   7	              transp	             2.49373	             82.8412	                   2	  8.284123154720e+01	  3.788357643016e+02	  2.600153165151e+00	  2.081836199755e+00	  1.507224912497e+00	  8.994834168534e-01	  3.412632437902e-01	
                   7	              transp	             2.49373	             83.1453	                   3	  8.314527642980e+01	  3.763029387205e+02	  2.682257717171e+00	  2.148879448244e+00	  1.557154600854e+00	  9.306225362277e-01	  3.541163025872e-01	
                   7	              transp	             2.49373	             83.4493	                   4	  8.344932131240e+01	  3.737677590629e+02	  2.764438579376e+00	  2.216059510539e+00	  1.607280251606e+00	  9.620025987264e-01	  3.672048123733e-01	
                   7	              transp	             2.49373	             83.7534	                   5	  8.375336619500e+01	  3.712318475768e+02	  2.846643164670e+00	  2.283336771115e+00	  1.657576796847e+00	  9.936134977092e-01	  3.805294436028e-01	
                   7	              transp	             2.49373	             84.0574	                   6	  8.405741107760e+01	  3.686967526060e+02	  2.928821281650e+00	  2.350672938977e+00	  1.708019247403e+00	  1.025443858324e+00	  3.940886246751e-01	
                   7	              transp	             2.49373	             84.3615	                   7	  8.436145596020e+01	  3.661639499006e+02	  3.010925092120e+00	  2.418030994623e+00	  1.758582639682e+00	  1.057481009808e+00	  4.078785906947e-01	
                   7	              transp	             2.49373	             84.6655	                   8	  8.466550084280e+01	  3.636348440769e+02	  3.092909063772e+00	  2.485375149547e+00	  1.809242014018e+00	  1.089711006518e+00	  4.218934843530e-01	
                   7	              transp	             2.49373	             84.9695	                   9	  8.496954572540e+01	  3.611107702017e+02	  3.174729918833e+00	  2.552670817953e+00	  1.859972422971e+00	  1.122118695510e+00	  4.361255085088e-01	
                   7	              transp	             2.49373	             85.2736	                  10	  8.527359060800e+01	  3.585929954782e+02	  3.256346579396e+00	  2.619884604797e+00	  1.910748978706e+00	  1.154687847631e+00	  4.505651610718e-01	
                   7	              transp	             2.49373	             85.5776	                  11	  8.557763549060e+01	  3.560827210158e+02	  3.337720110080e+00	  2.686984321645e+00	  1.961546965683e+00	  1.187401399393e+00	  4.652016300491e-01	
                   7	              transp	             2.49373	             85.8817	                  12	  8.588168037320e+01	  3.535810836632e+02	  3.418813658580e+00	  2.753939046295e+00	  2.012342054973e+00	  1.220241869713e+00	  4.800234498094e-01	
                   7	              transp	             2.49373	             86.1857	                  13	  8.618572525580e+01	  3.510891578913e+02	  3.499592394641e+00	  2.820719237110e+00	  2.063110644403e+00	  1.253191992442e+00	  4.950194772866e-01	
                   7	              transp	             2.49373	             86.4898	                  14	  8.648977013840e+01	  3.486079577115e+02	  3.580023447884e+00	  2.887296898654e+00	  2.113830315053e+00	  1.286235544548e+00	  5.101801463323e-01	
                   7	              transp	             2.49373	             86.7938	                  15	  8.679381502100e+01	  3.461384386152e+02	  3.660075844916e+00	  2.953645778584e+00	  2.164480356120e+00	  1.319358281839e+00	  5.254988519590e-01	
                   7	              transp	             2.49373	             87.0979	                  16	  8.709785990360e+01	  3.436814995264e+02	  3.739720446048e+00	  3.019741564742e+00	  2.215042285316e+00	  1.352548851928e+00	  5.409732557812e-01	
                   7	              transp	             2.49373	             87.4019	                  17	  8.740190478620e+01	  3.412379847552e+02	  3.818929881963e+00	  3.085562049728e+00	  2.265500289056e+00	  1.385799551760e+00	  5.566063089236e-01	
                   7	              transp	             2.49373	             87.7059	                  18	  8.770594966880e+01	  3.388086859455e+02	  3.897678490584e+00	  3.151087236797e+00	  2.315841522861e+00	  1.419106828175e+00	  5.724068458005e-01	
                   7	              transp	             2.49373	               88.01	                  19	  8.800999455140e+01	  3.363943440086e+02	  3.975942254391e+00	  3.216299372058e+00	  2.366056238794e+00	  1.452471468443e+00	  5.883896832862e-01	
                   7	              transp	             2.49373	              88.314	                  20	  8.831403943400e+01	  3.339956510366e+02	  4.053698738395e+00	  3.281182899785e+00	  2.416137734419e+00	  1.485898477066e+00	  6.045752384663e-01	
                   7	              transp	             2.49373	             88.6181	                  21	  8.861808431660e+01	  3.316132521906e+02	  4.130927028932e+00	  3.345724347493e+00	  2.466082140408e+00	  1.519396674624e+00	  6.209887378817e-01	
                   7	              transp	             2.49373	             88.9221	                  22	  8.892212919920e+01	  3.292477475582e+02	  4.207607673446e+00	  3.409912154010e+00	  2.515888078800e+00	  1.552978079442e+00	  6.376591260626e-01	
                   7	              transp	             2.49373	             89.2262	                  23	  8.922617408180e+01	  3.268996939776e+02	  4.283722621370e+00	  3.473736457047e+00	  2.565556230963e+00	  1.586657143734e+00	  6.546177928788e-01	
                   7	              transp	             2.49373	             89.5302	                  24	  8.953021896440e+01	  3.245696068231e+02	  4.359255166233e+00	  3.537188857248e+00	  2.615088854918e+00	  1.620449915322e+00	  6.718972333544e-01	
                   7	              transp	             2.49373	             89.8343	                  25	  8.983426384700e+01	  3.222579617514e+02	  4.434189889055e+00	  3.600262174279e+00	  2.664489287903e+00	  1.654373188001e+00	  6.895297366343e-01	
                   7	              transp	             2.49373	             90.1383	                  26	  9.013830872960e+01	  3.199651964053e+02	  4.508512603126e+00	  3.662950207913e+00	  2.713761463737e+00	  1.688443691368e+00	  7.075461785409e-01	
                   7	              transp	             2.49373	             90.4424	                  27	  9.044235361220e+01	  3.176917120731e+02	  4.582210300207e+00	  3.725247514053e+00	  2.762909467283e+00	  1.722677357453e+00	  7.259749689713e-01	
                   7	              transp	             2.49373	             90.7464	                  28	  9.074639849480e+01	  3.154378753027e+02	  4.655271098212e+00	  3.787149202607e+00	  2.811937141167e+00	  1.757088688457e+00	  7.448411840944e-01	
                   7	              transp	             2.49373	             91.0504	                  29	  9.105044337740e+01	  3.132040194696e+02	  4.727684190384e+00	  3.848650761381e+00	  2.860847753536e+00	  1.791690238580e+00	  7.641658954124e-01	
                   7	              transp	             2.49373	             91.3545	                  30	  9.135448826000e+01	  3.109904462968e+02	  4.799439796004e+00	  3.909747907882e+00	  2.909643730380e+00	  1.826492213686e+00	  7.839656938310e-01	
                   7	              transp	             2.49373	             91.6585	                  31	  9.165853314260e+01	  3.087974273290e+02	  4.870529112635e+00	  3.970436469125e+00	  2.958326451877e+00	  1.861502185610e+00	  8.042523968465e-01	
                   7	              transp	             2.49373	             91.9626	                  32	  9.196257802520e+01	  3.066252053574e+02	  4.940944269909e+00	  4.030712288232e+00	  3.006896109248e+00	  1.896724912998e+00	  8.250329203885e-01	
                   7	              transp	             2.49373	             92.2666	                  33	  9.226662290780e+01	  3.044739957983e+02	  5.010678284850e+00	  4.090571155694e+00	  3.055351616689e+00	  1.932162257468e+00	  8.463092931463e-01	
                   7	              transp	             2.49373	             92.5707	                  34	  9.257066779040e+01	  3.023439880241e+02	  5.079725018730e+00	  4.150008762662e+00	  3.103690571779e+00	  1.967813182219e+00	  8.680787897257e-01	
                   8	              transp	             2.49373	             92.5707	                   0	  9.257066779040e+01	  3.023439880241e+02	  5.079725018730e+00	  4.150008762662e+00	  3.103690571779e+00	  1.967813182219e+00	  8.680787897257e-01	
                   8	              transp	             2.49373	             106.237	                   1	  1.062373344571e+02	  3.023439891553e+02	  5.079724982060e+00	  3.920289765977e+00	  2.692469103262e+00	  1.480909347166e+00	  4.911904391179e-01	
                   9	              transp	             2.49373	             106.237	                   0	  1.062373344571e+02	  3.023439891553e+02	  5.079724982060e+00	  3.920289765977e+00	  2.692469103262e+00	  1.480909347166e+00	  4.911904391179e-01	
                   9	              transp	             2.49373	             106.541	                   1	  1.065413793397e+02	  3.002353482395e+02	  5.148079083821e+00	  3.976035126705e+00	  2.734299074772e+00	  1.507896837547e+00	  5.037833304594e-01	
                   9	              transp	             2.49373	             106.845	                   2	  1.068454242223e+02	  2.981482147892e+02	  5.215735995518e+00	  4.031374034263e+00	  2.776020377291e+00	  1.535037201055e+00	  5.166446513979e-01	
                   9	              transp	             2.49373	             107.149	                   3	  1.071494691049e+02	  2.960827075661e+02	  5.282691867351e+00	  4.086302038429e+00	  2.817627622970e+00	  1.562323578472e+00	  5.297657209289e-01	
                   9	              transp	             2.49373	             107.454	                   4	  1.074535139875e+02	  2.940389241500e+02	  5.348943536156e+00	  4.140814571204e+00	  2.859114442643e+00	  1.589747347064e+00	  5.431358876816e-01	
                   9	              transp	             2.49373	             107.758	                   5	  1.077575588701e+02	  2.920169420428e+02	  5.414488489613e+00	  4.194906966089e+00	  2.900473573148e+00	  1.617298287825e+00	  5.567427630159e-01	
                   9	              transp	             2.49373	             108.062	                   6	  1.080616037527e+02	  2.900168197294e+02	  5.479324831865e+00	  4.248574482836e+00	  2.941696953278e+00	  1.644964761791e+00	  5.705724567179e-01	
                   9	              transp	             2.49373	             108.366	                   7	  1.083656486353e+02	  2.880385976968e+02	  5.543451250481e+00	  4.301812336015e+00	  2.982775825207e+00	  1.672733891051e+00	  5.846098109047e-01	
                   9	              transp	             2.49373	              108.67	                   8	  1.086696935179e+02	  2.860822994119e+02	  5.606866984751e+00	  4.354615726111e+00	  3.023700838781e+00	  1.700591740847e+00	  5.988386289628e-01	
                   9	              transp	             2.49373	             108.974	                   9	  1.089737384005e+02	  2.841479322601e+02	  5.669571795271e+00	  4.406979873399e+00	  3.064462159680e+00	  1.728523505557e+00	  6.132419065323e-01	
                   9	              transp	             2.49373	             109.278	                  10	  1.092777832831e+02	  2.822354884446e+02	  5.731565934780e+00	  4.458900059304e+00	  3.105049592801e+00	  1.756513719762e+00	  6.278021010598e-01	
                   9	              transp	             2.49373	             109.582	                  11	  1.095818281657e+02	  2.803449458487e+02	  5.792850120223e+00	  4.510371686925e+00	  3.145452748356e+00	  1.784546544159e+00	  6.425015210634e-01	
                   9	              transp	             2.49373	             109.886	                  12	  1.098858730483e+02	  2.784762688609e+02	  5.853425505983e+00	  4.561390376618e+00	  3.185661287635e+00	  1.812606191739e+00	  6.573229377601e-01	
                   9	              transp	             2.49373	              110.19	                  13	  1.101899179309e+02	  2.766294091655e+02	  5.913293658274e+00	  4.611952107833e+00	  3.225665273826e+00	  1.840677537389e+00	  6.722504807326e-01	
                   9	              transp	             2.49373	             110.494	                  14	  1.104939628135e+02	  2.748043064984e+02	  5.972456530630e+00	  4.662053404869e+00	  3.265455621400e+00	  1.868746896007e+00	  6.872707829066e-01	
                   9	              transp	             2.49373	             110.798	                  15	  1.107980076961e+02	  2.730008893699e+02	  6.030916440470e+00	  4.711691548555e+00	  3.305024601159e+00	  1.896802889563e+00	  7.023742380494e-01	
                   9	              transp	             2.49373	             111.102	                  16	  1.111020525787e+02	  2.712190757561e+02	  6.088676046701e+00	  4.760864785461e+00	  3.344366334415e+00	  1.924837283243e+00	  7.175561757833e-01	
                   9	              transp	             2.49373	             111.406	                  17	  1.114060974613e+02	  2.694587737587e+02	  6.145738328315e+00	  4.809572504568e+00	  3.383477206773e+00	  1.952845668097e+00	  7.328177631993e-01	
                   9	              transp	             2.49373	              111.71	                  18	  1.117101423439e+02	  2.677198822354e+02	  6.202106563957e+00	  4.857815357405e+00	  3.422356146908e+00	  1.980827896566e+00	  7.481664959701e-01	
