                 sim	               state	              dist_x	                time	                step	                 Day	        IC_Cl_(mg/l)	             NO3_0.0	             NO3_0.1	            NO3_0.25	             NO3_0.5	             NO3_1.0	
                  11	              transp	             2.49373	             135.706	                  10	  1.357056103333e+02	  2.029669519642e+02	  8.197449083683e+00	  5.689445357591e+00	  3.333173744675e+00	  1.406188658880e+00	  2.749721623007e-01	
                  11	              transp	             2.49373	             136.063	                  11	  1.360629885493e+02	  2.004330257879e+02	  8.283715118209e+00	  5.756991243876e+00	  3.379948844168e+00	  1.431552468542e+00	  2.825421809771e-01	
                  11	              transp	             2.49373	              136.42	                  12	  1.364203667653e+02	  1.979813282798e+02	  8.367181725831e+00	  5.822895355075e+00	  3.426066456174e+00	  1.456898402654e+00	  2.902400481122e-01	
                  11	              transp	             2.49373	             136.778	                  13	  1.367777449813e+02	  1.956105227807e+02	  8.447894412324e+00	  5.887181883610e+00	  3.471533591515e+00	  1.482223464942e+00	  2.980622384312e-01	
                  11	              transp	             2.49373	             137.135	                  14	  1.371351231973e+02	  1.933191892007e+02	  8.525901523821e+00	  5.949876310786e+00	  3.516357357668e+00	  1.507524267971e+00	  3.060052378642e-01	
                  11	              transp	             2.49373	             137.493	                  15	  1.374925014133e+02	  1.911058342328e+02	  8.601253899070e+00	  6.011005302759e+00	  3.560545077876e+00	  1.532797301521e+00	  3.140657848561e-01	
                  11	              transp	             2.49373	              137.85	                  16	  1.378498796293e+02	  1.889689010243e+02	  8.674004540210e+00	  6.070596631564e+00	  3.604104436458e+00	  1.558039218310e+00	  3.222411088963e-01	
                  11	              transp	             2.49373	             138.207	                  17	  1.382072578453e+02	  1.869067783034e+02	  8.744208302049e+00	  6.128679115442e+00	  3.647043639123e+00	  1.583247122410e+00	  3.305291541793e-01	
                  11	              transp	             2.49373	             138.565	                  18	  1.385646360613e+02	  1.849178089670e+02	  8.811921599694e+00	  6.185282572301e+00	  3.689371576600e+00	  1.608418845547e+00	  3.389287768506e-01	
                  11	              transp	             2.49373	             138.922	                  19	  1.389220142773e+02	  1.830002981366e+02	  8.877202134293e+00	  6.240437780073e+00	  3.731097980069e+00	  1.633553197142e+00	  3.474399055457e-01	
                  11	              transp	             2.49373	             139.279	                  20	  1.392793924933e+02	  1.811525206921e+02	  8.940108636550e+00	  6.294176438006e+00	  3.772233557675e+00	  1.658650175432e+00	  3.560636567821e-01	
                  12	              transp	             2.49373	             139.279	                   0	  1.392793924933e+02	  1.811525206921e+02	  8.940108636550e+00	  6.294176438006e+00	  3.772233557675e+00	  1.658650175432e+00	  3.560636567821e-01	
                  12	              transp	             2.49373	             163.279	                   1	  1.632793924933e+02	  1.811526516177e+02	  8.940104179263e+00	  5.695199607106e+00	  2.938993268072e+00	  1.006827439709e+00	  1.309872494396e-01	
                  12	              transp	             2.49373	             187.279	                   2	  1.872793924933e+02	  1.811527825430e+02	  8.940099721990e+00	  5.153223600305e+00	  2.289805574792e+00	  6.111605137519e-01	  4.818705641226e-02	
                  12	              transp	             2.49373	             211.279	                   3	  2.112793924933e+02	  1.811529134678e+02	  8.940095264731e+00	  4.662824010880e+00	  1.784015508750e+00	  3.709843006239e-01	  1.772685826757e-02	
                  12	              transp	             2.49373	             235.279	                   4	  2.352793924933e+02	  1.811530443923e+02	  8.940090807485e+00	  4.219092638476e+00	  1.389948286658e+00	  2.251934609855e-01	  6.521284499085e-03	
                  12	              transp	             2.49373	             259.279	                   5	  2.592793924933e+02	  1.811531753163e+02	  8.940086350252e+00	  3.817588365017e+00	  1.082925697737e+00	  1.366960671525e-01	  2.399023610162e-03	
                  12	              transp	             2.49373	             283.279	                   6	  2.832793924933e+02	  1.811533062399e+02	  8.940081893033e+00	  3.454292705457e+00	  8.437206463551e-01	  8.297672007524e-02	  8.825430454552e-04	
                  12	              transp	             2.49373	             307.279	                   7	  3.072793924933e+02	  1.811534371632e+02	  8.940077435828e+00	  3.125569588467e+00	  6.573530673196e-01	  5.036820896072e-02	  3.246663450000e-04	
                  12	              transp	             2.49373	             331.279	                   8	  3.312793924933e+02	  1.811535680860e+02	  8.940072978636e+00	  2.828128964558e+00	  5.121518087552e-01	  3.057431616493e-02	  1.194369340899e-04	
                  12	              transp	             2.49373	             355.279	                   9	  3.552793924933e+02	  1.811536990085e+02	  8.940068521458e+00	  2.558993877370e+00	  3.990237335942e-01	  1.855910361400e-02	  4.393797338238e-05	
                  12	              transp	             2.49373	             379.279	                  10	  3.792793924933e+02	  1.811538299305e+02	  8.940064064293e+00	  2.315470668589e+00	  3.108842676130e-01	  1.126567557863e-02	  1.616372283439e-05	
                  12	              transp	             2.49373	             403.279	                  11	  4.032793924933e+02	  1.811539608522e+02	  8.940059607142e+00	  2.095122018274e+00	  2.422137324485e-01	  6.838446989824e-03	  5.946244575111e-06	
                  12	              transp	             2.49373	             427.279	                  12	  4.272793924933e+02	  1.811540917735e+02	  8.940055150004e+00	  1.895742550750e+00	  1.887116792276e-01	  4.151047747314e-03	  2.187480254967e-06	
                  12	              transp	             2.49373	             451.279	                  13	  4.512793924933e+02	  1.811542226943e+02	  8.940050692880e+00	  1.715336761957e+00	  1.470275756742e-01	  2.519753012068e-03	  8.047213338463e-07	
                  12	              transp	             2.49373	             475.279	                  14	  4.752793924933e+02	  1.811543536148e+02	  8.940046235769e+00	  1.552099047289e+00	  1.145509811429e-01	  1.529530766230e-03	  2.960376073518e-07	
                  12	              transp	             2.49373	             499.279	                  15	  4.992793924933e+02	  1.811544845348e+02	  8.940041778672e+00	  1.404395630073e+00	  8.924806942266e-02	  9.284498733173e-04	  1.089051094837e-07	
