,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max,Analog Sensor 1
2774,574,2020-12-23 16:10:00,16:10,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,31.1
2775,573,2020-12-23 16:20:00,16:20,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,30.5
2776,572,2020-12-23 16:30:00,16:30,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.3
2777,571,2020-12-23 16:40:00,16:40,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,28.1
2778,570,2020-12-23 16:50:00,16:50,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.3
2779,569,2020-12-23 17:00:00,17:00,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.3
2780,568,2020-12-23 17:10:00,17:10,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,28.7
2781,567,2020-12-23 17:20:00,17:20,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.3
2782,566,2020-12-23 17:30:00,17:30,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.9
2783,565,2020-12-23 17:40:00,17:40,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.3
2784,564,2020-12-23 17:50:00,17:50,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,30.5
2785,563,2020-12-23 18:00:00,18:00,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.3
2786,562,2020-12-23 18:10:00,18:10,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.9
2787,561,2020-12-23 18:20:00,18:20,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,28.7
2788,560,2020-12-23 18:30:00,18:30,,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.3
