,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
1221,149,2020-09-23 14:10:00,14:10,,,6,,4,0,0,0,0,0,0,,,
1222,148,2020-09-23 14:20:00,14:20,,,6,,4,0,0,0,0,0,0,,,
1223,147,2020-09-23 14:30:00,14:30,,,6,,4,0,0,0,0,0,0,,,
1224,146,2020-09-23 14:40:00,14:40,,,6,,4,0,0,0,0,0,0,,,
1225,145,2020-09-23 14:50:00,14:50,,,6,,4,0,0,0,0,0,0,,,
1226,144,2020-09-23 15:00:00,15:00,,,6,,5,0,0,0,0,0,0,,,
1227,143,2020-09-23 15:10:00,15:10,,,6,,5,0,0,0,0,0,0,,,
1228,142,2020-09-23 15:20:00,15:20,,,6,,5,0,0,0,0,0,0,,,
1229,141,2020-09-23 15:30:00,15:30,,,6,,5,0,0,0,0,0,0,,,
1230,140,2020-09-23 15:40:00,15:40,,,6,,5,0,0,0,0,0,0,,,
1231,139,2020-09-23 15:50:00,15:50,,,6,,4,0,0,0,0,0,0,,,
1232,138,2020-09-23 16:00:00,16:00,,,6,,4,0,0,0,0,0,0,,,
1233,137,2020-09-23 16:10:00,16:10,,,6,,4,0,0,0,0,0,0,,,
1234,136,2020-09-23 16:20:00,16:20,,,6,,4,0,0,0,0,0,0,,,
1235,135,2020-09-23 16:30:00,16:30,,,6,,4,0,0,0,0,0,0,,,
1236,134,2020-09-23 16:40:00,16:40,,,6,,4,0,0,0,0,0,0,,,
1237,133,2020-09-23 16:50:00,16:50,,,6,,4,0,0,0,0,0,0,,,
1238,132,2020-09-23 17:00:00,17:00,,,6,,4,0,0,0,0,0,0,,,
1239,131,2020-09-23 17:10:00,17:10,,,6,,4,0,0,0,0,0,0,,,
1240,130,2020-09-23 17:20:00,17:20,,,6,,4,0,0,0,0,0,0,,,
1241,129,2020-09-23 17:30:00,17:30,,,6,,4,0,0,0,0,0,0,,,
1242,128,2020-09-23 17:40:00,17:40,,,6,,4,0,0,0,0,0,0,,,
1243,127,2020-09-23 17:50:00,17:50,,,6,,4,0,0,0,0,0,0,,,
1244,126,2020-09-23 18:00:00,18:00,,,6,,4,0,0,0,0,0,0,,,
1245,125,2020-09-23 18:10:00,18:10,,,6,,4,0,0,0,0,0,0,,,
1246,124,2020-09-23 18:20:00,18:20,,,6,,4,0,0,0,0,0,0,,,
1247,123,2020-09-23 18:30:00,18:30,,,6,,4,0,0,0,0,0,0,,,
1248,122,2020-09-23 18:40:00,18:40,,,6,,4,0,0,0,0,0,0,,,
1249,121,2020-09-23 18:50:00,18:50,,,6,,4,0,0,0,0,0,0,,,
1250,120,2020-09-23 19:00:00,19:00,,,6,,4,0,0,0,0,0,0,,,
1251,119,2020-09-23 19:10:00,19:10,,,6,,4,0,0,0,0,0,0,,,
1252,118,2020-09-23 19:20:00,19:20,,,6,,4,0,0,0,0,0,0,,,
1253,117,2020-09-23 19:30:00,19:30,,,6,,4,0,0,0,0,0,0,,,
1254,116,2020-09-23 19:40:00,19:40,,,6,,4,0,0,0,0,0,0,,,
1255,115,2020-09-23 19:50:00,19:50,,,6,,4,0,0,0,0,0,0,,,
1256,114,2020-09-23 20:00:00,20:00,,,6,,4,0,0,0,0,0,0,,,
1257,113,2020-09-23 20:10:00,20:10,,,6,,4,0,0,0,0,0,0,,,
1258,112,2020-09-23 20:20:00,20:20,,,6,,4,0,0,0,0,0,0,,,
1259,111,2020-09-23 20:30:00,20:30,,,6,,4,0,0,0,0,0,0,,,
1260,110,2020-09-23 20:40:00,20:40,,,6,,4,0,0,0,0,0,0,,,
1261,109,2020-09-23 20:50:00,20:50,,,6,,4,0,0,0,0,0,0,,,
