,Unnamed: 0,Datum,Tijd,Kraan,Reden,Water,Tijdsduur,Flow,Kan.1,Kan.1 Tijd,Kan.2,Kan.2 Tijd,Kan.3,Kan.3 Tijd,Kan.4,Kan.4 Tijd,Kan.5,Kan.5 Tijd,Kan.6,Kan.6 Tijd,Kan.7,Kan.7 Tijd,Kan.8,Kan.8 Tijd,EC-Lg,EC-Gm,EC-Hg,pH-Lg,pH-Gm,pH-Hg
141,142,2020-12-09 16:57:00,16:57,1,Dry Cont.,0.439,00:01:18,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.6,0.7,,,
142,143,2020-12-09 17:03:00,17:03,1,Dry Cont.,0.37200000000000005,00:01:06,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.7,0.7,,,
143,144,2020-12-09 17:31:00,17:31,1,Dry Cont.,0.461,00:01:22,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.6,0.7,,,
144,145,2020-12-09 17:34:00,17:34,1,Dry Cont.,0.297,00:00:54,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.7,0.7,,,
145,146,2020-12-09 17:40:00,17:40,1,Dry Cont.,0.32899999999999996,00:01:00,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.7,0.7,,,
146,147,2020-12-09 17:43:00,17:43,1,Dry Cont.,0.293,00:00:52,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.7,0.7,,,
147,148,2020-12-09 18:23:00,18:23,1,Dry Cont.,0.38299999999999995,00:01:08,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.6,0.7,,,
148,149,2020-12-09 18:26:00,18:26,1,Dry Cont.,0.298,00:00:54,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.7,0.7,,,
149,150,2020-12-09 18:39:00,18:39,1,Dry Cont.,0.376,00:01:08,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.7,0.7,,,
150,151,2020-12-09 18:52:00,18:52,1,Dry Cont.,0.34700000000000003,00:01:02,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.7,0.7,,,
151,152,2020-12-09 18:55:00,18:55,1,Dry Cont.,0.266,00:00:48,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.7,0.7,,,
152,153,2020-12-09 20:00:00,20:00,1,Dry Cont.,0.46799999999999997,00:01:24,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.6,0.7,,,
153,154,2020-12-09 20:02:00,20:02,1,Dry Cont.,0.302,00:00:54,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.7,0.7,,,
154,155,2020-12-09 20:06:00,20:06,1,Dry Cont.,0.287,00:00:52,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.7,0.7,,,
155,156,2020-12-09 20:12:00,20:12,1,Dry Cont.,0.33899999999999997,00:01:02,20.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.7,0.7,0.7,,,
