,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
7995,341,2020-11-09 16:10:00,16:10,,,6,,5,0,0,0,0,0,0,,,
7996,340,2020-11-09 16:20:00,16:20,,,6,,5,0,0,0,0,0,0,,,
7997,339,2020-11-09 16:30:00,16:30,,,6,,5,0,0,0,0,0,0,,,
7998,338,2020-11-09 16:40:00,16:40,,,6,,5,0,0,0,0,0,0,,,
7999,337,2020-11-09 16:50:00,16:50,,,6,,5,0,0,0,0,0,0,,,
8000,336,2020-11-09 17:00:00,17:00,,,6,,5,0,0,0,0,0,0,,,
8001,335,2020-11-09 17:10:00,17:10,,,6,,5,0,0,0,0,0,0,,,
8002,334,2020-11-09 17:20:00,17:20,,,6,,5,0,0,0,0,0,0,,,
8003,333,2020-11-09 17:30:00,17:30,,,6,,5,0,0,0,0,0,0,,,
8004,332,2020-11-09 17:40:00,17:40,,,6,,5,0,0,0,0,0,0,,,
8005,331,2020-11-09 17:50:00,17:50,,,6,,5,0,0,0,0,0,0,,,
8006,330,2020-11-09 18:00:00,18:00,,,6,,5,0,0,0,0,0,0,,,
8007,329,2020-11-09 18:10:00,18:10,,,6,,5,0,0,0,0,0,0,,,
8008,328,2020-11-09 18:20:00,18:20,,,6,,5,0,0,0,0,0,0,,,
8009,327,2020-11-09 18:30:00,18:30,,,6,,5,0,0,0,0,0,0,,,
8010,326,2020-11-09 18:40:00,18:40,,,6,,5,0,0,0,0,0,0,,,
8011,325,2020-11-09 18:50:00,18:50,,,6,,5,0,0,0,0,0,0,,,
8012,324,2020-11-09 19:00:00,19:00,,,6,,5,0,0,0,0,0,0,,,
8013,323,2020-11-09 19:10:00,19:10,,,6,,5,0,0,0,0,0,0,,,
8014,322,2020-11-09 19:20:00,19:20,,,6,,5,0,0,0,0,0,0,,,
8015,321,2020-11-09 19:30:00,19:30,,,6,,5,0,0,0,0,0,0,,,
8016,320,2020-11-09 19:40:00,19:40,,,6,,5,0,0,0,0,0,0,,,
8017,319,2020-11-09 19:50:00,19:50,,,6,,5,0,0,0,0,0,0,,,
8018,318,2020-11-09 20:00:00,20:00,,,6,,5,0,0,0,0,0,0,,,
8019,317,2020-11-09 20:10:00,20:10,,,6,,5,0,0,0,0,0,0,,,
8020,316,2020-11-09 20:20:00,20:20,,,6,,5,0,0,0,0,0,0,,,
8021,315,2020-11-09 20:30:00,20:30,,,6,,5,0,0,0,0,0,0,,,
8022,314,2020-11-09 20:40:00,20:40,,,6,,5,0,0,0,0,0,0,,,
8023,313,2020-11-09 20:50:00,20:50,,,6,,5,0,0,0,0,0,0,,,
8024,312,2020-11-09 21:00:00,21:00,,,6,,5,0,0,0,0,0,0,,,
8025,311,2020-11-09 21:10:00,21:10,,,6,,5,0,0,0,0,0,0,,,
8026,310,2020-11-09 21:20:00,21:20,,,6,,5,0,0,0,0,0,0,,,
8027,309,2020-11-09 21:30:00,21:30,,,6,,5,0,0,0,0,0,0,,,
8028,308,2020-11-09 21:40:00,21:40,,,6,,5,0,0,0,0,0,0,,,
8029,307,2020-11-09 21:50:00,21:50,,,6,,5,0,0,0,0,0,0,,,
8030,306,2020-11-09 22:00:00,22:00,,,6,,5,0,0,0,0,0,0,,,
8031,305,2020-11-09 22:10:00,22:10,,,6,,5,0,0,0,0,0,0,,,
8032,304,2020-11-09 22:20:00,22:20,,,6,,5,0,0,0,0,0,0,,,
8033,303,2020-11-09 22:30:00,22:30,,,6,,5,0,0,0,0,0,0,,,
8034,302,2020-11-09 22:40:00,22:40,,,6,,5,0,0,0,0,0,0,,,
8035,301,2020-11-09 22:50:00,22:50,,,6,,5,0,0,0,0,0,0,,,
8036,300,2020-11-09 23:00:00,23:00,,,6,,5,0,0,0,0,0,0,,,
8037,299,2020-11-09 23:10:00,23:10,,,6,,5,0,0,0,0,0,0,,,
8038,298,2020-11-09 23:20:00,23:20,,,6,,5,0,0,0,0,0,0,,,
8039,297,2020-11-09 23:30:00,23:30,,,6,,5,0,0,0,0,0,0,,,
8040,296,2020-11-09 23:40:00,23:40,,,6,,5,0,0,0,0,0,0,,,
8041,295,2020-11-09 23:50:00,23:50,,,6,,5,0,0,0,0,0,0,,,
8042,294,2020-11-10 00:00:00,00:00,,,6,,5,0,0,0,0,0,0,,,
8043,293,2020-11-10 00:10:00,00:10,,,6,,5,0,0,0,0,0,0,,,
8044,292,2020-11-10 00:20:00,00:20,,,6,,5,0,0,0,0,0,0,,,
8045,291,2020-11-10 00:30:00,00:30,,,6,,5,0,0,0,0,0,0,,,
8046,290,2020-11-10 00:40:00,00:40,,,6,,5,0,0,0,0,0,0,,,
8047,289,2020-11-10 00:50:00,00:50,,,6,,5,0,0,0,0,0,0,,,
8048,288,2020-11-10 01:00:00,01:00,,,6,,5,0,0,0,0,0,0,,,
8049,287,2020-11-10 01:10:00,01:10,,,6,,5,0,0,0,0,0,0,,,
8050,286,2020-11-10 01:20:00,01:20,,,6,,5,0,0,0,0,0,0,,,
8051,285,2020-11-10 01:30:00,01:30,,,6,,4,0,0,0,0,0,0,,,
8052,284,2020-11-10 01:40:00,01:40,,,6,,5,0,0,0,0,0,0,,,
8053,283,2020-11-10 01:50:00,01:50,,,6,,4,0,0,0,0,0,0,,,
8054,282,2020-11-10 02:00:00,02:00,,,6,,4,0,0,0,0,0,0,,,
8055,281,2020-11-10 02:10:00,02:10,,,6,,4,0,0,0,0,0,0,,,
8056,280,2020-11-10 02:20:00,02:20,,,6,,4,0,0,0,0,0,0,,,
8057,279,2020-11-10 02:30:00,02:30,,,6,,4,0,0,0,0,0,0,,,
8058,278,2020-11-10 02:40:00,02:40,,,6,,4,0,0,0,0,0,0,,,
8059,277,2020-11-10 02:50:00,02:50,,,6,,4,0,0,0,0,0,0,,,
8060,276,2020-11-10 03:00:00,03:00,,,6,,4,0,0,0,0,0,0,,,
8061,275,2020-11-10 03:10:00,03:10,,,6,,4,0,0,0,0,0,0,,,
8062,274,2020-11-10 03:20:00,03:20,,,6,,4,0,0,0,0,0,0,,,
8063,273,2020-11-10 03:30:00,03:30,,,6,,4,0,0,0,0,0,0,,,
8064,272,2020-11-10 03:40:00,03:40,,,6,,5,0,0,0,0,0,0,,,
8065,271,2020-11-10 03:50:00,03:50,,,6,,5,0,0,0,0,0,0,,,
8066,270,2020-11-10 04:00:00,04:00,,,6,,5,0,0,0,0,0,0,,,
8067,269,2020-11-10 04:10:00,04:10,,,6,,5,0,0,0,0,0,0,,,
8068,268,2020-11-10 04:20:00,04:20,,,6,,4,0,0,0,0,0,0,,,
8069,267,2020-11-10 04:30:00,04:30,,,6,,5,0,0,0,0,0,0,,,
8070,266,2020-11-10 04:40:00,04:40,,,6,,4,0,0,0,0,0,0,,,
8071,265,2020-11-10 04:50:00,04:50,,,6,,4,0,0,0,0,0,0,,,
8072,264,2020-11-10 05:00:00,05:00,,,6,,5,0,0,0,0,0,0,,,
8073,263,2020-11-10 05:10:00,05:10,,,6,,5,0,0,0,0,0,0,,,
8074,262,2020-11-10 05:20:00,05:20,,,6,,4,0,0,0,0,0,0,,,
8075,261,2020-11-10 05:30:00,05:30,,,6,,4,0,0,0,0,0,0,,,
8076,260,2020-11-10 05:40:00,05:40,,,6,,4,0,0,0,0,0,0,,,
8077,259,2020-11-10 05:50:00,05:50,,,6,,4,0,0,0,0,0,0,,,
8078,258,2020-11-10 06:00:00,06:00,,,6,,4,0,0,0,0,0,0,,,
8079,257,2020-11-10 06:10:00,06:10,,,6,,4,0,0,0,0,0,0,,,
8080,256,2020-11-10 06:20:00,06:20,,,6,,4,0,0,0,0,0,0,,,
8081,255,2020-11-10 06:30:00,06:30,,,6,,4,0,0,0,0,0,0,,,
8082,254,2020-11-10 06:40:00,06:40,,,6,,4,0,0,0,0,0,0,,,
8083,253,2020-11-10 06:50:00,06:50,,,6,,4,0,0,0,0,0,0,,,
8084,252,2020-11-10 07:00:00,07:00,,,6,,4,0,0,0,0,0,0,,,
8085,251,2020-11-10 07:10:00,07:10,,,6,,4,0,0,0,0,0,0,,,
8086,250,2020-11-10 07:20:00,07:20,,,6,,4,0,0,0,0,0,0,,,
8087,249,2020-11-10 07:30:00,07:30,,,6,,4,0,0,0,0,0,0,,,
8088,248,2020-11-10 07:40:00,07:40,,,6,,4,0,0,0,0,0,0,,,
8089,247,2020-11-10 07:50:00,07:50,,,6,,4,0,0,0,0,0,0,,,
8090,246,2020-11-10 08:00:00,08:00,,,6,,4,0,0,0,0,0,0,,,
8091,245,2020-11-10 08:10:00,08:10,,,6,,4,0,0,0,0,0,0,,,
8092,244,2020-11-10 08:20:00,08:20,,,6,,5,0,0,0,0,0,0,,,
8093,243,2020-11-10 08:30:00,08:30,,,6,,5,0,0,0,0,0,0,,,
8094,242,2020-11-10 08:40:00,08:40,,,6,,5,0,0,0,0,0,0,,,
8095,241,2020-11-10 08:50:00,08:50,,,6,,5,0,0,0,0,0,0,,,
8096,240,2020-11-10 09:00:00,09:00,,,6,,5,0,0,0,0,0,0,,,
8097,239,2020-11-10 09:10:00,09:10,,,6,,5,0,0,0,0,0,0,,,
8098,238,2020-11-10 09:20:00,09:20,,,6,,5,0,0,0,0,0,0,,,
8099,237,2020-11-10 09:30:00,09:30,,,6,,5,0,0,0,0,0,0,,,
8100,236,2020-11-10 09:40:00,09:40,,,6,,5,0,0,0,0,0,0,,,
8101,235,2020-11-10 09:50:00,09:50,,,6,,5,0,0,0,0,0,0,,,
8102,234,2020-11-10 10:00:00,10:00,,,6,,5,0,0,0,0,0,0,,,
8103,233,2020-11-10 10:10:00,10:10,,,6,,5,0,0,0,0,0,0,,,
8104,232,2020-11-10 10:20:00,10:20,,,6,,5,0,0,0,0,0,0,,,
8105,231,2020-11-10 10:30:00,10:30,,,6,,5,0,0,0,0,0,0,,,
8106,230,2020-11-10 10:40:00,10:40,,,6,,5,0,0,0,0,0,0,,,
8107,229,2020-11-10 10:50:00,10:50,,,6,,5,0,0,0,0,0,0,,,
8108,228,2020-11-10 11:00:00,11:00,,,6,,5,0,0,0,0,0,0,,,
8109,227,2020-11-10 11:10:00,11:10,,,6,,5,0,0,0,0,0,0,,,
8110,226,2020-11-10 11:20:00,11:20,,,6,,5,0,0,0,0,0,0,,,
8111,225,2020-11-10 11:30:00,11:30,,,6,,5,0,0,0,0,0,0,,,
8112,224,2020-11-10 11:40:00,11:40,,,6,,5,0,0,0,0,0,0,,,
8113,223,2020-11-10 11:50:00,11:50,,,6,,5,0,0,0,0,0,0,,,
8114,222,2020-11-10 12:00:00,12:00,,,6,,5,0,0,0,0,0,0,,,
8115,221,2020-11-10 12:10:00,12:10,,,6,,5,0,0,0,0,0,0,,,
8116,220,2020-11-10 12:20:00,12:20,,,6,,5,0,0,0,0,0,0,,,
8117,219,2020-11-10 12:30:00,12:30,,,6,,5,0,0,0,0,0,0,,,
8118,218,2020-11-10 12:40:00,12:40,,,6,,5,0,0,0,0,0,0,,,
