,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
849,89,2020-09-21 00:10:00,00:10,,,0,,0,0,0,0,0,0,0,,,
850,88,2020-09-21 00:20:00,00:20,,,0,,0,0,0,0,0,0,0,,,
851,87,2020-09-21 00:30:00,00:30,,,5,,3,0,0,0,0,0,0,,,
852,86,2020-09-21 00:40:00,00:40,,,3,,2,0,0,0,0,0,0,,,
853,85,2020-09-21 00:50:00,00:50,,,2,,1,0,0,0,0,0,0,,,
854,84,2020-09-21 01:00:00,01:00,,,2,,0,0,0,0,0,0,0,,,
855,83,2020-09-21 01:10:00,01:10,,,2,,0,0,0,0,0,0,0,,,
856,82,2020-09-21 01:20:00,01:20,,,2,,0,0,0,0,0,0,0,,,
857,81,2020-09-21 01:30:00,01:30,,,2,,0,0,0,0,0,0,0,,,
858,80,2020-09-21 01:40:00,01:40,,,2,,0,0,0,0,0,0,0,,,
859,79,2020-09-21 01:50:00,01:50,,,2,,0,0,0,0,0,0,0,,,
860,78,2020-09-21 02:00:00,02:00,,,4,,3,0,0,0,0,0,0,,,
861,77,2020-09-21 02:10:00,02:10,,,4,,3,0,0,0,0,0,0,,,
862,76,2020-09-21 02:20:00,02:20,,,0,,0,0,0,0,0,0,0,,,
863,75,2020-09-21 02:30:00,02:30,,,0,,0,0,0,0,0,0,0,,,
864,74,2020-09-21 02:40:00,02:40,,,0,,0,0,0,0,0,0,0,,,
865,73,2020-09-21 02:50:00,02:50,,,0,,0,0,0,0,0,0,0,,,
866,72,2020-09-21 03:00:00,03:00,,,1,,1,0,0,0,0,0,0,,,
867,71,2020-09-21 03:10:00,03:10,,,3,,2,0,0,0,0,0,0,,,
868,70,2020-09-21 03:20:00,03:20,,,0,,0,0,0,0,0,0,0,,,
869,69,2020-09-21 03:30:00,03:30,,,0,,0,0,0,0,0,0,0,,,
870,68,2020-09-21 03:40:00,03:40,,,0,,0,0,0,0,0,0,0,,,
871,67,2020-09-21 03:50:00,03:50,,,0,,0,0,0,0,0,0,0,,,
872,66,2020-09-21 04:00:00,04:00,,,0,,0,0,0,0,0,0,0,,,
873,65,2020-09-21 04:10:00,04:10,,,0,,0,0,0,0,0,0,0,,,
874,64,2020-09-21 04:20:00,04:20,,,0,,0,0,0,0,0,0,0,,,
875,63,2020-09-21 04:30:00,04:30,,,2,,2,0,0,0,0,0,0,,,
876,62,2020-09-21 04:40:00,04:40,,,3,,2,0,0,0,0,0,0,,,
877,61,2020-09-21 04:50:00,04:50,,,0,,0,0,0,0,0,0,0,,,
878,60,2020-09-21 05:00:00,05:00,,,0,,0,0,0,0,0,0,0,,,
879,59,2020-09-21 05:10:00,05:10,,,0,,0,0,0,0,0,0,0,,,
880,58,2020-09-21 05:20:00,05:20,,,0,,0,0,0,0,0,0,0,,,
881,57,2020-09-21 05:30:00,05:30,,,4,,3,0,0,0,0,0,0,,,
882,56,2020-09-21 05:40:00,05:40,,,6,,5,0,0,0,0,0,0,,,
883,55,2020-09-21 05:50:00,05:50,,,6,,5,0,0,0,0,0,0,,,
884,54,2020-09-21 06:00:00,06:00,,,6,,5,0,0,0,0,0,0,,,
885,53,2020-09-21 06:10:00,06:10,,,6,,5,0,0,0,0,0,0,,,
886,52,2020-09-21 06:20:00,06:20,,,6,,5,0,0,0,0,0,0,,,
887,51,2020-09-21 06:30:00,06:30,,,6,,5,0,0,0,0,0,0,,,
888,50,2020-09-21 06:40:00,06:40,,,6,,5,0,0,0,0,0,0,,,
889,49,2020-09-21 06:50:00,06:50,,,6,,5,0,0,0,0,0,0,,,
890,48,2020-09-21 07:00:00,07:00,,,6,,5,0,0,0,0,0,0,,,
891,47,2020-09-21 07:10:00,07:10,,,6,,5,0,0,0,0,0,0,,,
892,46,2020-09-21 07:20:00,07:20,,,6,,5,0,0,0,0,0,0,,,
893,45,2020-09-21 07:30:00,07:30,,,6,,5,0,0,0,0,0,0,,,
894,44,2020-09-21 07:40:00,07:40,,,6,,5,0,0,0,0,0,0,,,
895,43,2020-09-21 07:50:00,07:50,,,6,,5,0,0,0,0,0,0,,,
896,42,2020-09-21 08:00:00,08:00,,,6,,5,0,0,0,0,0,0,,,
897,41,2020-09-21 08:10:00,08:10,,,6,,5,0,0,0,0,0,0,,,
898,40,2020-09-21 08:20:00,08:20,,,6,,5,0,0,0,0,0,0,,,
899,39,2020-09-21 08:30:00,08:30,,,6,,5,0,0,0,0,0,0,,,
900,38,2020-09-21 08:40:00,08:40,,,6,,5,0,0,0,0,0,0,,,
901,37,2020-09-21 08:50:00,08:50,,,6,,5,0,0,0,0,0,0,,,
902,36,2020-09-21 09:00:00,09:00,,,6,,5,0,0,0,0,0,0,,,
903,35,2020-09-21 09:10:00,09:10,,,6,,5,0,0,0,0,0,0,,,
904,34,2020-09-21 09:20:00,09:20,,,6,,5,0,0,0,0,0,0,,,
905,33,2020-09-21 09:30:00,09:30,,,6,,5,0,0,0,0,0,0,,,
906,32,2020-09-21 09:40:00,09:40,,,6,,5,0,0,0,0,0,0,,,
907,31,2020-09-21 09:50:00,09:50,,,6,,5,0,0,0,0,0,0,,,
908,30,2020-09-21 10:00:00,10:00,,,6,,5,0,0,0,0,0,0,,,
909,29,2020-09-21 10:10:00,10:10,,,6,,5,0,0,0,0,0,0,,,
910,28,2020-09-21 10:20:00,10:20,,,6,,5,0,0,0,0,0,0,,,
911,27,2020-09-21 10:30:00,10:30,,,6,,5,0,0,0,0,0,0,,,
912,26,2020-09-21 10:40:00,10:40,,,6,,5,0,0,0,0,0,0,,,
913,25,2020-09-21 10:50:00,10:50,,,6,,5,0,0,0,0,0,0,,,
914,24,2020-09-21 11:00:00,11:00,,,6,,5,0,0,0,0,0,0,,,
915,23,2020-09-21 11:10:00,11:10,,,6,,5,0,0,0,0,0,0,,,
916,22,2020-09-21 11:20:00,11:20,,,6,,5,0,0,0,0,0,0,,,
917,21,2020-09-21 11:30:00,11:30,,,6,,5,0,0,0,0,0,0,,,
918,20,2020-09-21 11:40:00,11:40,,,6,,5,0,0,0,0,0,0,,,
919,19,2020-09-21 11:50:00,11:50,,,6,,5,0,0,0,0,0,0,,,
920,18,2020-09-21 12:00:00,12:00,,,6,,4,0,0,0,0,0,0,,,
921,17,2020-09-21 12:10:00,12:10,,,6,,4,0,0,0,0,0,0,,,
922,16,2020-09-21 12:20:00,12:20,,,6,,4,0,0,0,0,0,0,,,
923,15,2020-09-21 12:30:00,12:30,,,6,,4,0,0,0,0,0,0,,,
924,14,2020-09-21 12:40:00,12:40,,,6,,4,0,0,0,0,0,0,,,
925,13,2020-09-21 12:50:00,12:50,,,6,,4,0,0,0,0,0,0,,,
926,12,2020-09-21 13:00:00,13:00,,,6,,4,0,0,0,0,0,0,,,
927,11,2020-09-21 13:10:00,13:10,,,6,,4,0,0,0,0,0,0,,,
928,10,2020-09-21 13:20:00,13:20,,,6,,4,0,0,0,0,0,0,,,
929,9,2020-09-21 13:30:00,13:30,,,6,,5,0,9,34,0,9,34,,,
930,8,2020-09-21 13:40:00,13:40,,,7,,5,33,34,34,32,33,34,,,
931,7,2020-09-21 13:50:00,13:50,,,7,,5,33,34,34,32,33,34,,,
932,6,2020-09-21 14:00:00,14:00,,,6,,5,33,34,34,32,33,33,,,
933,5,2020-09-21 14:10:00,14:10,,,6,,5,33,34,34,32,33,33,,,
934,4,2020-09-21 14:20:00,14:20,,,6,,5,33,34,34,32,33,33,,,
935,3,2020-09-21 14:30:00,14:30,,,6,,5,0,11,34,0,10,33,,,
936,2,2020-09-21 14:40:00,14:40,,,6,,5,0,0,0,0,0,0,,,
937,1,2020-09-21 14:50:00,14:50,,,6,,5,0,0,0,0,0,0,,,
