,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
1952,505,2020-09-28 16:10:00,16:10,,,7,,6,34,34,34,34,34,34,,,
1953,504,2020-09-28 16:20:00,16:20,,,7,,6,34,34,34,33,33,34,,,
1954,503,2020-09-28 16:30:00,16:30,,,7,,6,34,34,35,32,33,33,,,
1955,502,2020-09-28 16:40:00,16:40,,,7,,6,34,34,35,32,33,33,,,
1956,501,2020-09-28 16:50:00,16:50,,,7,,6,34,34,35,32,32,33,,,
1957,500,2020-09-28 17:00:00,17:00,,,7,,6,0,7,35,0,7,33,,,
1958,499,2020-09-28 17:10:00,17:10,,,7,,6,0,0,0,0,0,0,,,
1959,498,2020-09-28 17:20:00,17:20,,,7,,6,0,0,0,0,0,0,,,
1960,497,2020-09-28 17:30:00,17:30,,,7,,6,0,0,0,0,0,0,,,
1961,496,2020-09-28 17:40:00,17:40,,,7,,6,0,0,0,0,0,0,,,
1962,495,2020-09-28 17:50:00,17:50,,,7,,5,0,0,0,0,0,0,,,
1963,494,2020-09-28 18:00:00,18:00,,,7,,5,0,0,0,0,0,0,,,
1964,493,2020-09-28 18:10:00,18:10,,,7,,5,0,0,0,0,0,0,,,
1965,492,2020-09-28 18:20:00,18:20,,,7,,5,0,0,0,0,0,0,,,
1966,491,2020-09-28 18:30:00,18:30,,,7,,5,0,0,0,0,0,0,,,
1967,490,2020-09-28 18:40:00,18:40,,,7,,5,0,0,0,0,0,0,,,
1968,489,2020-09-28 18:50:00,18:50,,,7,,5,0,0,0,0,0,0,,,
1969,488,2020-09-28 19:00:00,19:00,,,7,,5,0,0,0,0,0,0,,,
1970,487,2020-09-28 19:10:00,19:10,,,7,,5,0,0,0,0,0,0,,,
