,Unnamed: 0,Datum,Tijd,Kraan,Reden,Water,Tijdsduur,Flow,Kan.1,Kan.1 Tijd,Kan.2,Kan.2 Tijd,Kan.3,Kan.3 Tijd,Kan.4,Kan.4 Tijd,Kan.5,Kan.5 Tijd,Kan.6,Kan.6 Tijd,Kan.7,Kan.7 Tijd,Kan.8,Kan.8 Tijd,EC-Lg,EC-Gm,EC-Hg,pH-Lg,pH-Gm,pH-Hg
158,159,2020-09-21 00:19:00,00:19,1,Dry Cont.,427,00:01:16,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
159,160,2020-09-21 00:22:00,00:22,1,Dry Cont.,319,00:00:58,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,7,6,7,,,
160,161,2020-09-21 00:28:00,00:28,1,Dry Cont.,317,00:00:58,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,7,6,7,,,
161,162,2020-09-21 00:31:00,00:31,1,Dry Cont.,288,00:00:52,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
162,163,2020-09-21 01:50:00,01:50,1,Dry Cont.,603,00:01:48,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
163,164,2020-09-21 01:52:00,01:52,1,Dry Cont.,310,00:00:56,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
164,165,2020-09-21 01:55:00,01:55,1,Dry Cont.,297,00:00:54,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
165,166,2020-09-21 02:00:00,02:00,1,Dry Cont.,318,00:00:58,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
166,167,2020-09-21 02:02:00,02:02,1,Dry Cont.,311,00:00:56,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
167,168,2020-09-21 02:05:00,02:05,1,Dry Cont.,266,00:00:48,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,5,6,,,
168,169,2020-09-21 02:52:00,02:52,1,Dry Cont.,390,00:01:10,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
169,170,2020-09-21 03:00:00,03:00,1,Dry Cont.,367,00:01:06,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
170,171,2020-09-21 03:03:00,03:03,1,Dry Cont.,306,00:00:56,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
171,172,2020-09-21 04:25:00,04:25,1,Dry Cont.,698,00:02:06,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
172,173,2020-09-21 04:27:00,04:27,1,Dry Cont.,319,00:00:58,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
173,174,2020-09-21 04:29:00,04:29,1,Dry Cont.,266,00:00:48,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
174,175,2020-09-21 04:32:00,04:32,1,Dry Cont.,280,00:00:50,20,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,6,6,6,,,
