,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
4110,569,2020-10-13 16:10:00,16:10,,,7,,6,25,35,38,18,28,38,,,
4111,568,2020-10-13 16:20:00,16:20,,,7,,6,25,35,38,17,28,38,,,
4112,567,2020-10-13 16:30:00,16:30,,,7,,6,26,35,39,17,28,38,,,
4113,566,2020-10-13 16:40:00,16:40,,,7,,6,25,35,38,17,28,38,,,
4114,565,2020-10-13 16:50:00,16:50,,,7,,6,26,35,39,17,29,38,,,
4115,564,2020-10-13 17:00:00,17:00,,,7,,6,19,35,39,17,28,38,,,
4116,563,2020-10-13 17:10:00,17:10,,,7,,5,0,21,39,0,17,37,,,
4117,562,2020-10-13 17:20:00,17:20,,,6,,5,0,0,0,0,0,0,,,
4118,561,2020-10-13 17:30:00,17:30,,,7,,6,0,28,39,0,22,38,,,
4119,560,2020-10-13 17:40:00,17:40,,,7,,6,25,35,39,17,28,38,,,
4120,559,2020-10-13 17:50:00,17:50,,,7,,6,26,36,39,17,28,38,,,
4121,558,2020-10-13 18:00:00,18:00,,,7,,6,21,35,39,17,28,38,,,
4122,557,2020-10-13 18:10:00,18:10,,,7,,6,26,36,39,17,29,38,,,
4123,556,2020-10-13 18:20:00,18:20,,,7,,6,27,35,39,17,28,38,,,
4124,555,2020-10-13 18:30:00,18:30,,,7,,6,24,35,39,17,28,38,,,
4125,554,2020-10-13 18:40:00,18:40,,,7,,6,26,35,38,17,28,38,,,
4126,553,2020-10-13 18:50:00,18:50,,,7,,6,29,36,39,17,28,38,,,
4127,552,2020-10-13 19:00:00,19:00,,,7,,6,29,36,39,17,29,38,,,
4128,551,2020-10-13 19:10:00,19:10,,,7,,6,30,36,39,17,28,38,,,
4129,550,2020-10-13 19:20:00,19:20,,,7,,6,27,35,39,17,28,38,,,
4130,549,2020-10-13 19:30:00,19:30,,,7,,6,29,36,39,16,28,38,,,
4131,548,2020-10-13 19:40:00,19:40,,,7,,6,24,36,39,16,28,38,,,
4132,547,2020-10-13 19:50:00,19:50,,,7,,6,30,36,38,16,28,38,,,
4133,546,2020-10-13 20:00:00,20:00,,,7,,6,29,36,39,16,28,38,,,
4134,545,2020-10-13 20:10:00,20:10,,,7,,6,30,36,39,16,28,38,,,
4135,544,2020-10-13 20:20:00,20:20,,,7,,6,24,36,39,16,28,38,,,
4136,543,2020-10-13 20:30:00,20:30,,,7,,6,30,36,39,16,28,38,,,
4137,542,2020-10-13 20:40:00,20:40,,,7,,6,19,36,39,16,28,38,,,
4138,541,2020-10-13 20:50:00,20:50,,,7,,6,25,36,39,16,28,38,,,
4139,540,2020-10-13 21:00:00,21:00,,,7,,6,30,36,39,16,29,38,,,
4140,539,2020-10-13 21:10:00,21:10,,,7,,6,26,36,39,16,28,38,,,
4141,538,2020-10-13 21:20:00,21:20,,,7,,6,29,36,39,16,28,38,,,
4142,537,2020-10-13 21:30:00,21:30,,,7,,6,25,36,39,16,28,38,,,
4143,536,2020-10-13 21:40:00,21:40,,,7,,6,20,36,39,16,27,38,,,
4144,535,2020-10-13 21:50:00,21:50,,,7,,6,24,36,39,16,28,38,,,
4145,534,2020-10-13 22:00:00,22:00,,,7,,6,30,36,39,16,28,38,,,
4146,533,2020-10-13 22:10:00,22:10,,,7,,6,31,36,38,16,28,39,,,
4147,532,2020-10-13 22:20:00,22:20,,,7,,6,30,36,39,16,28,38,,,
4148,531,2020-10-13 22:30:00,22:30,,,7,,6,31,36,39,15,27,38,,,
4149,530,2020-10-13 22:40:00,22:40,,,7,,6,30,36,39,15,28,38,,,
4150,529,2020-10-13 22:50:00,22:50,,,7,,6,19,36,39,15,27,38,,,
4151,528,2020-10-13 23:00:00,23:00,,,7,,6,23,36,39,15,28,38,,,
4152,527,2020-10-13 23:10:00,23:10,,,7,,6,26,36,39,15,28,38,,,
4153,526,2020-10-13 23:20:00,23:20,,,7,,6,31,36,39,15,27,38,,,
4154,525,2020-10-13 23:30:00,23:30,,,7,,6,29,36,39,15,28,38,,,
4155,524,2020-10-13 23:40:00,23:40,,,7,,6,31,36,38,15,28,38,,,
4156,523,2020-10-13 23:50:00,23:50,,,7,,6,30,36,39,15,28,38,,,
4157,522,2020-10-14 00:00:00,00:00,,,7,,6,31,36,39,15,28,38,,,
4158,521,2020-10-14 00:10:00,00:10,,,7,,6,30,36,39,15,27,38,,,
4159,520,2020-10-14 00:20:00,00:20,,,7,,6,29,36,39,15,28,38,,,
4160,519,2020-10-14 00:30:00,00:30,,,7,,6,31,36,39,15,27,38,,,
4161,518,2020-10-14 00:40:00,00:40,,,7,,6,29,36,38,15,28,38,,,
4162,517,2020-10-14 00:50:00,00:50,,,7,,6,26,36,39,15,27,38,,,
4163,516,2020-10-14 01:00:00,01:00,,,7,,6,20,36,39,14,27,38,,,
4164,515,2020-10-14 01:10:00,01:10,,,7,,6,21,36,39,14,28,38,,,
4165,514,2020-10-14 01:20:00,01:20,,,7,,6,30,36,39,14,27,38,,,
4166,513,2020-10-14 01:30:00,01:30,,,7,,6,30,36,39,14,28,38,,,
4167,512,2020-10-14 01:40:00,01:40,,,7,,6,26,36,39,14,27,39,,,
4168,511,2020-10-14 01:50:00,01:50,,,7,,6,30,36,38,14,27,38,,,
4169,510,2020-10-14 02:00:00,02:00,,,7,,6,32,36,39,14,28,38,,,
4170,509,2020-10-14 02:10:00,02:10,,,7,,6,26,36,39,14,27,38,,,
4171,508,2020-10-14 02:20:00,02:20,,,7,,6,31,36,38,14,28,38,,,
4172,507,2020-10-14 02:30:00,02:30,,,7,,6,30,36,39,14,27,38,,,
4173,506,2020-10-14 02:40:00,02:40,,,7,,6,21,36,39,14,27,38,,,
4174,505,2020-10-14 02:50:00,02:50,,,7,,6,30,36,39,14,28,38,,,
4175,504,2020-10-14 03:00:00,03:00,,,7,,6,26,36,39,14,27,38,,,
4176,503,2020-10-14 03:10:00,03:10,,,7,,6,29,36,39,14,28,38,,,
4177,502,2020-10-14 03:20:00,03:20,,,7,,6,0,2,37,0,1,26,,,
4178,501,2020-10-14 03:30:00,03:30,,,7,,5,0,0,0,0,0,0,,,
4179,500,2020-10-14 03:40:00,03:40,,,7,,6,0,0,0,0,0,0,,,
4180,499,2020-10-14 03:50:00,03:50,,,7,,6,0,0,0,0,0,0,,,
4181,498,2020-10-14 04:00:00,04:00,,,7,,6,0,0,0,0,0,0,,,
4182,497,2020-10-14 04:10:00,04:10,,,7,,6,0,0,0,0,0,0,,,
4183,496,2020-10-14 04:20:00,04:20,,,7,,6,0,0,0,0,0,0,,,
4184,495,2020-10-14 04:30:00,04:30,,,7,,6,0,0,0,0,0,0,,,
4185,494,2020-10-14 04:40:00,04:40,,,7,,6,0,0,0,0,0,0,,,
4186,493,2020-10-14 04:50:00,04:50,,,7,,6,0,0,0,0,0,0,,,
4187,492,2020-10-14 05:00:00,05:00,,,7,,6,0,0,0,0,0,0,,,
4188,491,2020-10-14 05:10:00,05:10,,,7,,6,0,0,0,0,0,0,,,
4189,490,2020-10-14 05:20:00,05:20,,,7,,6,0,0,0,0,0,0,,,
4190,489,2020-10-14 05:30:00,05:30,,,7,,6,0,0,0,0,0,0,,,
4191,488,2020-10-14 05:40:00,05:40,,,7,,6,0,0,0,0,0,0,,,
