,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
6518,670,2021-01-03 16:10:00,16:10,,,1.6,
6519,669,2021-01-03 16:20:00,16:20,,,1.6,
6520,668,2021-01-03 16:30:00,16:30,,,1.6,
6521,667,2021-01-03 16:40:00,16:40,,,1.6,
6522,665,2021-01-03 16:50:00,16:50,,,1.6,
6523,664,2021-01-03 17:00:00,17:00,,,1.6,
6524,663,2021-01-03 17:10:00,17:10,,,1.6,
6525,662,2021-01-03 17:20:00,17:20,,,1.6,
6526,661,2021-01-03 17:30:00,17:30,,,1.6,
6527,660,2021-01-03 17:40:00,17:40,,,1.6,
6528,657,2021-01-03 17:50:00,17:50,,,1.6,
6529,656,2021-01-03 18:00:00,18:00,,,1.6,
6530,655,2021-01-03 18:10:00,18:10,,,1.6,
6531,654,2021-01-03 18:20:00,18:20,,,1.6,
6532,653,2021-01-03 18:30:00,18:30,,,1.6,
6533,652,2021-01-03 18:40:00,18:40,,,1.6,
6534,651,2021-01-03 18:50:00,18:50,,,1.6,
6535,650,2021-01-03 19:00:00,19:00,,,1.6,
6536,649,2021-01-03 19:10:00,19:10,,,1.6,
6537,648,2021-01-03 19:20:00,19:20,,,1.6,
6538,647,2021-01-03 19:30:00,19:30,,,1.6,
6539,646,2021-01-03 19:40:00,19:40,,,1.6,
6540,645,2021-01-03 19:50:00,19:50,,,1.6,
6541,644,2021-01-03 20:00:00,20:00,,,1.6,
6542,643,2021-01-03 20:10:00,20:10,,,1.6,
6543,642,2021-01-03 20:20:00,20:20,,,1.6,
6544,641,2021-01-03 20:30:00,20:30,,,1.6,
6545,640,2021-01-03 20:40:00,20:40,,,1.6,
6546,638,2021-01-03 21:00:00,21:00,,,1.6,
6547,637,2021-01-03 21:10:00,21:10,,,1.6,
6548,636,2021-01-03 21:20:00,21:20,,,1.6,
6549,635,2021-01-03 21:30:00,21:30,,,1.6,
6550,634,2021-01-03 21:40:00,21:40,,,1.6,
6551,631,2021-01-03 21:50:00,21:50,,,1.6,
6552,630,2021-01-03 22:00:00,22:00,,,1.6,
6553,629,2021-01-03 22:10:00,22:10,,,1.6,
6554,628,2021-01-03 22:20:00,22:20,,,1.6,
6555,627,2021-01-03 22:30:00,22:30,,,1.6,
6556,626,2021-01-03 22:40:00,22:40,,,1.6,
6557,624,2021-01-03 22:50:00,22:50,,,1.6,
6558,623,2021-01-03 23:00:00,23:00,,,1.6,
6559,622,2021-01-03 23:10:00,23:10,,,1.6,
6560,621,2021-01-03 23:20:00,23:20,,,1.6,
6561,620,2021-01-03 23:30:00,23:30,,,1.6,
6562,619,2021-01-03 23:40:00,23:40,,,1.6,
6563,616,2021-01-03 23:50:00,23:50,,,1.6,
6564,615,2021-01-04 00:00:00,00:00,,,1.6,
6565,614,2021-01-04 00:10:00,00:10,,,1.6,
6566,613,2021-01-04 00:20:00,00:20,,,1.6,
6567,612,2021-01-04 00:30:00,00:30,,,1.6,
6568,611,2021-01-04 00:40:00,00:40,,,1.6,
6569,610,2021-01-04 00:50:00,00:50,,,1.6,
6570,609,2021-01-04 01:00:00,01:00,,,1.6,
6571,608,2021-01-04 01:10:00,01:10,,,1.6,
6572,607,2021-01-04 01:20:00,01:20,,,1.6,
6573,606,2021-01-04 01:30:00,01:30,,,1.6,
6574,605,2021-01-04 01:40:00,01:40,,,1.6,
6575,603,2021-01-04 01:50:00,01:50,,,1.6,
6576,602,2021-01-04 02:00:00,02:00,,,1.6,
6577,601,2021-01-04 02:10:00,02:10,,,1.6,
6578,600,2021-01-04 02:20:00,02:20,,,1.6,
6579,599,2021-01-04 02:30:00,02:30,,,1.6,
6580,598,2021-01-04 02:40:00,02:40,,,1.6,
6581,596,2021-01-04 02:50:00,02:50,,,1.6,
6582,595,2021-01-04 03:00:00,03:00,,,1.6,
6583,594,2021-01-04 03:10:00,03:10,,,1.6,
6584,593,2021-01-04 03:20:00,03:20,,,1.6,
6585,592,2021-01-04 03:30:00,03:30,,,1.6,
6586,591,2021-01-04 03:40:00,03:40,,,1.6,
6587,588,2021-01-04 03:50:00,03:50,,,1.6,
6588,587,2021-01-04 04:00:00,04:00,,,1.6,
6589,586,2021-01-04 04:10:00,04:10,,,1.6,
6590,585,2021-01-04 04:20:00,04:20,,,1.6,
6591,584,2021-01-04 04:30:00,04:30,,,1.6,
6592,583,2021-01-04 04:40:00,04:40,,,1.6,
6593,582,2021-01-04 04:50:00,04:50,,,1.6,
6594,581,2021-01-04 05:00:00,05:00,,,1.6,
6595,580,2021-01-04 05:10:00,05:10,,,1.6,
6596,579,2021-01-04 05:20:00,05:20,,,1.6,
6597,578,2021-01-04 05:30:00,05:30,,,1.6,
6598,577,2021-01-04 05:40:00,05:40,,,1.6,
6599,575,2021-01-04 05:50:00,05:50,,,1.6,
6600,574,2021-01-04 06:00:00,06:00,,,1.6,
6601,573,2021-01-04 06:10:00,06:10,,,1.6,
6602,572,2021-01-04 06:20:00,06:20,,,1.6,
6603,571,2021-01-04 06:30:00,06:30,,,1.6,
6604,570,2021-01-04 06:40:00,06:40,,,1.6,
6605,568,2021-01-04 06:50:00,06:50,,,1.6,
6606,567,2021-01-04 07:00:00,07:00,,,1.6,
6607,566,2021-01-04 07:10:00,07:10,,,1.6,
6608,565,2021-01-04 07:20:00,07:20,,,1.6,
6609,564,2021-01-04 07:30:00,07:30,,,1.6,
6610,563,2021-01-04 07:40:00,07:40,,,1.6,
6611,560,2021-01-04 07:50:00,07:50,,,1.6,
6612,559,2021-01-04 08:00:00,08:00,,,1.6,
6613,558,2021-01-04 08:10:00,08:10,,,1.6,
6614,557,2021-01-04 08:20:00,08:20,,,1.6,
6615,556,2021-01-04 08:30:00,08:30,,,1.6,
6616,555,2021-01-04 08:40:00,08:40,,,1.6,
6617,554,2021-01-04 08:50:00,08:50,,,1.6,
6618,553,2021-01-04 09:00:00,09:00,,,1.6,
6619,552,2021-01-04 09:10:00,09:10,,,1.6,
6620,551,2021-01-04 09:20:00,09:20,,,1.6,
6621,550,2021-01-04 09:30:00,09:30,,,1.6,
6622,549,2021-01-04 09:40:00,09:40,,,1.6,
6623,547,2021-01-04 09:50:00,09:50,,,1.6,
6624,546,2021-01-04 10:00:00,10:00,,,1.6,
6625,545,2021-01-04 10:10:00,10:10,,,1.6,
6626,544,2021-01-04 10:20:00,10:20,,,1.6,
6627,543,2021-01-04 10:30:00,10:30,,,1.6,
6628,542,2021-01-04 10:40:00,10:40,,,1.6,
6629,540,2021-01-04 10:50:00,10:50,,,1.6,
6630,539,2021-01-04 11:00:00,11:00,,,1.6,
6631,538,2021-01-04 11:10:00,11:10,,,1.6,
6632,537,2021-01-04 11:20:00,11:20,,,1.6,
6633,536,2021-01-04 11:30:00,11:30,,,1.6,
6634,535,2021-01-04 11:40:00,11:40,,,1.6,
6635,532,2021-01-04 11:50:00,11:50,,,1.6,
6636,531,2021-01-04 12:00:00,12:00,,,1.6,
6637,530,2021-01-04 12:10:00,12:10,,,1.6,
6638,529,2021-01-04 12:20:00,12:20,,,1.6,
6639,528,2021-01-04 12:30:00,12:30,,,1.6,
6640,527,2021-01-04 12:40:00,12:40,,,1.6,
6641,526,2021-01-04 12:50:00,12:50,,,1.6,
6642,525,2021-01-04 13:00:00,13:00,,,1.6,
6643,524,2021-01-04 13:10:00,13:10,,,1.6,
6644,523,2021-01-04 13:20:00,13:20,,,1.6,
6645,522,2021-01-04 13:30:00,13:30,,,1.6,
6646,521,2021-01-04 13:40:00,13:40,,,1.6,
6647,519,2021-01-04 13:50:00,13:50,,,1.6,
