,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
3386,668,2020-12-15 16:10:00,16:10,,,1.7,
3387,667,2020-12-15 16:20:00,16:20,,,1.7,
3388,666,2020-12-15 16:30:00,16:30,,,1.7,
3389,665,2020-12-15 16:40:00,16:40,,,1.7,
3390,663,2020-12-15 16:50:00,16:50,,,1.7,
3391,662,2020-12-15 17:00:00,17:00,,,1.7,
3392,661,2020-12-15 17:10:00,17:10,,,1.7,
3393,660,2020-12-15 17:20:00,17:20,,,1.7,
3394,659,2020-12-15 17:30:00,17:30,,,1.7,
3395,658,2020-12-15 17:40:00,17:40,,,1.7,
3396,656,2020-12-15 17:50:00,17:50,,,1.7,
3397,655,2020-12-15 18:00:00,18:00,,,1.7,
3398,654,2020-12-15 18:10:00,18:10,,,1.7,
3399,653,2020-12-15 18:20:00,18:20,,,1.7,
3400,652,2020-12-15 18:30:00,18:30,,,1.7,
3401,651,2020-12-15 18:40:00,18:40,,,1.7,
3402,648,2020-12-15 18:50:00,18:50,,,1.7,
3403,647,2020-12-15 19:00:00,19:00,,,1.7,
3404,646,2020-12-15 19:10:00,19:10,,,1.7,
3405,645,2020-12-15 19:20:00,19:20,,,1.7,
3406,644,2020-12-15 19:30:00,19:30,,,1.7,
3407,643,2020-12-15 19:40:00,19:40,,,1.7,
3408,642,2020-12-15 19:50:00,19:50,,,1.7,
3409,641,2020-12-15 20:00:00,20:00,,,1.7,
3410,640,2020-12-15 20:10:00,20:10,,,1.7,
3411,639,2020-12-15 20:20:00,20:20,,,1.7,
3412,638,2020-12-15 20:30:00,20:30,,,1.7,
3413,637,2020-12-15 20:40:00,20:40,,,1.7,
3414,635,2020-12-15 20:50:00,20:50,,,1.7,
3415,634,2020-12-15 21:00:00,21:00,,,1.7,
3416,633,2020-12-15 21:10:00,21:10,,,1.7,
3417,632,2020-12-15 21:20:00,21:20,,,1.7,
3418,631,2020-12-15 21:30:00,21:30,,,1.7,
3419,630,2020-12-15 21:40:00,21:40,,,1.7,
3420,628,2020-12-15 21:50:00,21:50,,,1.7,
3421,627,2020-12-15 22:00:00,22:00,,,1.7,
3422,626,2020-12-15 22:10:00,22:10,,,1.7,
3423,625,2020-12-15 22:20:00,22:20,,,1.7,
3424,624,2020-12-15 22:30:00,22:30,,,1.7,
3425,623,2020-12-15 22:40:00,22:40,,,1.7,
3426,620,2020-12-15 22:50:00,22:50,,,1.7,
3427,619,2020-12-15 23:00:00,23:00,,,1.7,
3428,618,2020-12-15 23:10:00,23:10,,,1.7,
3429,617,2020-12-15 23:20:00,23:20,,,1.7,
3430,616,2020-12-15 23:30:00,23:30,,,1.7,
3431,615,2020-12-15 23:40:00,23:40,,,1.7,
3432,614,2020-12-15 23:50:00,23:50,,,1.7,
3433,613,2020-12-16 00:00:00,00:00,,,1.7,
3434,612,2020-12-16 00:10:00,00:10,,,1.7,
3435,611,2020-12-16 00:20:00,00:20,,,1.7,
3436,610,2020-12-16 00:30:00,00:30,,,1.7,
3437,609,2020-12-16 00:40:00,00:40,,,1.7,
3438,607,2020-12-16 00:50:00,00:50,,,1.7,
3439,606,2020-12-16 01:00:00,01:00,,,1.7,
3440,605,2020-12-16 01:10:00,01:10,,,1.7,
3441,604,2020-12-16 01:20:00,01:20,,,1.7,
3442,603,2020-12-16 01:30:00,01:30,,,1.7,
3443,602,2020-12-16 01:40:00,01:40,,,1.7,
3444,600,2020-12-16 01:50:00,01:50,,,1.7,
3445,599,2020-12-16 02:00:00,02:00,,,1.7,
3446,598,2020-12-16 02:10:00,02:10,,,1.7,
3447,597,2020-12-16 02:20:00,02:20,,,1.7,
3448,596,2020-12-16 02:30:00,02:30,,,1.7,
3449,595,2020-12-16 02:40:00,02:40,,,1.7,
3450,592,2020-12-16 02:50:00,02:50,,,1.7,
3451,591,2020-12-16 03:00:00,03:00,,,1.7,
3452,590,2020-12-16 03:10:00,03:10,,,1.7,
3453,589,2020-12-16 03:20:00,03:20,,,1.7,
3454,588,2020-12-16 03:30:00,03:30,,,1.7,
3455,587,2020-12-16 03:40:00,03:40,,,1.7,
3456,586,2020-12-16 03:50:00,03:50,,,1.7,
3457,585,2020-12-16 04:00:00,04:00,,,1.7,
3458,584,2020-12-16 04:10:00,04:10,,,1.7,
3459,583,2020-12-16 04:20:00,04:20,,,1.7,
3460,582,2020-12-16 04:30:00,04:30,,,1.7,
3461,581,2020-12-16 04:40:00,04:40,,,1.7,
3462,579,2020-12-16 04:50:00,04:50,,,1.7,
3463,578,2020-12-16 05:00:00,05:00,,,1.7,
3464,577,2020-12-16 05:10:00,05:10,,,1.7,
3465,576,2020-12-16 05:20:00,05:20,,,1.7,
3466,575,2020-12-16 05:30:00,05:30,,,1.7,
3467,574,2020-12-16 05:40:00,05:40,,,1.7,
3468,572,2020-12-16 05:50:00,05:50,,,1.7,
3469,571,2020-12-16 06:00:00,06:00,,,1.7,
3470,570,2020-12-16 06:10:00,06:10,,,1.7,
3471,569,2020-12-16 06:20:00,06:20,,,1.7,
3472,568,2020-12-16 06:30:00,06:30,,,1.7,
3473,567,2020-12-16 06:40:00,06:40,,,1.7,
3474,564,2020-12-16 06:50:00,06:50,,,1.7,
3475,563,2020-12-16 07:00:00,07:00,,,1.7,
3476,562,2020-12-16 07:10:00,07:10,,,1.7,
3477,561,2020-12-16 07:20:00,07:20,,,1.7,
3478,560,2020-12-16 07:30:00,07:30,,,1.7,
3479,559,2020-12-16 07:40:00,07:40,,,1.7,
3480,558,2020-12-16 07:50:00,07:50,,,1.7,
3481,557,2020-12-16 08:00:00,08:00,,,1.7,
3482,556,2020-12-16 08:10:00,08:10,,,1.7,
3483,555,2020-12-16 08:20:00,08:20,,,1.7,
3484,554,2020-12-16 08:30:00,08:30,,,1.7,
3485,553,2020-12-16 08:40:00,08:40,,,1.7,
3486,551,2020-12-16 08:50:00,08:50,,,1.7,
3487,550,2020-12-16 09:00:00,09:00,,,1.7,
3488,549,2020-12-16 09:10:00,09:10,,,1.7,
3489,548,2020-12-16 09:20:00,09:20,,,1.7,
3490,547,2020-12-16 09:30:00,09:30,,,1.7,
3491,546,2020-12-16 09:40:00,09:40,,,1.7,
3492,544,2020-12-16 09:50:00,09:50,,,1.7,
3493,543,2020-12-16 10:00:00,10:00,,,1.7,
3494,542,2020-12-16 10:10:00,10:10,,,1.7,
3495,541,2020-12-16 10:20:00,10:20,,,1.7,
3496,540,2020-12-16 10:30:00,10:30,,,1.7,
3497,539,2020-12-16 10:40:00,10:40,,,1.7,
3498,536,2020-12-16 10:50:00,10:50,,,1.7,
3499,535,2020-12-16 11:00:00,11:00,,,1.7,
3500,534,2020-12-16 11:10:00,11:10,,,1.7,
3501,533,2020-12-16 11:20:00,11:20,,,1.7,
3502,532,2020-12-16 11:30:00,11:30,,,1.7,
3503,531,2020-12-16 11:40:00,11:40,,,1.7,
3504,530,2020-12-16 11:50:00,11:50,,,1.7,
3505,529,2020-12-16 12:00:00,12:00,,,1.7,
3506,528,2020-12-16 12:10:00,12:10,,,1.7,
3507,527,2020-12-16 12:20:00,12:20,,,1.7,
3508,526,2020-12-16 12:30:00,12:30,,,1.7,
3509,525,2020-12-16 12:40:00,12:40,,,1.7,
