,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max,Analog Sensor 1
8817,574,2021-02-03 16:10:00,16:10,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8818,573,2021-02-03 16:20:00,16:20,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8819,572,2021-02-03 16:30:00,16:30,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8820,571,2021-02-03 16:40:00,16:40,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,4.8
8821,570,2021-02-03 16:50:00,16:50,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,4.8
8822,569,2021-02-03 17:00:00,17:00,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8823,568,2021-02-03 17:10:00,17:10,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8824,567,2021-02-03 17:20:00,17:20,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8825,566,2021-02-03 17:30:00,17:30,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8826,565,2021-02-03 17:40:00,17:40,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8827,564,2021-02-03 17:50:00,17:50,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8828,563,2021-02-03 18:00:00,18:00,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8829,562,2021-02-03 18:10:00,18:10,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8830,561,2021-02-03 18:20:00,18:20,,,1.0,,0.9,2.5,2.7,2.9,2.6,2.6,2.9,,,,5.5
8831,560,2021-02-03 18:30:00,18:30,,,1.0,,0.9,2.6,2.7,2.7,2.5,2.6,2.7,,,,5.5
8832,559,2021-02-03 18:40:00,18:40,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8833,558,2021-02-03 18:50:00,18:50,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8834,557,2021-02-03 19:00:00,19:00,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8835,556,2021-02-03 19:10:00,19:10,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8836,555,2021-02-03 19:20:00,19:20,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8837,554,2021-02-03 19:30:00,19:30,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8838,553,2021-02-03 19:40:00,19:40,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8839,552,2021-02-03 19:50:00,19:50,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8840,551,2021-02-03 20:00:00,20:00,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8841,550,2021-02-03 20:10:00,20:10,,,1.0,,0.9,0.0,0.6,2.7,0.0,0.6,2.7,,,,4.8
8842,549,2021-02-03 20:20:00,20:20,,,1.0,,0.9,0.0,0.7,2.7,0.0,0.7,2.7,,,,4.2
8843,548,2021-02-03 20:30:00,20:30,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8844,547,2021-02-03 20:40:00,20:40,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8845,546,2021-02-03 20:50:00,20:50,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.7
8846,545,2021-02-03 21:00:00,21:00,,,1.0,,0.9,2.6,2.7,2.8,2.5,2.6,2.8,,,,6.7
8847,544,2021-02-03 21:10:00,21:10,,,1.0,,0.9,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
