,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
6988,575,2020-11-02 16:10:00,16:10,,,6,,5,0,0,0,0,0,0,,,
6989,574,2020-11-02 16:20:00,16:20,,,6,,5,0,0,0,0,0,0,,,
6990,573,2020-11-02 16:30:00,16:30,,,6,,5,0,0,0,0,0,0,,,
6991,572,2020-11-02 16:40:00,16:40,,,6,,5,0,0,0,0,0,0,,,
6992,571,2020-11-02 16:50:00,16:50,,,6,,5,0,0,0,0,0,0,,,
6993,570,2020-11-02 17:00:00,17:00,,,6,,5,0,0,0,0,0,0,,,
6994,569,2020-11-02 17:10:00,17:10,,,6,,5,0,0,0,0,0,0,,,
6995,568,2020-11-02 17:20:00,17:20,,,6,,5,0,0,0,0,0,0,,,
6996,567,2020-11-02 17:30:00,17:30,,,6,,5,0,0,0,0,0,0,,,
6997,566,2020-11-02 17:40:00,17:40,,,6,,5,0,0,0,0,0,0,,,
6998,565,2020-11-02 17:50:00,17:50,,,6,,5,0,0,0,0,0,0,,,
6999,564,2020-11-02 18:00:00,18:00,,,6,,5,0,0,0,0,0,0,,,
7000,563,2020-11-02 18:10:00,18:10,,,6,,5,0,0,0,0,0,0,,,
7001,562,2020-11-02 18:20:00,18:20,,,6,,5,0,0,0,0,0,0,,,
7002,561,2020-11-02 18:30:00,18:30,,,6,,5,0,0,0,0,0,0,,,
7003,560,2020-11-02 18:40:00,18:40,,,6,,5,0,0,0,0,0,0,,,
7004,559,2020-11-02 18:50:00,18:50,,,6,,5,0,0,0,0,0,0,,,
7005,558,2020-11-02 19:00:00,19:00,,,6,,5,0,0,0,0,0,0,,,
7006,557,2020-11-02 19:10:00,19:10,,,6,,5,0,0,0,0,0,0,,,
7007,556,2020-11-02 19:20:00,19:20,,,6,,5,0,0,0,0,0,0,,,
7008,555,2020-11-02 19:30:00,19:30,,,6,,5,0,0,0,0,0,0,,,
7009,554,2020-11-02 19:40:00,19:40,,,6,,5,0,0,0,0,0,0,,,
7010,553,2020-11-02 19:50:00,19:50,,,6,,5,0,0,0,0,0,0,,,
7011,552,2020-11-02 20:00:00,20:00,,,6,,5,0,0,0,0,0,0,,,
7012,551,2020-11-02 20:10:00,20:10,,,6,,5,0,0,0,0,0,0,,,
7013,550,2020-11-02 20:20:00,20:20,,,6,,5,0,0,0,0,0,0,,,
7014,549,2020-11-02 20:30:00,20:30,,,6,,5,0,0,0,0,0,0,,,
7015,548,2020-11-02 20:40:00,20:40,,,6,,5,0,0,0,0,0,0,,,
7016,547,2020-11-02 20:50:00,20:50,,,6,,5,0,0,0,0,0,0,,,
7017,546,2020-11-02 21:00:00,21:00,,,6,,5,0,0,0,0,0,0,,,
7018,545,2020-11-02 21:10:00,21:10,,,6,,5,0,0,0,0,0,0,,,
7019,544,2020-11-02 21:20:00,21:20,,,6,,5,0,0,0,0,0,0,,,
7020,543,2020-11-02 21:30:00,21:30,,,6,,5,0,0,0,0,0,0,,,
7021,542,2020-11-02 21:40:00,21:40,,,6,,5,0,0,0,0,0,0,,,
7022,541,2020-11-02 21:50:00,21:50,,,6,,5,0,0,0,0,0,0,,,
7023,540,2020-11-02 22:00:00,22:00,,,6,,5,0,0,0,0,0,0,,,
7024,539,2020-11-02 22:10:00,22:10,,,6,,5,0,0,0,0,0,0,,,
7025,538,2020-11-02 22:20:00,22:20,,,6,,5,0,0,0,0,0,0,,,
7026,537,2020-11-02 22:30:00,22:30,,,6,,5,0,0,0,0,0,0,,,
7027,536,2020-11-02 22:40:00,22:40,,,6,,5,0,0,0,0,0,0,,,
7028,535,2020-11-02 22:50:00,22:50,,,6,,5,0,0,0,0,0,0,,,
7029,534,2020-11-02 23:00:00,23:00,,,6,,5,0,0,0,0,0,0,,,
7030,533,2020-11-02 23:10:00,23:10,,,6,,5,0,0,0,0,0,0,,,
7031,532,2020-11-02 23:20:00,23:20,,,6,,5,0,0,0,0,0,0,,,
7032,531,2020-11-02 23:30:00,23:30,,,6,,5,0,0,0,0,0,0,,,
