,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
1808,537,2020-09-27 16:10:00,16:10,,,7,,5,34,34,34,31,31,32,,,
1809,536,2020-09-27 16:20:00,16:20,,,7,,5,34,34,34,31,31,32,,,
1810,535,2020-09-27 16:30:00,16:30,,,7,,5,34,34,34,30,31,31,,,
1811,534,2020-09-27 16:40:00,16:40,,,7,,5,34,34,34,30,31,31,,,
1812,533,2020-09-27 16:50:00,16:50,,,7,,5,34,34,34,30,31,31,,,
1813,532,2020-09-27 17:00:00,17:00,,,7,,5,34,34,34,30,31,31,,,
1814,531,2020-09-27 17:10:00,17:10,,,7,,5,34,34,34,30,31,31,,,
1815,530,2020-09-27 17:20:00,17:20,,,7,,5,34,34,34,30,31,31,,,
1816,529,2020-09-27 17:30:00,17:30,,,7,,5,34,34,34,30,30,31,,,
1817,528,2020-09-27 17:40:00,17:40,,,7,,5,34,34,34,30,30,31,,,
1818,527,2020-09-27 17:50:00,17:50,,,7,,6,34,34,35,30,30,31,,,
1819,526,2020-09-27 18:00:00,18:00,,,7,,6,34,34,35,30,30,31,,,
1820,525,2020-09-27 18:10:00,18:10,,,7,,5,34,34,35,29,30,30,,,
1821,524,2020-09-27 18:20:00,18:20,,,7,,6,34,34,35,29,30,30,,,
1822,523,2020-09-27 18:30:00,18:30,,,7,,6,34,34,35,29,30,30,,,
1823,522,2020-09-27 18:40:00,18:40,,,7,,6,34,34,35,29,30,30,,,
1824,521,2020-09-27 18:50:00,18:50,,,7,,6,34,34,35,29,30,30,,,
1825,520,2020-09-27 19:00:00,19:00,,,7,,6,34,34,35,29,29,30,,,
1826,519,2020-09-27 19:10:00,19:10,,,7,,6,34,34,35,29,29,30,,,
1827,518,2020-09-27 19:20:00,19:20,,,7,,6,31,34,38,29,31,38,,,
1828,517,2020-09-27 19:30:00,19:30,,,7,,6,34,34,34,34,34,35,,,
1829,516,2020-09-27 19:40:00,19:40,,,7,,6,33,34,34,33,34,34,,,
1830,515,2020-09-27 19:50:00,19:50,,,7,,6,33,34,34,34,34,34,,,
1831,514,2020-09-27 20:00:00,20:00,,,7,,6,34,34,34,34,34,34,,,
1832,513,2020-09-27 20:10:00,20:10,,,7,,6,34,34,34,34,34,34,,,
1833,512,2020-09-27 20:20:00,20:20,,,7,,6,34,34,34,33,34,34,,,
1834,511,2020-09-27 20:30:00,20:30,,,7,,6,34,34,34,33,34,34,,,
1835,510,2020-09-27 20:40:00,20:40,,,7,,6,34,34,34,33,34,34,,,
1836,509,2020-09-27 20:50:00,20:50,,,7,,6,34,34,34,33,34,34,,,
1837,508,2020-09-27 21:00:00,21:00,,,7,,6,34,34,34,33,34,34,,,
1838,507,2020-09-27 21:10:00,21:10,,,7,,6,34,34,34,33,34,34,,,
