,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max,Analog Sensor 1
3206,574,2020-12-26 16:10:00,16:10,,,0.6,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.1
3207,573,2020-12-26 16:20:00,16:20,,,0.6,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.7
3208,572,2020-12-26 16:30:00,16:30,,,0.6,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.7
3209,571,2020-12-26 16:40:00,16:40,,,0.6,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.7
3210,570,2020-12-26 16:50:00,16:50,,,0.6,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.7
3211,569,2020-12-26 17:00:00,17:00,,,0.6,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,21.3
3212,568,2020-12-26 17:10:00,17:10,,,0.6,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.7
3213,567,2020-12-26 17:20:00,17:20,,,0.6,,0.4,0.0,1.4,3.5,0.0,1.4,3.5,,,,11.6
3214,566,2020-12-26 17:30:00,17:30,,,0.6,,0.5,0.0,2.0,3.5,0.0,2.0,3.5,,,,27.5
3215,565,2020-12-26 17:40:00,17:40,,,0.6,,0.5,0.0,2.3,3.5,0.0,2.3,3.5,,,,12.8
3216,564,2020-12-26 17:50:00,17:50,,,0.6,,0.5,0.2,3.2,3.5,0.2,3.1,3.5,,,,12.8
3217,563,2020-12-26 18:00:00,18:00,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,12.2
3218,562,2020-12-26 18:10:00,18:10,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,11.6
3219,561,2020-12-26 18:20:00,18:20,,,0.6,,0.5,0.0,2.8,3.5,0.0,2.8,3.5,,,,13.4
3220,560,2020-12-26 18:30:00,18:30,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,12.8
3221,559,2020-12-26 18:40:00,18:40,,,0.6,,0.5,0.0,2.8,3.5,0.0,2.8,3.5,,,,13.4
3222,558,2020-12-26 18:50:00,18:50,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,14.0
3223,557,2020-12-26 19:00:00,19:00,,,0.6,,0.5,0.0,2.1,3.5,0.0,2.1,3.5,,,,12.2
3224,556,2020-12-26 19:10:00,19:10,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,12.8
3225,555,2020-12-26 19:20:00,19:20,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,14.0
3226,554,2020-12-26 19:30:00,19:30,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,13.4
3227,553,2020-12-26 19:40:00,19:40,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,14.6
3228,552,2020-12-26 19:50:00,19:50,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,14.6
3229,551,2020-12-26 20:00:00,20:00,,,0.6,,0.5,0.0,3.1,3.5,0.0,3.0,3.5,,,,14.6
3230,550,2020-12-26 20:10:00,20:10,,,0.6,,0.5,3.4,3.5,3.5,3.3,3.4,3.5,,,,14.6
3231,549,2020-12-26 20:20:00,20:20,,,0.6,,0.5,0.0,3.1,3.5,0.0,3.1,3.5,,,,14.0
3232,548,2020-12-26 20:30:00,20:30,,,0.6,,0.5,0.0,3.0,3.8,0.0,3.0,3.8,,,,14.0
3233,547,2020-12-26 20:40:00,20:40,,,0.6,,0.5,3.3,3.4,3.5,3.3,3.4,3.5,,,,14.6
3234,546,2020-12-26 20:50:00,20:50,,,0.6,,0.5,3.3,3.4,3.5,3.3,3.4,3.5,,,,15.8
3235,545,2020-12-26 21:00:00,21:00,,,0.6,,0.5,3.3,3.4,3.5,3.3,3.4,3.5,,,,15.8
3236,544,2020-12-26 21:10:00,21:10,,,0.6,,0.5,0.2,3.3,3.5,0.2,3.3,3.5,,,,495.1
3237,543,2020-12-26 21:20:00,21:20,,,0.6,,0.5,0.2,3.3,3.5,0.2,3.2,3.5,,,,15.2
3238,542,2020-12-26 21:30:00,21:30,,,0.6,,0.5,3.3,3.4,3.5,3.3,3.4,3.5,,,,15.8
3239,541,2020-12-26 21:50:00,21:50,,,0.6,,0.5,0.1,3.3,3.5,0.2,3.3,3.5,,,,14.0
3240,540,2020-12-26 22:00:00,22:00,,,0.6,,0.5,0.0,2.8,3.5,0.0,2.7,3.5,,,,15.2
3241,539,2020-12-26 22:10:00,22:10,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,15.8
3242,538,2020-12-26 22:20:00,22:20,,,0.6,,0.5,3.4,3.4,3.5,3.3,3.4,3.5,,,,16.5
3243,537,2020-12-26 22:30:00,22:30,,,0.6,,0.5,3.4,3.4,3.5,3.3,3.4,3.5,,,,14.0
3244,536,2020-12-26 22:40:00,22:40,,,0.6,,0.5,0.0,3.1,3.5,0.0,3.0,3.5,,,,15.8
3245,535,2020-12-26 22:50:00,22:50,,,0.6,,0.5,3.4,3.4,3.5,3.3,3.4,3.5,,,,17.7
3246,534,2020-12-26 23:00:00,23:00,,,0.6,,0.5,0.0,2.7,3.5,0.0,2.7,3.5,,,,12.2
3247,533,2020-12-26 23:10:00,23:10,,,0.6,,0.5,0.0,2.4,3.6,0.0,2.4,3.5,,,,15.8
3248,532,2020-12-26 23:20:00,23:20,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.5,3.5,,,,17.7
3249,531,2020-12-26 23:30:00,23:30,,,0.6,,0.5,3.0,3.5,3.5,3.0,3.5,3.5,,,,15.8
3250,530,2020-12-26 23:40:00,23:40,,,0.6,,0.5,0.2,3.2,3.5,0.2,3.2,3.5,,,,16.5
3251,529,2020-12-26 23:50:00,23:50,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,17.1
3252,528,2020-12-27 00:00:00,00:00,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,17.1
3253,527,2020-12-27 00:10:00,00:10,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,17.7
3254,526,2020-12-27 00:20:00,00:20,,,0.6,,0.5,0.5,3.4,3.5,0.4,3.4,3.5,,,,29.3
3255,525,2020-12-27 00:30:00,00:30,,,0.6,,0.5,0.0,3.0,3.5,0.0,3.0,3.5,,,,15.8
3256,524,2020-12-27 00:40:00,00:40,,,0.6,,0.5,0.2,3.2,3.5,0.2,3.2,3.5,,,,15.8
3257,523,2020-12-27 00:50:00,00:50,,,0.6,,0.5,3.4,3.5,3.5,3.4,3.4,3.5,,,,17.1
