,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
16594,651,2021-03-06 16:10:00,16:10,,,1.3,
16595,650,2021-03-06 16:20:00,16:20,,,1.3,
16596,649,2021-03-06 16:30:00,16:30,,,1.3,
16597,648,2021-03-06 16:40:00,16:40,,,1.3,
16598,645,2021-03-06 16:50:00,16:50,,,1.3,
16599,644,2021-03-06 17:00:00,17:00,,,1.3,
16600,643,2021-03-06 17:10:00,17:10,,,1.3,
16601,642,2021-03-06 17:20:00,17:20,,,1.3,
16602,641,2021-03-06 17:30:00,17:30,,,1.3,
16603,640,2021-03-06 17:40:00,17:40,,,1.3,
16604,639,2021-03-06 17:50:00,17:50,,,1.3,
16605,638,2021-03-06 18:00:00,18:00,,,1.3,
16606,637,2021-03-06 18:10:00,18:10,,,1.3,
16607,636,2021-03-06 18:20:00,18:20,,,1.3,
16608,635,2021-03-06 18:30:00,18:30,,,1.3,
16609,634,2021-03-06 18:40:00,18:40,,,1.3,
16610,633,2021-03-06 18:50:00,18:50,,,1.3,
16611,632,2021-03-06 19:00:00,19:00,,,1.3,
16612,631,2021-03-06 19:10:00,19:10,,,1.3,
16613,630,2021-03-06 19:20:00,19:20,,,1.3,
16614,629,2021-03-06 19:30:00,19:30,,,1.3,
16615,628,2021-03-06 19:40:00,19:40,,,1.3,
16616,626,2021-03-06 19:50:00,19:50,,,1.3,
16617,625,2021-03-06 20:00:00,20:00,,,1.3,
16618,624,2021-03-06 20:10:00,20:10,,,1.3,
16619,623,2021-03-06 20:20:00,20:20,,,1.3,
16620,622,2021-03-06 20:30:00,20:30,,,1.3,
16621,621,2021-03-06 20:40:00,20:40,,,1.3,
16622,618,2021-03-06 20:50:00,20:50,,,1.3,
16623,617,2021-03-06 21:00:00,21:00,,,1.3,
16624,616,2021-03-06 21:10:00,21:10,,,1.3,
16625,615,2021-03-06 21:20:00,21:20,,,1.3,
16626,614,2021-03-06 21:30:00,21:30,,,1.3,
16627,613,2021-03-06 21:40:00,21:40,,,1.3,
16628,612,2021-03-06 21:50:00,21:50,,,1.3,
16629,611,2021-03-06 22:00:00,22:00,,,1.3,
16630,610,2021-03-06 22:10:00,22:10,,,1.3,
16631,609,2021-03-06 22:20:00,22:20,,,1.3,
16632,608,2021-03-06 22:30:00,22:30,,,1.3,
16633,607,2021-03-06 22:40:00,22:40,,,1.3,
16634,606,2021-03-06 22:50:00,22:50,,,1.3,
16635,605,2021-03-06 23:00:00,23:00,,,1.3,
16636,604,2021-03-06 23:10:00,23:10,,,1.3,
16637,603,2021-03-06 23:20:00,23:20,,,1.3,
16638,602,2021-03-06 23:30:00,23:30,,,1.3,
16639,601,2021-03-06 23:40:00,23:40,,,1.3,
16640,599,2021-03-06 23:50:00,23:50,,,1.3,
16641,598,2021-03-07 00:00:00,00:00,,,1.3,
16642,597,2021-03-07 00:10:00,00:10,,,1.3,
