,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max,Analog Sensor 1
10687,575,2021-02-16 16:10:00,16:10,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10688,574,2021-02-16 16:20:00,16:20,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6
10689,573,2021-02-16 16:30:00,16:30,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10690,572,2021-02-16 16:40:00,16:40,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
10691,571,2021-02-16 16:50:00,16:50,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10692,570,2021-02-16 17:00:00,17:00,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10693,569,2021-02-16 17:10:00,17:10,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
10694,568,2021-02-16 17:20:00,17:20,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.7
10695,567,2021-02-16 17:30:00,17:30,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10696,566,2021-02-16 17:40:00,17:40,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10697,565,2021-02-16 17:50:00,17:50,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10698,564,2021-02-16 18:00:00,18:00,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,274.4
10699,563,2021-02-16 18:10:00,18:10,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10700,562,2021-02-16 18:20:00,18:20,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10701,561,2021-02-16 18:30:00,18:30,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
10702,560,2021-02-16 18:40:00,18:40,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10703,559,2021-02-16 18:50:00,18:50,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10704,558,2021-02-16 19:00:00,19:00,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
10705,557,2021-02-16 19:10:00,19:10,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10706,556,2021-02-16 19:20:00,19:20,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10707,555,2021-02-16 19:30:00,19:30,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
10708,554,2021-02-16 19:40:00,19:40,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
10709,553,2021-02-16 19:50:00,19:50,,,1.1,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
