,Unnamed: 0,Datum,Tijd,Kraan,Reden,Water,Tijdsduur,Flow,Kan.1,Kan.1 Tijd,Kan.2,Kan.2 Tijd,Kan.3,Kan.3 Tijd,Kan.4,Kan.4 Tijd,Kan.5,Kan.5 Tijd,Kan.6,Kan.6 Tijd,Kan.7,Kan.7 Tijd,Kan.8,Kan.8 Tijd,EC-Lg,EC-Gm,EC-Hg,pH-Lg,pH-Gm,pH-Hg
275,277,2020-10-09 20:11:00,20:11,1.0,Dry Cont.,49838.0,06:31:44,763.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
276,278,2020-10-10 02:58:00,02:58,1.0,Dry Cont.,49948.0,07:04:34,705.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
277,279,2020-10-10 10:17:00,10:17,1.0,Dry Cont.,11000.0,01:41:24,65.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
278,280,2020-10-10 12:00:00,12:00,1.0,Dry Cont.,38859.0,06:19:26,614.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
279,281,2020-10-10 18:34:00,18:34,1.0,Dry Cont.,48658.0,12:00:00,405.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
280,282,2020-10-11 06:34:00,06:34,1.0,Dry Cont.,1270.0,00:25:30,298.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
281,283,2020-10-11 07:15:00,07:15,1.0,Dry Cont.,14570.0,04:43:46,308.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
282,284,2020-10-11 12:00:00,12:00,1.0,Dry Cont.,35460.0,10:13:38,346.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
283,285,2020-10-11 22:28:00,22:28,1.0,Dry Cont.,31971.0,12:00:00,266.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
284,286,2020-10-12 10:28:00,10:28,1.0,Dry Cont.,3290.0,01:30:10,218.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
285,287,2020-10-12 12:00:00,12:00,1.0,Dry Cont.,14760.0,05:54:34,249.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
286,288,2020-10-12 18:09:00,18:09,1.0,Dry Cont.,27831.0,12:00:00,231.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
287,289,2020-10-13 06:09:00,06:09,1.0,Dry Cont.,11640.0,05:49:14,199.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,8.0,8.0,8.0,,,
