,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
2528,568,2020-10-02 16:10:00,16:10,,,6,,5,0,0,0,0,0,0,,,
2529,567,2020-10-02 16:20:00,16:20,,,6,,5,0,0,0,0,0,0,,,
2530,566,2020-10-02 16:30:00,16:30,,,6,,5,0,0,0,0,0,0,,,
2531,565,2020-10-02 16:40:00,16:40,,,6,,5,0,0,0,0,0,0,,,
2532,564,2020-10-02 16:50:00,16:50,,,6,,5,0,0,0,0,0,0,,,
2533,563,2020-10-02 17:00:00,17:00,,,6,,5,0,0,0,0,0,0,,,
2534,562,2020-10-02 17:10:00,17:10,,,7,,6,0,0,0,0,0,0,,,
2535,561,2020-10-02 17:20:00,17:20,,,7,,5,0,0,0,0,0,0,,,
2536,560,2020-10-02 17:30:00,17:30,,,7,,5,0,0,0,0,0,0,,,
2537,559,2020-10-02 17:40:00,17:40,,,7,,5,0,0,0,0,0,0,,,
2538,558,2020-10-02 17:50:00,17:50,,,7,,5,0,0,0,0,0,0,,,
2539,557,2020-10-02 18:00:00,18:00,,,7,,6,0,0,0,0,0,0,,,
2540,556,2020-10-02 18:10:00,18:10,,,7,,6,0,0,0,0,0,0,,,
2541,555,2020-10-02 18:20:00,18:20,,,7,,6,0,0,0,0,0,0,,,
2542,554,2020-10-02 18:30:00,18:30,,,7,,6,0,0,0,0,0,0,,,
2543,553,2020-10-02 18:40:00,18:40,,,7,,6,0,0,0,0,0,0,,,
2544,552,2020-10-02 18:50:00,18:50,,,7,,6,0,0,0,0,0,0,,,
2545,551,2020-10-02 19:00:00,19:00,,,7,,5,0,0,0,0,0,0,,,
2546,550,2020-10-02 19:10:00,19:10,,,7,,5,0,0,0,0,0,0,,,
2547,549,2020-10-02 19:20:00,19:20,,,7,,5,0,0,0,0,0,0,,,
2548,548,2020-10-02 19:30:00,19:30,,,7,,5,0,0,0,0,0,0,,,
2549,547,2020-10-02 19:40:00,19:40,,,6,,5,0,0,0,0,0,0,,,
2550,546,2020-10-02 19:50:00,19:50,,,6,,5,0,0,0,0,0,0,,,
2551,545,2020-10-02 20:00:00,20:00,,,6,,5,0,0,0,0,0,0,,,
2552,544,2020-10-02 20:10:00,20:10,,,6,,5,0,0,0,0,0,0,,,
2553,543,2020-10-02 20:20:00,20:20,,,6,,5,0,0,0,0,0,0,,,
2554,542,2020-10-02 20:30:00,20:30,,,6,,5,0,0,0,0,0,0,,,
2555,541,2020-10-02 20:40:00,20:40,,,6,,5,0,0,0,0,0,0,,,
2556,540,2020-10-02 20:50:00,20:50,,,6,,5,0,0,0,0,0,0,,,
2557,539,2020-10-02 21:00:00,21:00,,,6,,5,0,0,0,0,0,0,,,
2558,538,2020-10-02 21:10:00,21:10,,,6,,5,0,0,0,0,0,0,,,
2559,537,2020-10-02 21:20:00,21:20,,,6,,5,0,0,0,0,0,0,,,
2560,536,2020-10-02 21:30:00,21:30,,,7,,5,0,0,0,0,0,0,,,
2561,535,2020-10-02 21:40:00,21:40,,,7,,5,0,0,0,0,0,0,,,
2562,534,2020-10-02 21:50:00,21:50,,,4,,2,0,0,0,0,0,0,,,
2563,533,2020-10-02 22:00:00,22:00,,,1,,0,0,0,0,0,0,0,,,
2564,532,2020-10-02 22:10:00,22:10,,,0,,0,0,0,0,0,0,0,,,
2565,531,2020-10-02 22:20:00,22:20,,,0,,0,0,0,0,0,0,0,,,
2566,530,2020-10-02 22:30:00,22:30,,,0,,0,0,0,0,0,0,0,,,
2567,529,2020-10-02 22:40:00,22:40,,,0,,0,0,0,0,0,0,0,,,
2568,528,2020-10-02 22:50:00,22:50,,,0,,0,0,0,0,0,0,0,,,
2569,527,2020-10-02 23:00:00,23:00,,,0,,0,0,0,0,0,0,0,,,
2570,526,2020-10-02 23:10:00,23:10,,,0,,0,0,0,0,0,0,0,,,
2571,525,2020-10-02 23:20:00,23:20,,,0,,0,0,0,0,0,0,0,,,
2572,524,2020-10-02 23:30:00,23:30,,,0,,0,0,0,0,0,0,0,,,
2573,523,2020-10-02 23:40:00,23:40,,,0,,0,0,0,0,0,0,0,,,
2574,522,2020-10-02 23:50:00,23:50,,,0,,0,0,0,0,0,0,0,,,
2575,521,2020-10-03 00:00:00,00:00,,,0,,0,0,0,0,0,0,0,,,
2576,520,2020-10-03 00:10:00,00:10,,,0,,0,0,0,0,0,0,0,,,
2577,519,2020-10-03 00:20:00,00:20,,,0,,0,0,0,0,0,0,0,,,
2578,518,2020-10-03 00:30:00,00:30,,,0,,0,0,0,0,0,0,0,,,
2579,517,2020-10-03 00:40:00,00:40,,,0,,0,0,0,0,0,0,0,,,
2580,516,2020-10-03 00:50:00,00:50,,,0,,0,0,0,0,0,0,0,,,
2581,515,2020-10-03 01:00:00,01:00,,,0,,0,0,0,0,0,0,0,,,
2582,514,2020-10-03 01:10:00,01:10,,,4,,3,0,0,0,0,0,0,,,
2583,513,2020-10-03 01:20:00,01:20,,,7,,6,0,0,0,0,0,0,,,
2584,512,2020-10-03 01:30:00,01:30,,,7,,6,0,0,0,0,0,0,,,
2585,511,2020-10-03 01:40:00,01:40,,,7,,6,0,0,0,0,0,0,,,
2586,510,2020-10-03 01:50:00,01:50,,,7,,6,0,0,0,0,0,0,,,
