,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
1940,85,2020-09-28 14:10:00,14:10,,,7,,6,34,34,34,34,34,34,,,
1941,84,2020-09-28 14:20:00,14:20,,,7,,6,34,34,34,34,34,34,,,
1942,83,2020-09-28 14:30:00,14:30,,,7,,6,34,34,34,34,34,35,,,
1943,82,2020-09-28 14:40:00,14:40,,,7,,6,34,34,34,34,34,35,,,
1944,81,2020-09-28 14:50:00,14:50,,,7,,6,34,34,34,34,34,34,,,
1945,80,2020-09-28 15:00:00,15:00,,,7,,6,34,34,34,34,34,35,,,
1946,79,2020-09-28 15:10:00,15:10,,,7,,6,34,34,34,34,34,34,,,
1947,78,2020-09-28 15:20:00,15:20,,,7,,6,34,34,34,34,34,35,,,
1948,77,2020-09-28 15:30:00,15:30,,,7,,6,34,34,34,34,34,34,,,
1949,76,2020-09-28 15:40:00,15:40,,,7,,6,34,34,34,34,34,34,,,
1950,75,2020-09-28 15:50:00,15:50,,,7,,6,34,34,34,34,34,34,,,
1951,74,2020-09-28 16:00:00,16:00,,,7,,6,34,34,34,34,34,34,,,
1952,73,2020-09-28 16:10:00,16:10,,,7,,6,34,34,34,34,34,34,,,
1953,72,2020-09-28 16:20:00,16:20,,,7,,6,34,34,34,33,33,34,,,
1954,71,2020-09-28 16:30:00,16:30,,,7,,6,34,34,35,32,33,33,,,
1955,70,2020-09-28 16:40:00,16:40,,,7,,6,34,34,35,32,33,33,,,
1956,69,2020-09-28 16:50:00,16:50,,,7,,6,34,34,35,32,32,33,,,
1957,68,2020-09-28 17:00:00,17:00,,,7,,6,0,7,35,0,7,33,,,
1958,67,2020-09-28 17:10:00,17:10,,,7,,6,0,0,0,0,0,0,,,
1959,66,2020-09-28 17:20:00,17:20,,,7,,6,0,0,0,0,0,0,,,
1960,65,2020-09-28 17:30:00,17:30,,,7,,6,0,0,0,0,0,0,,,
1961,64,2020-09-28 17:40:00,17:40,,,7,,6,0,0,0,0,0,0,,,
1962,63,2020-09-28 17:50:00,17:50,,,7,,5,0,0,0,0,0,0,,,
1963,62,2020-09-28 18:00:00,18:00,,,7,,5,0,0,0,0,0,0,,,
1964,61,2020-09-28 18:10:00,18:10,,,7,,5,0,0,0,0,0,0,,,
1965,60,2020-09-28 18:20:00,18:20,,,7,,5,0,0,0,0,0,0,,,
