,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max,Analog Sensor 1
2630,575,2020-12-22 16:10:00,16:10,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2631,574,2020-12-22 16:20:00,16:20,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
2632,573,2020-12-22 16:30:00,16:30,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2633,572,2020-12-22 16:40:00,16:40,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
2634,571,2020-12-22 16:50:00,16:50,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
2635,570,2020-12-22 17:00:00,17:00,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2636,569,2020-12-22 17:10:00,17:10,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2637,568,2020-12-22 17:20:00,17:20,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2638,567,2020-12-22 17:30:00,17:30,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.1
2639,566,2020-12-22 17:40:00,17:40,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
2640,565,2020-12-22 17:50:00,17:50,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2641,564,2020-12-22 18:00:00,18:00,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2642,563,2020-12-22 18:10:00,18:10,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
2643,562,2020-12-22 18:20:00,18:20,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2644,561,2020-12-22 18:30:00,18:30,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
2645,560,2020-12-22 18:40:00,18:40,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2646,559,2020-12-22 18:50:00,18:50,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.1
2647,558,2020-12-22 19:00:00,19:00,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.1
2648,557,2020-12-22 19:10:00,19:10,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2649,556,2020-12-22 19:20:00,19:20,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2650,555,2020-12-22 19:30:00,19:30,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2651,554,2020-12-22 19:40:00,19:40,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2652,553,2020-12-22 19:50:00,19:50,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2653,552,2020-12-22 20:00:00,20:00,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2654,551,2020-12-22 20:10:00,20:10,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2655,550,2020-12-22 20:20:00,20:20,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2656,549,2020-12-22 20:30:00,20:30,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
2657,548,2020-12-22 20:40:00,20:40,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
