,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
4390,665,2020-12-21 16:10:00,16:10,,,1.7,
4391,664,2020-12-21 16:20:00,16:20,,,1.7,
4392,663,2020-12-21 16:30:00,16:30,,,1.7,
4393,662,2020-12-21 16:40:00,16:40,,,1.7,
4394,660,2020-12-21 16:50:00,16:50,,,1.7,
4395,659,2020-12-21 17:00:00,17:00,,,1.7,
4396,658,2020-12-21 17:10:00,17:10,,,1.7,
4397,657,2020-12-21 17:20:00,17:20,,,1.7,
4398,656,2020-12-21 17:30:00,17:30,,,1.7,
4399,655,2020-12-21 17:40:00,17:40,,,1.7,
4400,653,2020-12-21 17:50:00,17:50,,,1.7,
4401,652,2020-12-21 18:00:00,18:00,,,1.7,
4402,651,2020-12-21 18:10:00,18:10,,,1.7,
4403,650,2020-12-21 18:20:00,18:20,,,1.7,
4404,649,2020-12-21 18:30:00,18:30,,,1.7,
4405,648,2020-12-21 18:40:00,18:40,,,1.7,
4406,645,2020-12-21 18:50:00,18:50,,,1.7,
4407,644,2020-12-21 19:00:00,19:00,,,1.7,
4408,643,2020-12-21 19:10:00,19:10,,,1.7,
4409,642,2020-12-21 19:20:00,19:20,,,1.7,
4410,641,2020-12-21 19:30:00,19:30,,,1.7,
4411,640,2020-12-21 19:40:00,19:40,,,1.7,
4412,639,2020-12-21 19:50:00,19:50,,,1.7,
4413,638,2020-12-21 20:00:00,20:00,,,1.7,
4414,637,2020-12-21 20:10:00,20:10,,,1.7,
4415,636,2020-12-21 20:20:00,20:20,,,1.7,
4416,635,2020-12-21 20:30:00,20:30,,,1.7,
4417,634,2020-12-21 20:40:00,20:40,,,1.7,
4418,632,2020-12-21 20:50:00,20:50,,,1.7,
4419,631,2020-12-21 21:00:00,21:00,,,1.7,
4420,630,2020-12-21 21:10:00,21:10,,,1.7,
4421,629,2020-12-21 21:20:00,21:20,,,1.7,
4422,628,2020-12-21 21:30:00,21:30,,,1.7,
4423,627,2020-12-21 21:40:00,21:40,,,1.7,
4424,625,2020-12-21 21:50:00,21:50,,,1.7,
