,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max,Analog Sensor 1
11694,575,2021-02-23 16:10:00,16:10,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
11695,574,2021-02-23 16:20:00,16:20,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
11696,573,2021-02-23 16:30:00,16:30,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.3
11697,572,2021-02-23 16:40:00,16:40,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
11698,571,2021-02-23 16:50:00,16:50,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.5
11699,570,2021-02-23 17:00:00,17:00,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
11700,569,2021-02-23 17:10:00,17:10,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
11701,568,2021-02-23 17:20:00,17:20,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.3
11702,567,2021-02-23 17:30:00,17:30,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
11703,566,2021-02-23 17:40:00,17:40,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.3
11704,565,2021-02-23 17:50:00,17:50,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
11705,564,2021-02-23 18:00:00,18:00,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.9
11706,563,2021-02-23 18:10:00,18:10,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.3
11707,562,2021-02-23 18:20:00,18:20,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.3
11708,561,2021-02-23 18:30:00,18:30,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,17.7
11709,560,2021-02-23 18:40:00,18:40,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.3
11710,559,2021-02-23 18:50:00,18:50,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.3
11711,558,2021-02-23 19:00:00,19:00,,,1.0,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.3
