,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
1796,149,2020-09-27 14:10:00,14:10,,,7,,5,34,34,34,32,32,32,,,
1797,148,2020-09-27 14:20:00,14:20,,,7,,5,34,34,34,32,32,33,,,
1798,147,2020-09-27 14:30:00,14:30,,,7,,5,34,34,34,31,32,32,,,
1799,146,2020-09-27 14:40:00,14:40,,,7,,5,34,34,34,31,32,32,,,
1800,145,2020-09-27 14:50:00,14:50,,,7,,5,34,34,34,31,32,32,,,
1801,144,2020-09-27 15:00:00,15:00,,,7,,5,34,34,34,31,32,32,,,
1802,143,2020-09-27 15:10:00,15:10,,,7,,5,34,34,34,31,32,32,,,
1803,142,2020-09-27 15:20:00,15:20,,,7,,5,34,34,34,31,32,32,,,
1804,141,2020-09-27 15:30:00,15:30,,,7,,5,34,34,34,31,32,32,,,
1805,140,2020-09-27 15:40:00,15:40,,,7,,5,34,34,34,31,31,32,,,
1806,139,2020-09-27 15:50:00,15:50,,,7,,5,34,34,34,31,31,32,,,
1807,138,2020-09-27 16:00:00,16:00,,,7,,5,34,34,34,31,31,32,,,
1808,137,2020-09-27 16:10:00,16:10,,,7,,5,34,34,34,31,31,32,,,
1809,136,2020-09-27 16:20:00,16:20,,,7,,5,34,34,34,31,31,32,,,
1810,135,2020-09-27 16:30:00,16:30,,,7,,5,34,34,34,30,31,31,,,
1811,134,2020-09-27 16:40:00,16:40,,,7,,5,34,34,34,30,31,31,,,
1812,133,2020-09-27 16:50:00,16:50,,,7,,5,34,34,34,30,31,31,,,
1813,132,2020-09-27 17:00:00,17:00,,,7,,5,34,34,34,30,31,31,,,
1814,131,2020-09-27 17:10:00,17:10,,,7,,5,34,34,34,30,31,31,,,
1815,130,2020-09-27 17:20:00,17:20,,,7,,5,34,34,34,30,31,31,,,
1816,129,2020-09-27 17:30:00,17:30,,,7,,5,34,34,34,30,30,31,,,
1817,128,2020-09-27 17:40:00,17:40,,,7,,5,34,34,34,30,30,31,,,
1818,127,2020-09-27 17:50:00,17:50,,,7,,6,34,34,35,30,30,31,,,
1819,126,2020-09-27 18:00:00,18:00,,,7,,6,34,34,35,30,30,31,,,
1820,125,2020-09-27 18:10:00,18:10,,,7,,5,34,34,35,29,30,30,,,
1821,124,2020-09-27 18:20:00,18:20,,,7,,6,34,34,35,29,30,30,,,
1822,123,2020-09-27 18:30:00,18:30,,,7,,6,34,34,35,29,30,30,,,
1823,122,2020-09-27 18:40:00,18:40,,,7,,6,34,34,35,29,30,30,,,
1824,121,2020-09-27 18:50:00,18:50,,,7,,6,34,34,35,29,30,30,,,
1825,120,2020-09-27 19:00:00,19:00,,,7,,6,34,34,35,29,29,30,,,
1826,119,2020-09-27 19:10:00,19:10,,,7,,6,34,34,35,29,29,30,,,
1827,118,2020-09-27 19:20:00,19:20,,,7,,6,31,34,38,29,31,38,,,
1828,117,2020-09-27 19:30:00,19:30,,,7,,6,34,34,34,34,34,35,,,
1829,116,2020-09-27 19:40:00,19:40,,,7,,6,33,34,34,33,34,34,,,
1830,115,2020-09-27 19:50:00,19:50,,,7,,6,33,34,34,34,34,34,,,
1831,114,2020-09-27 20:00:00,20:00,,,7,,6,34,34,34,34,34,34,,,
1832,113,2020-09-27 20:10:00,20:10,,,7,,6,34,34,34,34,34,34,,,
1833,112,2020-09-27 20:20:00,20:20,,,7,,6,34,34,34,33,34,34,,,
1834,111,2020-09-27 20:30:00,20:30,,,7,,6,34,34,34,33,34,34,,,
1835,110,2020-09-27 20:40:00,20:40,,,7,,6,34,34,34,33,34,34,,,
1836,109,2020-09-27 20:50:00,20:50,,,7,,6,34,34,34,33,34,34,,,
1837,108,2020-09-27 21:00:00,21:00,,,7,,6,34,34,34,33,34,34,,,
1838,107,2020-09-27 21:10:00,21:10,,,7,,6,34,34,34,33,34,34,,,
1839,106,2020-09-27 21:20:00,21:20,,,7,,6,34,34,34,33,33,34,,,
1840,105,2020-09-27 21:30:00,21:30,,,7,,6,0,23,34,0,23,34,,,
1841,104,2020-09-27 21:40:00,21:40,,,7,,5,0,0,0,0,0,0,,,
1842,103,2020-09-27 21:50:00,21:50,,,7,,5,0,0,0,0,0,0,,,
1843,102,2020-09-27 22:00:00,22:00,,,7,,5,0,0,0,0,0,0,,,
1844,101,2020-09-27 22:10:00,22:10,,,7,,5,0,0,0,0,0,0,,,
1845,100,2020-09-27 22:20:00,22:20,,,7,,5,0,0,0,0,0,0,,,
1846,99,2020-09-27 22:30:00,22:30,,,7,,5,0,0,0,0,0,0,,,
1847,98,2020-09-27 22:40:00,22:40,,,6,,5,0,0,0,0,0,0,,,
1848,97,2020-09-27 22:50:00,22:50,,,6,,5,0,0,0,0,0,0,,,
1849,96,2020-09-27 23:00:00,23:00,,,6,,5,0,0,0,0,0,0,,,
1850,95,2020-09-27 23:10:00,23:10,,,6,,5,0,0,0,0,0,0,,,
1851,94,2020-09-27 23:20:00,23:20,,,6,,5,0,0,0,0,0,0,,,
1852,93,2020-09-27 23:30:00,23:30,,,7,,5,0,14,35,0,14,34,,,
1853,92,2020-09-27 23:40:00,23:40,,,7,,5,34,34,35,33,33,34,,,
1854,91,2020-09-27 23:50:00,23:50,,,7,,5,34,34,35,33,33,34,,,
1855,90,2020-09-28 00:00:00,00:00,,,7,,5,34,34,34,33,33,34,,,
1856,89,2020-09-28 00:10:00,00:10,,,7,,5,33,34,34,32,33,34,,,
1857,88,2020-09-28 00:20:00,00:20,,,7,,5,34,34,34,33,33,34,,,
1858,87,2020-09-28 00:30:00,00:30,,,7,,6,34,34,34,33,33,33,,,
1859,86,2020-09-28 00:40:00,00:40,,,7,,6,34,34,34,33,33,33,,,
1860,85,2020-09-28 00:50:00,00:50,,,7,,6,34,34,34,33,33,33,,,
1861,84,2020-09-28 01:00:00,01:00,,,7,,6,34,34,34,33,33,33,,,
1862,83,2020-09-28 01:10:00,01:10,,,7,,6,34,34,34,33,33,33,,,
1863,82,2020-09-28 01:20:00,01:20,,,7,,6,34,34,34,33,33,33,,,
1864,81,2020-09-28 01:30:00,01:30,,,7,,6,34,34,34,33,33,33,,,
1865,80,2020-09-28 01:40:00,01:40,,,7,,6,34,34,34,33,33,33,,,
1866,79,2020-09-28 01:50:00,01:50,,,7,,6,34,34,34,33,33,33,,,
1867,78,2020-09-28 02:00:00,02:00,,,7,,6,34,34,34,33,33,33,,,
1868,77,2020-09-28 02:10:00,02:10,,,7,,6,34,34,34,33,33,33,,,
1869,76,2020-09-28 02:20:00,02:20,,,7,,6,34,34,35,33,33,33,,,
1870,75,2020-09-28 02:30:00,02:30,,,7,,6,34,34,35,33,33,33,,,
1871,74,2020-09-28 02:40:00,02:40,,,7,,6,34,34,34,33,33,33,,,
1872,73,2020-09-28 02:50:00,02:50,,,7,,5,0,1,34,0,1,33,,,
1873,72,2020-09-28 03:00:00,03:00,,,7,,5,0,13,34,0,12,33,,,
1874,71,2020-09-28 03:10:00,03:10,,,7,,6,34,34,34,32,32,33,,,
1875,70,2020-09-28 03:20:00,03:20,,,7,,6,34,34,34,32,32,33,,,
1876,69,2020-09-28 03:30:00,03:30,,,7,,6,34,34,34,32,32,33,,,
1877,68,2020-09-28 03:40:00,03:40,,,7,,6,34,34,34,32,32,33,,,
1878,67,2020-09-28 03:50:00,03:50,,,7,,6,34,34,34,32,32,33,,,
1879,66,2020-09-28 04:00:00,04:00,,,7,,6,34,34,34,32,32,33,,,
1880,65,2020-09-28 04:10:00,04:10,,,7,,6,34,34,34,32,32,33,,,
1881,64,2020-09-28 04:20:00,04:20,,,7,,6,34,34,34,32,32,33,,,
1882,63,2020-09-28 04:30:00,04:30,,,7,,6,34,34,34,32,32,33,,,
1883,62,2020-09-28 04:40:00,04:40,,,7,,6,34,34,34,32,32,33,,,
1884,61,2020-09-28 04:50:00,04:50,,,7,,6,34,34,34,32,32,33,,,
1885,60,2020-09-28 05:00:00,05:00,,,7,,6,34,34,34,32,32,33,,,
1886,59,2020-09-28 05:10:00,05:10,,,7,,6,34,34,34,32,32,33,,,
1887,58,2020-09-28 05:20:00,05:20,,,7,,6,34,34,34,32,32,33,,,
1888,57,2020-09-28 05:30:00,05:30,,,7,,6,34,34,35,32,32,33,,,
1889,56,2020-09-28 05:40:00,05:40,,,7,,6,34,34,34,32,32,33,,,
1890,55,2020-09-28 05:50:00,05:50,,,7,,6,34,34,34,32,32,33,,,
1891,54,2020-09-28 06:00:00,06:00,,,7,,6,34,34,34,32,32,33,,,
1892,53,2020-09-28 06:10:00,06:10,,,7,,6,34,34,34,32,32,32,,,
1893,52,2020-09-28 06:20:00,06:20,,,7,,6,34,34,34,32,32,32,,,
1894,51,2020-09-28 06:30:00,06:30,,,7,,6,34,34,34,32,32,32,,,
1895,50,2020-09-28 06:40:00,06:40,,,7,,6,34,34,34,32,32,32,,,
1896,49,2020-09-28 06:50:00,06:50,,,7,,6,34,34,34,31,32,32,,,
1897,48,2020-09-28 07:00:00,07:00,,,7,,6,34,34,34,32,32,32,,,
1898,47,2020-09-28 07:10:00,07:10,,,7,,6,34,34,34,31,32,32,,,
1899,46,2020-09-28 07:20:00,07:20,,,7,,6,34,34,34,31,32,32,,,
1900,45,2020-09-28 07:30:00,07:30,,,7,,6,34,34,34,31,32,32,,,
1901,44,2020-09-28 07:40:00,07:40,,,7,,6,34,34,34,31,32,32,,,
1902,43,2020-09-28 07:50:00,07:50,,,7,,6,34,34,34,31,32,32,,,
1903,42,2020-09-28 08:00:00,08:00,,,7,,6,34,34,34,31,32,32,,,
1904,41,2020-09-28 08:10:00,08:10,,,7,,6,34,34,34,31,32,32,,,
1905,40,2020-09-28 08:20:00,08:20,,,7,,6,34,34,34,31,32,32,,,
1906,39,2020-09-28 08:30:00,08:30,,,7,,6,34,34,35,31,32,32,,,
1907,38,2020-09-28 08:40:00,08:40,,,7,,6,34,34,34,31,31,32,,,
1908,37,2020-09-28 08:50:00,08:50,,,7,,6,34,34,35,31,31,32,,,
1909,36,2020-09-28 09:00:00,09:00,,,7,,6,34,34,35,30,31,32,,,
1910,35,2020-09-28 09:10:00,09:10,,,7,,6,0,32,35,0,28,31,,,
1911,34,2020-09-28 09:20:00,09:20,,,7,,6,0,0,0,0,0,0,,,
1912,33,2020-09-28 09:30:00,09:30,,,7,,6,0,0,0,0,0,0,,,
1913,32,2020-09-28 09:40:00,09:40,,,7,,6,0,0,0,0,0,0,,,
1914,31,2020-09-28 09:50:00,09:50,,,7,,6,0,0,0,0,0,0,,,
1915,30,2020-09-28 10:00:00,10:00,,,7,,6,0,0,0,0,0,0,,,
