,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
6269,574,2020-10-28 16:10:00,16:10,,,7,,5,0,0,0,0,0,0,,,
6270,573,2020-10-28 16:20:00,16:20,,,7,,5,0,0,0,0,0,0,,,
6271,572,2020-10-28 16:30:00,16:30,,,7,,5,0,0,0,0,0,0,,,
6272,571,2020-10-28 16:40:00,16:40,,,7,,5,0,0,0,0,0,0,,,
6273,570,2020-10-28 16:50:00,16:50,,,7,,5,0,0,0,0,0,0,,,
6274,569,2020-10-28 17:00:00,17:00,,,7,,5,0,0,0,0,0,0,,,
6275,568,2020-10-28 17:10:00,17:10,,,7,,5,0,0,0,0,0,0,,,
6276,567,2020-10-28 17:20:00,17:20,,,7,,5,0,0,0,0,0,0,,,
6277,566,2020-10-28 17:30:00,17:30,,,7,,5,0,0,0,0,0,0,,,
6278,565,2020-10-28 17:40:00,17:40,,,7,,5,0,0,0,0,0,0,,,
6279,564,2020-10-28 17:50:00,17:50,,,7,,5,0,0,0,0,0,0,,,
6280,563,2020-10-28 18:00:00,18:00,,,7,,5,0,0,0,0,0,0,,,
6281,562,2020-10-28 18:10:00,18:10,,,7,,5,0,0,0,0,0,0,,,
6282,561,2020-10-28 18:20:00,18:20,,,7,,5,0,0,0,0,0,0,,,
6283,560,2020-10-28 18:30:00,18:30,,,7,,5,0,0,0,0,0,0,,,
6284,559,2020-10-28 18:40:00,18:40,,,7,,5,0,0,0,0,0,0,,,
6285,558,2020-10-28 18:50:00,18:50,,,7,,5,0,0,0,0,0,0,,,
6286,557,2020-10-28 19:00:00,19:00,,,7,,5,0,0,0,0,0,0,,,
6287,556,2020-10-28 19:10:00,19:10,,,7,,5,0,0,0,0,0,0,,,
6288,555,2020-10-28 19:20:00,19:20,,,7,,5,0,0,0,0,0,0,,,
6289,554,2020-10-28 19:30:00,19:30,,,7,,5,0,0,0,0,0,0,,,
6290,553,2020-10-28 19:40:00,19:40,,,7,,5,0,0,0,0,0,0,,,
6291,552,2020-10-28 19:50:00,19:50,,,7,,5,0,0,0,0,0,0,,,
6292,551,2020-10-28 20:00:00,20:00,,,7,,5,0,0,0,0,0,0,,,
6293,550,2020-10-28 20:10:00,20:10,,,7,,5,0,0,0,0,0,0,,,
6294,549,2020-10-28 20:20:00,20:20,,,7,,5,0,0,0,0,0,0,,,
6295,548,2020-10-28 20:30:00,20:30,,,7,,5,0,0,0,0,0,0,,,
6296,547,2020-10-28 20:40:00,20:40,,,7,,5,0,0,0,0,0,0,,,
6297,546,2020-10-28 20:50:00,20:50,,,7,,5,0,0,0,0,0,0,,,
6298,545,2020-10-28 21:00:00,21:00,,,7,,5,0,0,0,0,0,0,,,
6299,544,2020-10-28 21:10:00,21:10,,,7,,5,0,0,0,0,0,0,,,
6300,543,2020-10-28 21:20:00,21:20,,,7,,5,0,0,0,0,0,0,,,
6301,542,2020-10-28 21:30:00,21:30,,,7,,5,0,0,0,0,0,0,,,
6302,541,2020-10-28 21:40:00,21:40,,,7,,5,0,0,0,0,0,0,,,
6303,540,2020-10-28 21:50:00,21:50,,,7,,5,0,0,0,0,0,0,,,
6304,539,2020-10-28 22:00:00,22:00,,,7,,5,0,0,0,0,0,0,,,
6305,538,2020-10-28 22:10:00,22:10,,,7,,5,0,0,0,0,0,0,,,
6306,537,2020-10-28 22:20:00,22:20,,,7,,5,0,0,0,0,0,0,,,
6307,536,2020-10-28 22:30:00,22:30,,,7,,5,0,0,0,0,0,0,,,
6308,535,2020-10-28 22:40:00,22:40,,,7,,5,0,0,0,0,0,0,,,
6309,534,2020-10-28 22:50:00,22:50,,,7,,5,0,0,0,0,0,0,,,
6310,533,2020-10-28 23:00:00,23:00,,,7,,5,0,0,0,0,0,0,,,
6311,532,2020-10-28 23:10:00,23:10,,,7,,5,0,0,0,0,0,0,,,
6312,531,2020-10-28 23:20:00,23:20,,,7,,5,0,0,0,0,0,0,,,
