,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
3767,646,2020-09-28 16:10:00,16:10,,,14,
3768,645,2020-09-28 16:20:00,16:20,,,14,
3769,644,2020-09-28 16:30:00,16:30,,,14,
3770,643,2020-09-28 16:40:00,16:40,,,14,
3771,640,2020-09-28 16:50:00,16:50,,,14,
3772,639,2020-09-28 17:00:00,17:00,,,13,
3773,638,2020-09-28 17:10:00,17:10,,,13,
3774,637,2020-09-28 17:20:00,17:20,,,13,
3775,636,2020-09-28 17:30:00,17:30,,,14,
3776,635,2020-09-28 17:40:00,17:40,,,14,
3777,634,2020-09-28 17:50:00,17:50,,,13,
3778,633,2020-09-28 18:00:00,18:00,,,13,
3779,632,2020-09-28 18:10:00,18:10,,,13,
3780,631,2020-09-28 18:20:00,18:20,,,13,
3781,630,2020-09-28 18:30:00,18:30,,,14,
3782,629,2020-09-28 18:40:00,18:40,,,13,
3783,627,2020-09-28 18:50:00,18:50,,,13,
3784,626,2020-09-28 19:00:00,19:00,,,13,
3785,625,2020-09-28 19:10:00,19:10,,,13,
3786,624,2020-09-28 19:20:00,19:20,,,13,
3787,623,2020-09-28 19:30:00,19:30,,,14,
3788,622,2020-09-28 19:40:00,19:40,,,14,
3789,620,2020-09-28 19:50:00,19:50,,,14,
3790,619,2020-09-28 20:00:00,20:00,,,13,
3791,618,2020-09-28 20:10:00,20:10,,,13,
3792,617,2020-09-28 20:20:00,20:20,,,14,
3793,616,2020-09-28 20:30:00,20:30,,,14,
3794,615,2020-09-28 20:40:00,20:40,,,14,
3795,612,2020-09-28 20:50:00,20:50,,,14,
3796,611,2020-09-28 21:00:00,21:00,,,14,
3797,610,2020-09-28 21:10:00,21:10,,,14,
3798,609,2020-09-28 21:20:00,21:20,,,14,
3799,608,2020-09-28 21:30:00,21:30,,,14,
3800,607,2020-09-28 21:40:00,21:40,,,14,
3801,606,2020-09-28 21:50:00,21:50,,,14,
3802,605,2020-09-28 22:00:00,22:00,,,14,
3803,604,2020-09-28 22:10:00,22:10,,,14,
3804,603,2020-09-28 22:20:00,22:20,,,14,
3805,602,2020-09-28 22:30:00,22:30,,,14,
3806,601,2020-09-28 22:40:00,22:40,,,14,
3807,599,2020-09-28 22:50:00,22:50,,,14,
3808,598,2020-09-28 23:00:00,23:00,,,14,
3809,597,2020-09-28 23:10:00,23:10,,,14,
3810,596,2020-09-28 23:20:00,23:20,,,14,
3811,595,2020-09-28 23:30:00,23:30,,,14,
3812,594,2020-09-28 23:40:00,23:40,,,14,
3813,592,2020-09-28 23:50:00,23:50,,,14,
3814,591,2020-09-29 00:00:00,00:00,,,14,
3815,590,2020-09-29 00:10:00,00:10,,,14,
3816,589,2020-09-29 00:20:00,00:20,,,14,
3817,588,2020-09-29 00:30:00,00:30,,,14,
3818,587,2020-09-29 00:40:00,00:40,,,14,
3819,584,2020-09-29 00:50:00,00:50,,,14,
3820,583,2020-09-29 01:00:00,01:00,,,13,
3821,582,2020-09-29 01:10:00,01:10,,,13,
3822,581,2020-09-29 01:20:00,01:20,,,13,
3823,580,2020-09-29 01:30:00,01:30,,,13,
3824,579,2020-09-29 01:40:00,01:40,,,13,
3825,578,2020-09-29 01:50:00,01:50,,,13,
3826,577,2020-09-29 02:00:00,02:00,,,13,
3827,576,2020-09-29 02:10:00,02:10,,,13,
3828,575,2020-09-29 02:20:00,02:20,,,13,
3829,574,2020-09-29 02:30:00,02:30,,,13,
3830,573,2020-09-29 02:40:00,02:40,,,13,
3831,571,2020-09-29 02:50:00,02:50,,,13,
3832,570,2020-09-29 03:00:00,03:00,,,13,
3833,569,2020-09-29 03:10:00,03:10,,,13,
3834,568,2020-09-29 03:20:00,03:20,,,13,
3835,567,2020-09-29 03:30:00,03:30,,,13,
3836,566,2020-09-29 03:40:00,03:40,,,13,
3837,564,2020-09-29 03:50:00,03:50,,,13,
3838,563,2020-09-29 04:00:00,04:00,,,14,
3839,562,2020-09-29 04:10:00,04:10,,,13,
3840,561,2020-09-29 04:20:00,04:20,,,13,
3841,560,2020-09-29 04:30:00,04:30,,,13,
3842,559,2020-09-29 04:40:00,04:40,,,13,
3843,556,2020-09-29 04:50:00,04:50,,,13,
3844,555,2020-09-29 05:00:00,05:00,,,14,
3845,554,2020-09-29 05:10:00,05:10,,,14,
3846,553,2020-09-29 05:20:00,05:20,,,14,
3847,552,2020-09-29 05:30:00,05:30,,,14,
3848,551,2020-09-29 05:40:00,05:40,,,14,
3849,550,2020-09-29 05:50:00,05:50,,,14,
3850,549,2020-09-29 06:00:00,06:00,,,14,
3851,548,2020-09-29 06:10:00,06:10,,,14,
3852,547,2020-09-29 06:20:00,06:20,,,14,
3853,546,2020-09-29 06:30:00,06:30,,,14,
3854,545,2020-09-29 06:40:00,06:40,,,14,
3855,543,2020-09-29 06:50:00,06:50,,,14,
3856,542,2020-09-29 07:00:00,07:00,,,14,
3857,541,2020-09-29 07:10:00,07:10,,,14,
3858,540,2020-09-29 07:20:00,07:20,,,14,
3859,539,2020-09-29 07:30:00,07:30,,,14,
3860,538,2020-09-29 07:40:00,07:40,,,14,
3861,536,2020-09-29 07:50:00,07:50,,,14,
3862,535,2020-09-29 08:00:00,08:00,,,14,
3863,534,2020-09-29 08:10:00,08:10,,,14,
3864,533,2020-09-29 08:20:00,08:20,,,14,
3865,532,2020-09-29 08:30:00,08:30,,,14,
3866,531,2020-09-29 08:40:00,08:40,,,14,
3867,528,2020-09-29 08:50:00,08:50,,,14,
3868,527,2020-09-29 09:00:00,09:00,,,14,
3869,526,2020-09-29 09:10:00,09:10,,,13,
3870,525,2020-09-29 09:20:00,09:20,,,13,
3871,524,2020-09-29 09:30:00,09:30,,,14,
3872,523,2020-09-29 09:40:00,09:40,,,14,
3873,522,2020-09-29 09:50:00,09:50,,,13,
3874,521,2020-09-29 10:00:00,10:00,,,14,
3875,520,2020-09-29 10:10:00,10:10,,,14,
3876,519,2020-09-29 10:20:00,10:20,,,14,
3877,518,2020-09-29 10:30:00,10:30,,,14,
3878,517,2020-09-29 10:40:00,10:40,,,13,
3879,515,2020-09-29 10:50:00,10:50,,,13,
3880,514,2020-09-29 11:00:00,11:00,,,13,
3881,513,2020-09-29 11:10:00,11:10,,,14,
3882,512,2020-09-29 11:20:00,11:20,,,14,
3883,511,2020-09-29 11:30:00,11:30,,,14,
3884,510,2020-09-29 11:40:00,11:40,,,13,
3885,508,2020-09-29 11:50:00,11:50,,,13,
3886,507,2020-09-29 12:00:00,12:00,,,13,
3887,506,2020-09-29 12:10:00,12:10,,,13,
3888,505,2020-09-29 12:20:00,12:20,,,13,
3889,504,2020-09-29 12:30:00,12:30,,,13,
3890,503,2020-09-29 12:40:00,12:40,,,13,
3891,500,2020-09-29 12:50:00,12:50,,,13,
3892,499,2020-09-29 13:00:00,13:00,,,13,
3893,498,2020-09-29 13:10:00,13:10,,,13,
3894,497,2020-09-29 13:20:00,13:20,,,13,
3895,496,2020-09-29 13:30:00,13:30,,,13,
3896,495,2020-09-29 13:40:00,13:40,,,13,
3897,494,2020-09-29 13:50:00,13:50,,,13,
3898,493,2020-09-29 14:00:00,14:00,,,13,
3899,492,2020-09-29 14:10:00,14:10,,,13,
3900,491,2020-09-29 14:20:00,14:20,,,13,
3901,490,2020-09-29 14:30:00,14:30,,,13,
3902,489,2020-09-29 14:40:00,14:40,,,13,
3903,487,2020-09-29 14:50:00,14:50,,,13,
3904,486,2020-09-29 15:00:00,15:00,,,13,
3905,485,2020-09-29 15:10:00,15:10,,,13,
3906,484,2020-09-29 15:20:00,15:20,,,13,
3907,483,2020-09-29 15:30:00,15:30,,,13,
3908,482,2020-09-29 15:40:00,15:40,,,13,
3909,480,2020-09-29 15:50:00,15:50,,,13,
3910,479,2020-09-29 16:00:00,16:00,,,13,
3911,478,2020-09-29 16:10:00,16:10,,,13,
3912,477,2020-09-29 16:20:00,16:20,,,13,
3913,476,2020-09-29 16:30:00,16:30,,,13,
3914,475,2020-09-29 16:40:00,16:40,,,13,
3915,472,2020-09-29 16:50:00,16:50,,,13,
3916,471,2020-09-29 17:00:00,17:00,,,13,
3917,470,2020-09-29 17:10:00,17:10,,,13,
3918,469,2020-09-29 17:20:00,17:20,,,13,
3919,468,2020-09-29 17:30:00,17:30,,,13,
3920,467,2020-09-29 17:40:00,17:40,,,13,
3921,466,2020-09-29 17:50:00,17:50,,,13,
3922,465,2020-09-29 18:00:00,18:00,,,13,
3923,464,2020-09-29 18:10:00,18:10,,,13,
3924,463,2020-09-29 18:20:00,18:20,,,13,
3925,462,2020-09-29 18:30:00,18:30,,,13,
3926,461,2020-09-29 18:40:00,18:40,,,13,
3927,459,2020-09-29 19:00:00,19:00,,,13,
3928,458,2020-09-29 19:10:00,19:10,,,14,
3929,457,2020-09-29 19:20:00,19:20,,,14,
3930,456,2020-09-29 19:30:00,19:30,,,14,
3931,455,2020-09-29 19:40:00,19:40,,,14,
3932,453,2020-09-29 19:50:00,19:50,,,14,
3933,452,2020-09-29 20:00:00,20:00,,,14,
3934,451,2020-09-29 20:10:00,20:10,,,14,
3935,450,2020-09-29 20:20:00,20:20,,,14,
3936,449,2020-09-29 20:30:00,20:30,,,14,
3937,448,2020-09-29 20:40:00,20:40,,,14,
3938,446,2020-09-29 20:50:00,20:50,,,14,
3939,445,2020-09-29 21:00:00,21:00,,,14,
3940,444,2020-09-29 21:10:00,21:10,,,14,
3941,443,2020-09-29 21:20:00,21:20,,,14,
3942,442,2020-09-29 21:30:00,21:30,,,14,
3943,441,2020-09-29 21:40:00,21:40,,,14,
3944,438,2020-09-29 21:50:00,21:50,,,14,
3945,437,2020-09-29 22:00:00,22:00,,,14,
3946,436,2020-09-29 22:10:00,22:10,,,14,
