,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
993,89,2020-09-22 00:10:00,00:10,,,6,,5,33,34,34,32,33,33,,,
994,88,2020-09-22 00:20:00,00:20,,,6,,5,33,34,34,32,32,33,,,
995,87,2020-09-22 00:30:00,00:30,,,6,,5,33,34,34,32,32,33,,,
996,86,2020-09-22 00:40:00,00:40,,,6,,5,33,34,34,32,32,33,,,
997,85,2020-09-22 00:50:00,00:50,,,6,,5,33,34,34,32,32,33,,,
998,84,2020-09-22 01:00:00,01:00,,,6,,5,33,34,34,32,32,33,,,
999,83,2020-09-22 01:10:00,01:10,,,6,,5,33,34,34,31,32,33,,,
1000,82,2020-09-22 01:20:00,01:20,,,6,,5,33,34,34,31,32,33,,,
1001,81,2020-09-22 01:30:00,01:30,,,6,,5,33,34,34,31,32,33,,,
1002,80,2020-09-22 01:40:00,01:40,,,6,,5,0,1,34,0,1,32,,,
1003,79,2020-09-22 01:50:00,01:50,,,5,,4,0,0,1,0,0,1,,,
1004,78,2020-09-22 02:00:00,02:00,,,3,,2,1,1,1,1,1,1,,,
1005,77,2020-09-22 02:10:00,02:10,,,3,,2,1,1,1,1,1,1,,,
1006,76,2020-09-22 02:20:00,02:20,,,3,,2,1,1,1,1,1,2,,,
1007,75,2020-09-22 02:30:00,02:30,,,3,,2,1,1,1,1,1,1,,,
1008,74,2020-09-22 02:40:00,02:40,,,3,,2,1,1,1,1,1,1,,,
1009,73,2020-09-22 02:50:00,02:50,,,3,,2,1,1,1,1,1,2,,,
1010,72,2020-09-22 03:00:00,03:00,,,3,,2,1,1,1,1,1,2,,,
1011,71,2020-09-22 03:10:00,03:10,,,3,,2,1,1,1,1,1,2,,,
1012,70,2020-09-22 03:20:00,03:20,,,3,,2,1,1,1,1,1,2,,,
1013,69,2020-09-22 03:30:00,03:30,,,3,,2,1,1,1,1,1,2,,,
1014,68,2020-09-22 03:40:00,03:40,,,3,,2,1,1,1,1,1,1,,,
1015,67,2020-09-22 03:50:00,03:50,,,3,,2,1,1,1,1,1,2,,,
1016,66,2020-09-22 04:00:00,04:00,,,3,,2,1,1,1,1,1,1,,,
1017,65,2020-09-22 04:10:00,04:10,,,3,,2,1,1,1,1,1,2,,,
1018,64,2020-09-22 04:20:00,04:20,,,3,,2,1,1,1,1,1,1,,,
1019,63,2020-09-22 04:30:00,04:30,,,3,,2,1,1,1,1,1,2,,,
1020,62,2020-09-22 04:40:00,04:40,,,3,,2,1,1,1,1,1,2,,,
1021,61,2020-09-22 04:50:00,04:50,,,3,,2,1,1,1,1,1,2,,,
1022,60,2020-09-22 05:00:00,05:00,,,3,,2,1,1,1,1,1,2,,,
1023,59,2020-09-22 05:10:00,05:10,,,3,,2,1,1,1,1,1,2,,,
1024,58,2020-09-22 05:20:00,05:20,,,3,,2,1,1,1,1,1,2,,,
1025,57,2020-09-22 05:30:00,05:30,,,3,,2,1,1,1,1,1,2,,,
1026,56,2020-09-22 05:40:00,05:40,,,3,,2,1,1,1,1,1,2,,,
1027,55,2020-09-22 05:50:00,05:50,,,3,,1,1,1,1,1,1,2,,,
1028,54,2020-09-22 06:00:00,06:00,,,3,,1,1,1,1,1,1,2,,,
