,Unnamed: 0,Datum,Tijd,Kraan,Reden,Water,Tijdsduur,Flow,Kan.1,Kan.1 Tijd,Kan.2,Kan.2 Tijd,Kan.3,Kan.3 Tijd,Kan.4,Kan.4 Tijd,Kan.5,Kan.5 Tijd,Kan.6,Kan.6 Tijd,Kan.7,Kan.7 Tijd,Kan.8,Kan.8 Tijd,EC-Lg,EC-Gm,EC-Hg,pH-Lg,pH-Gm,pH-Hg
2052,2053,2021-02-02 01:32:00,01:32,1,Dry Cont.,0.0,02:39:24,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.2,1.2,1.2,,,
2053,2054,2021-02-02 15:21:00,15:21,1,Dry Cont.,0.0,03:00:52,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.2,1.2,1.2,,,
2054,2055,2021-02-03 01:00:00,01:00,1,Dry Cont.,0.0,00:57:24,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.1,1.1,1.1,,,
2055,2056,2021-02-03 02:12:00,02:12,1,Dry Cont.,0.0,08:44:48,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.1,1.1,1.1,,,
2056,2057,2021-02-03 11:12:00,11:12,1,Dry Cont.,0.0,00:46:14,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.1,1.1,1.1,,,
2057,2058,2021-02-03 12:00:00,12:00,1,Dry Cont.,0.0,08:01:56,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.1,1.1,1.1,,,
2058,2059,2021-02-03 20:17:00,20:17,1,Dry Cont.,0.0,08:44:58,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.1,1.1,1.1,,,
2059,2060,2021-02-04 05:17:00,05:17,1,Dry Cont.,0.0,06:41:54,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.1,1.1,1.1,,,
2060,2061,2021-02-04 12:00:00,12:00,1,Dry Cont.,0.0,02:02:26,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.1,1.1,1.1,,,
2061,2062,2021-02-04 14:17:00,14:17,1,Dry Cont.,0.0,01:10:26,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.1,1.1,1.1,,,
2062,2063,2021-02-04 19:21:00,19:21,1,Dry Cont.,0.0,05:01:50,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.1,1.1,1.1,,,
2063,2064,2021-02-05 04:43:00,04:43,1,Dry Cont.,0.0,02:26:02,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.1,1.1,1.1,,,
2064,2065,2021-02-05 07:24:00,07:24,1,Dry Cont.,0.0,02:25:46,0.0,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,,00:00:00,1.1,1.1,1.1,,,
2065,2066,2021-02-05 13:59:00,13:59,1,Dry Cont.,5.37,00:55:28,5.8,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,1.1,1.1,1.1,,,
2066,2067,2021-02-05 14:54:00,14:54,1,Dry Cont.,0.14,00:01:26,5.86,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,1.1,1.1,1.1,,,
