,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max,Analog Sensor 1
764,578,2020-12-09 16:50:00,16:50,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
765,577,2020-12-09 17:00:00,17:00,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
766,576,2020-12-09 17:10:00,17:10,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
767,575,2020-12-09 17:20:00,17:20,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.1
768,574,2020-12-09 17:30:00,17:30,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
769,573,2020-12-09 17:40:00,17:40,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
770,572,2020-12-09 17:50:00,17:50,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
771,571,2020-12-09 18:00:00,18:00,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
772,570,2020-12-09 18:10:00,18:10,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
773,569,2020-12-09 18:20:00,18:20,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
774,568,2020-12-09 18:30:00,18:30,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.1
775,567,2020-12-09 18:40:00,18:40,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,30.5
776,566,2020-12-09 18:50:00,18:50,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.1
777,565,2020-12-09 19:00:00,19:00,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
778,564,2020-12-09 19:10:00,19:10,,,0.6,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
779,563,2020-12-09 19:20:00,19:20,,,0.6,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.5
780,562,2020-12-09 19:30:00,19:30,,,0.5,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.5
781,561,2020-12-09 19:40:00,19:40,,,0.5,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.5
782,560,2020-12-09 19:50:00,19:50,,,0.5,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.5
783,559,2020-12-09 20:00:00,20:00,,,0.5,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.5
784,558,2020-12-09 20:10:00,20:10,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.1
785,557,2020-12-09 20:20:00,20:20,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.1
786,556,2020-12-09 20:30:00,20:30,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.1
787,555,2020-12-09 20:40:00,20:40,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
788,554,2020-12-09 20:50:00,20:50,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
789,553,2020-12-09 21:00:00,21:00,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.8
790,552,2020-12-09 21:10:00,21:10,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
791,551,2020-12-09 21:20:00,21:20,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.1
792,550,2020-12-09 21:30:00,21:30,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,61.1
793,549,2020-12-09 21:40:00,21:40,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.8
794,548,2020-12-09 21:50:00,21:50,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.8
795,547,2020-12-09 22:00:00,22:00,,,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.3
