,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
3679,568,2020-10-10 16:10:00,16:10,,,7,,6,20,34,39,20,32,38,,,
3680,567,2020-10-10 16:20:00,16:20,,,7,,6,21,34,38,22,32,38,,,
3681,566,2020-10-10 16:30:00,16:30,,,7,,6,27,34,38,26,32,38,,,
3682,565,2020-10-10 16:40:00,16:40,,,7,,6,27,35,38,26,32,38,,,
3683,564,2020-10-10 16:50:00,16:50,,,7,,6,35,35,35,31,31,32,,,
3684,563,2020-10-10 17:00:00,17:00,,,7,,6,35,35,35,30,31,31,,,
3685,562,2020-10-10 17:10:00,17:10,,,7,,6,35,35,35,30,31,31,,,
3686,561,2020-10-10 17:20:00,17:20,,,7,,6,35,35,35,30,31,31,,,
3687,560,2020-10-10 17:30:00,17:30,,,7,,6,35,35,35,30,31,31,,,
3688,559,2020-10-10 17:40:00,17:40,,,7,,6,35,35,35,30,30,31,,,
3689,558,2020-10-10 17:50:00,17:50,,,7,,6,35,35,35,30,30,31,,,
3690,557,2020-10-10 18:00:00,18:00,,,7,,6,35,35,35,30,30,31,,,
3691,556,2020-10-10 18:10:00,18:10,,,7,,6,35,35,35,30,30,31,,,
3692,555,2020-10-10 18:20:00,18:20,,,7,,6,0,32,35,0,28,30,,,
3693,554,2020-10-10 18:30:00,18:30,,,7,,6,0,0,0,0,0,0,,,
3694,553,2020-10-10 18:40:00,18:40,,,7,,6,0,17,38,0,15,38,,,
3695,552,2020-10-10 18:50:00,18:50,,,7,,6,24,34,38,24,32,38,,,
3696,551,2020-10-10 19:00:00,19:00,,,7,,6,26,34,39,24,32,38,,,
3697,550,2020-10-10 19:10:00,19:10,,,7,,6,25,34,39,24,32,38,,,
3698,549,2020-10-10 19:20:00,19:20,,,7,,6,26,34,38,25,32,38,,,
3699,548,2020-10-10 19:30:00,19:30,,,7,,6,24,34,39,24,31,38,,,
3700,547,2020-10-10 19:40:00,19:40,,,7,,6,20,34,39,20,32,39,,,
3701,546,2020-10-10 19:50:00,19:50,,,7,,6,21,34,39,22,32,38,,,
3702,545,2020-10-10 20:00:00,20:00,,,7,,6,25,34,38,26,32,39,,,
3703,544,2020-10-10 20:10:00,20:10,,,7,,6,20,34,39,20,32,39,,,
3704,543,2020-10-10 20:20:00,20:20,,,7,,6,21,34,39,21,31,39,,,
3705,542,2020-10-10 20:30:00,20:30,,,7,,6,26,34,38,25,32,38,,,
3706,541,2020-10-10 20:40:00,20:40,,,7,,6,26,34,38,25,32,38,,,
3707,540,2020-10-10 20:50:00,20:50,,,7,,6,26,34,39,25,32,38,,,
3708,539,2020-10-10 21:00:00,21:00,,,7,,6,27,34,38,26,32,38,,,
3709,538,2020-10-10 21:10:00,21:10,,,7,,6,26,34,38,25,32,38,,,
3710,537,2020-10-10 21:20:00,21:20,,,7,,6,26,34,38,25,32,38,,,
3711,536,2020-10-10 21:30:00,21:30,,,7,,6,22,34,39,23,32,39,,,
3712,535,2020-10-10 21:40:00,21:40,,,7,,6,26,34,38,25,31,38,,,
3713,534,2020-10-10 21:50:00,21:50,,,7,,6,26,34,38,25,32,38,,,
3714,533,2020-10-10 22:00:00,22:00,,,7,,6,26,34,38,25,32,38,,,
3715,532,2020-10-10 22:10:00,22:10,,,7,,6,24,34,38,24,31,38,,,
3716,531,2020-10-10 22:20:00,22:20,,,7,,6,26,34,39,25,32,38,,,
3717,530,2020-10-10 22:30:00,22:30,,,7,,6,26,34,38,25,32,38,,,
3718,529,2020-10-10 22:40:00,22:40,,,7,,6,26,34,38,26,32,38,,,
