,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
2672,568,2020-10-03 16:10:00,16:10,,,6,,5,0,0,0,0,0,0,,,
2673,567,2020-10-03 16:20:00,16:20,,,6,,5,0,0,0,0,0,0,,,
2674,566,2020-10-03 16:30:00,16:30,,,7,,5,0,0,0,0,0,0,,,
2675,565,2020-10-03 16:40:00,16:40,,,7,,5,0,0,0,0,0,0,,,
2676,564,2020-10-03 16:50:00,16:50,,,7,,6,0,0,0,0,0,0,,,
2677,563,2020-10-03 17:00:00,17:00,,,7,,6,0,0,0,0,0,0,,,
2678,562,2020-10-03 17:10:00,17:10,,,7,,5,0,0,0,0,0,0,,,
2679,561,2020-10-03 17:20:00,17:20,,,7,,5,0,0,0,0,0,0,,,
2680,560,2020-10-03 17:30:00,17:30,,,7,,5,0,0,0,0,0,0,,,
2681,559,2020-10-03 17:40:00,17:40,,,7,,5,0,0,0,0,0,0,,,
2682,558,2020-10-03 17:50:00,17:50,,,7,,5,0,0,0,0,0,0,,,
2683,557,2020-10-03 18:00:00,18:00,,,7,,5,0,0,0,0,0,0,,,
2684,556,2020-10-03 18:10:00,18:10,,,7,,5,0,0,0,0,0,0,,,
2685,555,2020-10-03 18:20:00,18:20,,,7,,5,0,0,0,0,0,0,,,
2686,554,2020-10-03 18:30:00,18:30,,,7,,5,0,0,0,0,0,0,,,
2687,553,2020-10-03 18:40:00,18:40,,,7,,5,0,0,0,0,0,0,,,
2688,552,2020-10-03 18:50:00,18:50,,,7,,5,0,0,0,0,0,0,,,
2689,551,2020-10-03 19:00:00,19:00,,,7,,5,0,0,0,0,0,0,,,
2690,550,2020-10-03 19:10:00,19:10,,,7,,5,0,0,0,0,0,0,,,
2691,549,2020-10-03 19:20:00,19:20,,,7,,5,0,0,0,0,0,0,,,
2692,548,2020-10-03 19:30:00,19:30,,,7,,5,0,0,0,0,0,0,,,
2693,547,2020-10-03 19:40:00,19:40,,,7,,5,0,0,0,0,0,0,,,
2694,546,2020-10-03 19:50:00,19:50,,,7,,5,0,0,0,0,0,0,,,
2695,545,2020-10-03 20:00:00,20:00,,,7,,5,0,0,0,0,0,0,,,
2696,544,2020-10-03 20:10:00,20:10,,,7,,5,0,0,0,0,0,0,,,
2697,543,2020-10-03 20:20:00,20:20,,,7,,5,0,0,0,0,0,0,,,
2698,542,2020-10-03 20:30:00,20:30,,,7,,5,0,0,0,0,0,0,,,
2699,541,2020-10-03 20:40:00,20:40,,,7,,5,0,0,0,0,0,0,,,
2700,540,2020-10-03 20:50:00,20:50,,,7,,5,0,0,0,0,0,0,,,
2701,539,2020-10-03 21:00:00,21:00,,,7,,5,0,0,0,0,0,0,,,
2702,538,2020-10-03 21:10:00,21:10,,,7,,5,0,0,0,0,0,0,,,
2703,537,2020-10-03 21:20:00,21:20,,,7,,5,0,0,0,0,0,0,,,
2704,536,2020-10-03 21:30:00,21:30,,,7,,5,0,0,0,0,0,0,,,
2705,535,2020-10-03 21:40:00,21:40,,,7,,5,0,0,0,0,0,0,,,
2706,534,2020-10-03 21:50:00,21:50,,,7,,6,0,0,0,0,0,0,,,
2707,533,2020-10-03 22:00:00,22:00,,,7,,5,0,0,0,0,0,0,,,
2708,532,2020-10-03 22:10:00,22:10,,,7,,5,0,0,0,0,0,0,,,
2709,531,2020-10-03 22:20:00,22:20,,,7,,5,0,0,0,0,0,0,,,
2710,530,2020-10-03 22:30:00,22:30,,,7,,5,0,0,0,0,0,0,,,
2711,529,2020-10-03 22:40:00,22:40,,,7,,5,0,0,0,0,0,0,,,
2712,528,2020-10-03 22:50:00,22:50,,,7,,5,0,0,0,0,0,0,,,
2713,527,2020-10-03 23:00:00,23:00,,,7,,5,0,0,0,0,0,0,,,
2714,526,2020-10-03 23:10:00,23:10,,,7,,5,0,0,0,0,0,0,,,
2715,525,2020-10-03 23:20:00,23:20,,,7,,5,0,0,0,0,0,0,,,
2716,524,2020-10-03 23:30:00,23:30,,,7,,5,0,0,0,0,0,0,,,
2717,523,2020-10-03 23:40:00,23:40,,,7,,5,0,0,0,0,0,0,,,
2718,522,2020-10-03 23:50:00,23:50,,,7,,5,0,0,0,0,0,0,,,
2719,521,2020-10-04 00:00:00,00:00,,,7,,5,0,0,0,0,0,0,,,
2720,520,2020-10-04 00:10:00,00:10,,,7,,5,0,0,0,0,0,0,,,
2721,519,2020-10-04 00:20:00,00:20,,,7,,5,0,0,0,0,0,0,,,
