,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max,Analog Sensor 1
11263,574,2021-02-20 16:10:00,16:10,,,1.0,,0.9,0.0,0.0,0.2,0.0,0.0,0.2,,,,12.8
11264,573,2021-02-20 16:20:00,16:20,,,1.0,,0.9,0.0,1.9,2.7,0.0,1.7,2.6,,,,14.0
11265,572,2021-02-20 16:30:00,16:30,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,13.4
11266,571,2021-02-20 16:40:00,16:40,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,14.6
11267,570,2021-02-20 16:50:00,16:50,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,14.0
11268,569,2021-02-20 17:00:00,17:00,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,12.8
11269,568,2021-02-20 17:10:00,17:10,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,12.2
11270,567,2021-02-20 17:20:00,17:20,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,12.2
11271,566,2021-02-20 17:30:00,17:30,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,13.4
11272,565,2021-02-20 17:40:00,17:40,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,14.6
11273,564,2021-02-20 17:50:00,17:50,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,15.2
11274,563,2021-02-20 18:00:00,18:00,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,15.2
11275,562,2021-02-20 18:10:00,18:10,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,14.0
11276,561,2021-02-20 18:20:00,18:20,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,14.0
11277,560,2021-02-20 18:30:00,18:30,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,13.4
11278,559,2021-02-20 18:40:00,18:40,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,12.8
11279,558,2021-02-20 18:50:00,18:50,,,1.0,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,13.4
