,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
14969,650,2021-02-24 16:10:00,16:10,,,1.3,
14970,649,2021-02-24 16:20:00,16:20,,,1.3,
14971,648,2021-02-24 16:30:00,16:30,,,1.3,
14972,647,2021-02-24 16:40:00,16:40,,,1.3,
14973,646,2021-02-24 16:50:00,16:50,,,1.3,
14974,645,2021-02-24 17:00:00,17:00,,,1.3,
14975,644,2021-02-24 17:10:00,17:10,,,1.3,
14976,643,2021-02-24 17:20:00,17:20,,,1.3,
14977,642,2021-02-24 17:30:00,17:30,,,1.3,
14978,641,2021-02-24 17:40:00,17:40,,,1.3,
14979,639,2021-02-24 17:50:00,17:50,,,1.3,
14980,638,2021-02-24 18:00:00,18:00,,,1.3,
14981,637,2021-02-24 18:10:00,18:10,,,1.3,
14982,636,2021-02-24 18:20:00,18:20,,,1.3,
14983,635,2021-02-24 18:30:00,18:30,,,1.3,
14984,634,2021-02-24 18:40:00,18:40,,,1.3,
14985,632,2021-02-24 18:50:00,18:50,,,1.3,
14986,631,2021-02-24 19:00:00,19:00,,,1.3,
14987,630,2021-02-24 19:10:00,19:10,,,1.3,
14988,629,2021-02-24 19:20:00,19:20,,,1.3,
14989,628,2021-02-24 19:30:00,19:30,,,1.3,
14990,627,2021-02-24 19:40:00,19:40,,,1.3,
14991,624,2021-02-24 19:50:00,19:50,,,1.3,
14992,623,2021-02-24 20:00:00,20:00,,,1.3,
14993,622,2021-02-24 20:10:00,20:10,,,1.3,
14994,621,2021-02-24 20:20:00,20:20,,,1.3,
14995,620,2021-02-24 20:30:00,20:30,,,1.3,
14996,619,2021-02-24 20:40:00,20:40,,,1.3,
14997,618,2021-02-24 20:50:00,20:50,,,1.3,
14998,617,2021-02-24 21:00:00,21:00,,,1.3,
14999,616,2021-02-24 21:10:00,21:10,,,1.3,
15000,615,2021-02-24 21:20:00,21:20,,,1.3,
15001,614,2021-02-24 21:30:00,21:30,,,1.3,
15002,613,2021-02-24 21:40:00,21:40,,,1.3,
15003,611,2021-02-24 21:50:00,21:50,,,1.3,
15004,610,2021-02-24 22:00:00,22:00,,,1.3,
15005,609,2021-02-24 22:10:00,22:10,,,1.3,
15006,608,2021-02-24 22:20:00,22:20,,,1.3,
15007,607,2021-02-24 22:30:00,22:30,,,1.3,
15008,606,2021-02-24 22:40:00,22:40,,,1.3,
15009,604,2021-02-24 22:50:00,22:50,,,1.3,
