,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max,Analog Sensor 1
14572,574,2021-03-15 16:10:00,16:10,,,0.9,,0.8,2.6,2.7,2.7,2.2,2.2,2.3,,,,3.0
14573,573,2021-03-15 16:20:00,16:20,,,0.9,,0.8,2.6,2.7,2.7,2.2,2.2,2.3,,,,2.4
14574,572,2021-03-15 16:30:00,16:30,,,0.9,,0.8,2.6,2.7,2.7,2.2,2.2,2.3,,,,2.4
14575,571,2021-03-15 16:40:00,16:40,,,0.9,,0.8,2.6,2.7,2.8,2.2,2.2,2.3,,,,2.4
14576,570,2021-03-15 16:50:00,16:50,,,0.9,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,17.1
14577,569,2021-03-15 17:00:00,17:00,,,0.9,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,2.4
14578,568,2021-03-15 17:10:00,17:10,,,0.9,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,3.0
14579,567,2021-03-15 17:20:00,17:20,,,0.9,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,2.4
14580,566,2021-03-15 17:30:00,17:30,,,0.9,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,1.8
14581,565,2021-03-15 17:40:00,17:40,,,1.0,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,2.4
14582,564,2021-03-15 17:50:00,17:50,,,0.9,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,1.8
14583,563,2021-03-15 18:00:00,18:00,,,0.9,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,1.8
14584,562,2021-03-15 18:10:00,18:10,,,1.0,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,2.4
14585,561,2021-03-15 18:20:00,18:20,,,1.0,,0.8,2.6,2.7,2.7,2.1,2.1,2.2,,,,1.8
14586,560,2021-03-15 18:30:00,18:30,,,0.9,,0.8,2.4,2.7,2.8,1.8,2.2,2.8,,,,2.4
14587,559,2021-03-15 18:40:00,18:40,,,1.0,,0.8,1.9,2.7,2.8,1.8,2.2,2.8,,,,2.4
14588,558,2021-03-15 18:50:00,18:50,,,0.9,,0.8,2.6,2.7,2.7,2.2,2.3,2.3,,,,1.8
14589,557,2021-03-15 19:00:00,19:00,,,0.9,,0.8,2.6,2.7,2.7,2.2,2.2,2.3,,,,1.8
14590,556,2021-03-15 19:10:00,19:10,,,1.0,,0.8,2.6,2.7,2.8,2.2,2.2,2.3,,,,2.4
14591,555,2021-03-15 19:20:00,19:20,,,0.9,,0.8,2.6,2.7,2.7,2.2,2.2,2.3,,,,2.4
14592,554,2021-03-15 19:30:00,19:30,,,0.9,,0.8,2.6,2.7,2.7,2.2,2.2,2.3,,,,2.4
14593,553,2021-03-15 19:40:00,19:40,,,0.9,,0.8,2.6,2.7,2.7,2.2,2.2,2.3,,,,2.4
14594,552,2021-03-15 19:50:00,19:50,,,0.9,,0.8,2.6,2.7,2.8,2.1,2.2,2.3,,,,1.8
14595,551,2021-03-15 20:00:00,20:00,,,0.9,,0.8,2.6,2.7,2.7,2.1,2.2,2.3,,,,2.4
14596,550,2021-03-15 20:10:00,20:10,,,0.9,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,1.8
14597,549,2021-03-15 20:20:00,20:20,,,1.0,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,1.8
14598,548,2021-03-15 20:30:00,20:30,,,1.0,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,1.8
14599,547,2021-03-15 20:40:00,20:40,,,1.0,,0.8,2.6,2.7,2.7,2.1,2.2,2.2,,,,2.4
14600,546,2021-03-15 20:50:00,20:50,,,1.0,,0.8,0.0,0.9,2.7,0.0,0.7,2.2,,,,1.8
14601,545,2021-03-15 21:00:00,21:00,,,1.0,,0.8,0.0,0.4,2.9,0.0,0.3,2.9,,,,2.4
14602,544,2021-03-15 21:10:00,21:10,,,1.0,,0.8,1.6,2.7,2.9,1.6,2.1,2.9,,,,2.4
14603,543,2021-03-15 21:20:00,21:20,,,1.0,,0.8,1.8,2.7,2.9,1.8,2.2,2.9,,,,2.4
14604,542,2021-03-15 21:30:00,21:30,,,1.0,,0.8,1.7,2.7,2.9,1.7,2.2,2.9,,,,2.4
14605,541,2021-03-15 21:40:00,21:40,,,1.0,,0.8,2.6,2.7,2.8,1.9,2.2,2.7,,,,1.8
14606,540,2021-03-15 21:50:00,21:50,,,1.0,,0.8,2.6,2.7,2.7,2.2,2.3,2.3,,,,2.4
14607,539,2021-03-15 22:00:00,22:00,,,1.0,,0.8,2.6,2.7,2.8,2.2,2.2,2.4,,,,1.8
14608,538,2021-03-15 22:10:00,22:10,,,1.0,,0.8,2.6,2.7,2.7,2.2,2.2,2.3,,,,2.4
14609,537,2021-03-15 22:20:00,22:20,,,1.0,,0.8,2.6,2.7,2.7,2.2,2.2,2.3,,,,2.4
14610,536,2021-03-15 22:30:00,22:30,,,1.0,,0.8,2.6,2.7,2.7,2.2,2.2,2.3,,,,2.4
14611,535,2021-03-15 22:40:00,22:40,,,1.0,,0.8,2.6,2.7,2.7,2.2,2.2,2.3,,,,1.8
14612,534,2021-03-15 22:50:00,22:50,,,1.0,,0.8,0.1,1.8,2.7,0.1,1.5,2.3,,,,2.4
14613,533,2021-03-15 23:00:00,23:00,,,1.0,,0.8,0.0,0.0,0.1,0.0,0.0,0.1,,,,1.2
14614,532,2021-03-15 23:10:00,23:10,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14615,531,2021-03-15 23:20:00,23:20,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14616,530,2021-03-15 23:30:00,23:30,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14617,529,2021-03-15 23:40:00,23:40,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14618,528,2021-03-15 23:50:00,23:50,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14619,527,2021-03-16 00:00:00,00:00,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14620,526,2021-03-16 00:10:00,00:10,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
14621,525,2021-03-16 00:20:00,00:20,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14622,524,2021-03-16 00:30:00,00:30,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14623,523,2021-03-16 00:40:00,00:40,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14624,522,2021-03-16 00:50:00,00:50,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14625,521,2021-03-16 01:00:00,01:00,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14626,520,2021-03-16 01:10:00,01:10,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14627,519,2021-03-16 01:20:00,01:20,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14628,518,2021-03-16 01:30:00,01:30,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14629,517,2021-03-16 01:40:00,01:40,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14630,516,2021-03-16 01:50:00,01:50,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14631,515,2021-03-16 02:00:00,02:00,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14632,514,2021-03-16 02:10:00,02:10,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14633,513,2021-03-16 02:20:00,02:20,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14634,512,2021-03-16 02:30:00,02:30,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14635,511,2021-03-16 02:40:00,02:40,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14636,510,2021-03-16 02:50:00,02:50,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14637,509,2021-03-16 03:00:00,03:00,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14638,508,2021-03-16 03:10:00,03:10,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14639,507,2021-03-16 03:20:00,03:20,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2
14640,506,2021-03-16 03:30:00,03:30,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14641,505,2021-03-16 03:40:00,03:40,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14642,504,2021-03-16 03:50:00,03:50,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14643,503,2021-03-16 04:00:00,04:00,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14644,502,2021-03-16 04:10:00,04:10,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14645,501,2021-03-16 04:20:00,04:20,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14646,500,2021-03-16 04:30:00,04:30,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14647,499,2021-03-16 04:40:00,04:40,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14648,498,2021-03-16 04:50:00,04:50,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14649,497,2021-03-16 05:00:00,05:00,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14650,496,2021-03-16 05:10:00,05:10,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14651,495,2021-03-16 05:20:00,05:20,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14652,494,2021-03-16 05:30:00,05:30,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8
14653,493,2021-03-16 05:40:00,05:40,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14654,492,2021-03-16 05:50:00,05:50,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14655,491,2021-03-16 06:00:00,06:00,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0
14656,490,2021-03-16 06:10:00,06:10,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14657,489,2021-03-16 06:20:00,06:20,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14658,488,2021-03-16 06:30:00,06:30,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0
14659,487,2021-03-16 06:40:00,06:40,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
14660,486,2021-03-16 06:50:00,06:50,,,1.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4
