,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
5693,575,2020-10-24 16:10:00,16:10,,,7,,5,0,0,0,0,0,0,,,
5694,574,2020-10-24 16:20:00,16:20,,,7,,5,0,0,0,0,0,0,,,
5695,573,2020-10-24 16:30:00,16:30,,,7,,5,0,0,0,0,0,0,,,
5696,572,2020-10-24 16:40:00,16:40,,,6,,5,0,0,0,0,0,0,,,
5697,571,2020-10-24 16:50:00,16:50,,,6,,5,0,0,0,0,0,0,,,
5698,570,2020-10-24 17:00:00,17:00,,,6,,5,0,0,0,0,0,0,,,
5699,569,2020-10-24 17:10:00,17:10,,,6,,5,0,0,0,0,0,0,,,
5700,568,2020-10-24 17:20:00,17:20,,,6,,5,0,0,0,0,0,0,,,
5701,567,2020-10-24 17:30:00,17:30,,,6,,5,0,0,0,0,0,0,,,
5702,566,2020-10-24 17:40:00,17:40,,,6,,5,0,0,0,0,0,0,,,
5703,565,2020-10-24 17:50:00,17:50,,,6,,5,0,0,0,0,0,0,,,
5704,564,2020-10-24 18:00:00,18:00,,,6,,5,0,0,0,0,0,0,,,
5705,563,2020-10-24 18:10:00,18:10,,,6,,5,0,0,0,0,0,0,,,
5706,562,2020-10-24 18:20:00,18:20,,,6,,5,0,0,0,0,0,0,,,
5707,561,2020-10-24 18:30:00,18:30,,,6,,5,0,0,0,0,0,0,,,
5708,560,2020-10-24 18:40:00,18:40,,,6,,5,0,0,0,0,0,0,,,
5709,559,2020-10-24 18:50:00,18:50,,,6,,5,0,0,0,0,0,0,,,
5710,558,2020-10-24 19:00:00,19:00,,,6,,5,0,0,0,0,0,0,,,
5711,557,2020-10-24 19:10:00,19:10,,,6,,5,0,0,0,0,0,0,,,
5712,556,2020-10-24 19:20:00,19:20,,,6,,5,0,0,0,0,0,0,,,
5713,555,2020-10-24 19:30:00,19:30,,,6,,5,0,0,0,0,0,0,,,
5714,554,2020-10-24 19:40:00,19:40,,,6,,5,0,0,0,0,0,0,,,
5715,553,2020-10-24 19:50:00,19:50,,,6,,5,0,0,0,0,0,0,,,
5716,552,2020-10-24 20:00:00,20:00,,,6,,5,0,0,0,0,0,0,,,
5717,551,2020-10-24 20:10:00,20:10,,,6,,5,0,0,0,0,0,0,,,
5718,550,2020-10-24 20:20:00,20:20,,,6,,5,0,0,0,0,0,0,,,
5719,549,2020-10-24 20:30:00,20:30,,,6,,5,0,0,0,0,0,0,,,
5720,548,2020-10-24 20:40:00,20:40,,,6,,5,0,0,0,0,0,0,,,
5721,547,2020-10-24 20:50:00,20:50,,,6,,5,0,0,0,0,0,0,,,
5722,546,2020-10-24 21:00:00,21:00,,,6,,5,0,0,0,0,0,0,,,
5723,545,2020-10-24 21:10:00,21:10,,,6,,5,0,0,0,0,0,0,,,
5724,544,2020-10-24 21:20:00,21:20,,,6,,5,0,0,0,0,0,0,,,
5725,543,2020-10-24 21:30:00,21:30,,,6,,5,0,0,0,0,0,0,,,
5726,542,2020-10-24 21:40:00,21:40,,,6,,5,0,0,0,0,0,0,,,
5727,541,2020-10-24 21:50:00,21:50,,,6,,5,0,0,0,0,0,0,,,
5728,540,2020-10-24 22:00:00,22:00,,,6,,5,0,0,0,0,0,0,,,
5729,539,2020-10-24 22:10:00,22:10,,,6,,5,0,0,0,0,0,0,,,
5730,538,2020-10-24 22:20:00,22:20,,,6,,5,0,0,0,0,0,0,,,
5731,537,2020-10-24 22:30:00,22:30,,,6,,5,0,0,0,0,0,0,,,
5732,536,2020-10-24 22:40:00,22:40,,,6,,5,0,0,0,0,0,0,,,
5733,535,2020-10-24 22:50:00,22:50,,,6,,5,0,0,0,0,0,0,,,
5734,534,2020-10-24 23:00:00,23:00,,,6,,5,0,0,0,0,0,0,,,
5735,533,2020-10-24 23:10:00,23:10,,,6,,5,0,0,0,0,0,0,,,
