,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
3966,569,2020-10-12 16:10:00,16:10,,,7,,6,23,35,38,22,30,38,,,
3967,568,2020-10-12 16:20:00,16:20,,,7,,6,25,34,38,22,30,38,,,
3968,567,2020-10-12 16:30:00,16:30,,,7,,6,21,34,38,21,30,38,,,
3969,566,2020-10-12 16:40:00,16:40,,,7,,6,20,34,39,20,29,38,,,
3970,565,2020-10-12 16:50:00,16:50,,,7,,6,22,34,38,22,30,38,,,
3971,564,2020-10-12 17:00:00,17:00,,,7,,6,20,35,38,21,30,38,,,
3972,563,2020-10-12 17:10:00,17:10,,,7,,6,21,35,39,22,30,38,,,
3973,562,2020-10-12 17:20:00,17:20,,,7,,6,20,34,39,19,29,38,,,
3974,561,2020-10-12 17:30:00,17:30,,,7,,6,20,34,39,20,30,38,,,
3975,560,2020-10-12 17:40:00,17:40,,,7,,6,23,35,39,22,30,38,,,
3976,559,2020-10-12 17:50:00,17:50,,,7,,6,20,34,39,21,30,38,,,
3977,558,2020-10-12 18:00:00,18:00,,,6,,5,0,16,39,0,13,38,,,
3978,557,2020-10-12 18:10:00,18:10,,,6,,4,0,0,0,0,0,0,,,
3979,556,2020-10-12 18:20:00,18:20,,,7,,6,0,33,39,0,29,38,,,
3980,555,2020-10-12 18:30:00,18:30,,,7,,6,20,35,39,20,30,38,,,
3981,554,2020-10-12 18:40:00,18:40,,,7,,6,21,34,38,21,30,38,,,
3982,553,2020-10-12 18:50:00,18:50,,,7,,6,21,35,38,22,30,38,,,
3983,552,2020-10-12 19:00:00,19:00,,,7,,6,23,34,38,22,29,38,,,
3984,551,2020-10-12 19:10:00,19:10,,,7,,6,20,35,39,20,30,38,,,
3985,550,2020-10-12 19:20:00,19:20,,,7,,6,22,35,39,22,29,38,,,
3986,549,2020-10-12 19:30:00,19:30,,,7,,6,26,35,39,22,30,38,,,
3987,548,2020-10-12 19:40:00,19:40,,,7,,6,25,35,38,22,29,38,,,
3988,547,2020-10-12 19:50:00,19:50,,,7,,6,26,35,39,22,30,38,,,
3989,546,2020-10-12 20:00:00,20:00,,,7,,6,23,35,39,22,30,38,,,
3990,545,2020-10-12 20:10:00,20:10,,,7,,6,21,35,39,22,30,38,,,
3991,544,2020-10-12 20:20:00,20:20,,,7,,6,20,35,39,20,30,38,,,
3992,543,2020-10-12 20:30:00,20:30,,,7,,6,26,35,39,21,30,38,,,
3993,542,2020-10-12 20:40:00,20:40,,,7,,6,21,34,39,22,30,38,,,
3994,541,2020-10-12 20:50:00,20:50,,,7,,6,20,34,38,21,29,38,,,
3995,540,2020-10-12 21:00:00,21:00,,,7,,6,22,35,38,21,30,38,,,
