,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
8005,645,2021-01-12 16:10:00,16:10,,,1.6,
8006,644,2021-01-12 16:20:00,16:20,,,1.7,
8007,643,2021-01-12 16:30:00,16:30,,,1.7,
8008,642,2021-01-12 16:40:00,16:40,,,1.7,
8009,641,2021-01-12 16:50:00,16:50,,,1.7,
8010,640,2021-01-12 17:00:00,17:00,,,1.7,
8011,639,2021-01-12 17:10:00,17:10,,,1.7,
8012,638,2021-01-12 17:20:00,17:20,,,1.7,
8013,637,2021-01-12 17:30:00,17:30,,,1.7,
8014,636,2021-01-12 17:40:00,17:40,,,1.7,
8015,634,2021-01-12 17:50:00,17:50,,,1.7,
8016,633,2021-01-12 18:00:00,18:00,,,1.7,
8017,632,2021-01-12 18:10:00,18:10,,,1.7,
8018,631,2021-01-12 18:20:00,18:20,,,1.7,
8019,630,2021-01-12 18:30:00,18:30,,,1.7,
8020,629,2021-01-12 18:40:00,18:40,,,1.7,
8021,627,2021-01-12 18:50:00,18:50,,,1.7,
8022,626,2021-01-12 19:00:00,19:00,,,1.7,
8023,625,2021-01-12 19:10:00,19:10,,,1.7,
8024,624,2021-01-12 19:20:00,19:20,,,1.7,
8025,623,2021-01-12 19:30:00,19:30,,,1.7,
8026,622,2021-01-12 19:40:00,19:40,,,1.7,
8027,619,2021-01-12 19:50:00,19:50,,,1.6,
8028,618,2021-01-12 20:00:00,20:00,,,1.7,
8029,617,2021-01-12 20:10:00,20:10,,,1.7,
8030,616,2021-01-12 20:20:00,20:20,,,1.6,
8031,615,2021-01-12 20:30:00,20:30,,,1.6,
8032,614,2021-01-12 20:40:00,20:40,,,1.7,
8033,613,2021-01-12 20:50:00,20:50,,,1.7,
8034,612,2021-01-12 21:00:00,21:00,,,1.6,
8035,611,2021-01-12 21:10:00,21:10,,,1.6,
8036,610,2021-01-12 21:20:00,21:20,,,1.7,
8037,609,2021-01-12 21:30:00,21:30,,,1.7,
8038,608,2021-01-12 21:40:00,21:40,,,1.7,
8039,606,2021-01-12 21:50:00,21:50,,,1.6,
8040,605,2021-01-12 22:00:00,22:00,,,1.6,
8041,604,2021-01-12 22:10:00,22:10,,,1.7,
8042,603,2021-01-12 22:20:00,22:20,,,1.6,
8043,602,2021-01-12 22:30:00,22:30,,,1.6,
8044,601,2021-01-12 22:40:00,22:40,,,1.6,
8045,599,2021-01-12 22:50:00,22:50,,,1.6,
8046,598,2021-01-12 23:00:00,23:00,,,1.6,
8047,597,2021-01-12 23:10:00,23:10,,,1.6,
8048,596,2021-01-12 23:20:00,23:20,,,1.6,
8049,595,2021-01-12 23:30:00,23:30,,,1.6,
8050,594,2021-01-12 23:40:00,23:40,,,1.6,
8051,591,2021-01-12 23:50:00,23:50,,,1.6,
8052,590,2021-01-13 00:00:00,00:00,,,1.6,
