,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
12275,646,2021-02-07 16:10:00,16:10,,,1.3,
12276,645,2021-02-07 16:20:00,16:20,,,1.3,
12277,644,2021-02-07 16:30:00,16:30,,,1.3,
12278,643,2021-02-07 16:40:00,16:40,,,1.3,
12279,642,2021-02-07 16:50:00,16:50,,,1.3,
12280,641,2021-02-07 17:00:00,17:00,,,1.3,
12281,640,2021-02-07 17:10:00,17:10,,,1.2,
12282,639,2021-02-07 17:20:00,17:20,,,1.3,
12283,638,2021-02-07 17:30:00,17:30,,,1.3,
12284,637,2021-02-07 17:40:00,17:40,,,1.2,
12285,636,2021-02-07 17:50:00,17:50,,,1.3,
12286,635,2021-02-07 18:00:00,18:00,,,1.2,
12287,634,2021-02-07 18:10:00,18:10,,,1.2,
12288,633,2021-02-07 18:20:00,18:20,,,1.2,
12289,632,2021-02-07 18:30:00,18:30,,,1.2,
12290,631,2021-02-07 18:40:00,18:40,,,1.2,
12291,629,2021-02-07 18:50:00,18:50,,,1.2,
12292,628,2021-02-07 19:00:00,19:00,,,1.2,
12293,627,2021-02-07 19:10:00,19:10,,,1.2,
12294,626,2021-02-07 19:20:00,19:20,,,1.2,
12295,625,2021-02-07 19:30:00,19:30,,,1.2,
12296,624,2021-02-07 19:40:00,19:40,,,1.2,
12297,621,2021-02-07 19:50:00,19:50,,,1.2,
12298,620,2021-02-07 20:00:00,20:00,,,1.2,
12299,619,2021-02-07 20:10:00,20:10,,,1.2,
12300,618,2021-02-07 20:20:00,20:20,,,1.2,
12301,617,2021-02-07 20:30:00,20:30,,,1.2,
12302,616,2021-02-07 20:40:00,20:40,,,1.2,
12303,615,2021-02-07 20:50:00,20:50,,,1.2,
12304,614,2021-02-07 21:00:00,21:00,,,1.2,
12305,613,2021-02-07 21:10:00,21:10,,,1.2,
12306,612,2021-02-07 21:20:00,21:20,,,1.2,
12307,611,2021-02-07 21:30:00,21:30,,,1.2,
12308,610,2021-02-07 21:40:00,21:40,,,1.2,
12309,609,2021-02-07 21:50:00,21:50,,,1.2,
12310,608,2021-02-07 22:00:00,22:00,,,1.2,
12311,607,2021-02-07 22:10:00,22:10,,,1.2,
12312,606,2021-02-07 22:20:00,22:20,,,1.2,
12313,605,2021-02-07 22:30:00,22:30,,,1.2,
12314,604,2021-02-07 22:40:00,22:40,,,1.2,
12315,602,2021-02-07 22:50:00,22:50,,,1.2,
12316,601,2021-02-07 23:00:00,23:00,,,1.2,
12317,600,2021-02-07 23:10:00,23:10,,,1.2,
12318,599,2021-02-07 23:20:00,23:20,,,1.2,
12319,598,2021-02-07 23:30:00,23:30,,,1.2,
12320,597,2021-02-07 23:40:00,23:40,,,1.2,
12321,594,2021-02-07 23:50:00,23:50,,,1.2,
12322,593,2021-02-08 00:00:00,00:00,,,1.2,
