,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
10636,670,2021-01-28 16:10:00,16:10,,,1.6,
10637,669,2021-01-28 16:20:00,16:20,,,1.6,
10638,668,2021-01-28 16:30:00,16:30,,,1.6,
10639,667,2021-01-28 16:40:00,16:40,,,1.6,
10640,664,2021-01-28 16:50:00,16:50,,,1.6,
10641,663,2021-01-28 17:00:00,17:00,,,1.6,
10642,662,2021-01-28 17:10:00,17:10,,,1.6,
10643,661,2021-01-28 17:20:00,17:20,,,1.6,
10644,660,2021-01-28 17:30:00,17:30,,,1.6,
10645,659,2021-01-28 17:40:00,17:40,,,1.6,
10646,658,2021-01-28 17:50:00,17:50,,,1.6,
10647,657,2021-01-28 18:00:00,18:00,,,1.6,
10648,656,2021-01-28 18:10:00,18:10,,,1.6,
10649,655,2021-01-28 18:20:00,18:20,,,1.6,
10650,654,2021-01-28 18:30:00,18:30,,,1.6,
10651,653,2021-01-28 18:40:00,18:40,,,1.6,
10652,651,2021-01-28 18:50:00,18:50,,,1.6,
10653,650,2021-01-28 19:00:00,19:00,,,1.6,
10654,649,2021-01-28 19:10:00,19:10,,,1.6,
10655,648,2021-01-28 19:20:00,19:20,,,1.6,
10656,647,2021-01-28 19:30:00,19:30,,,1.6,
10657,646,2021-01-28 19:40:00,19:40,,,1.6,
10658,644,2021-01-28 19:50:00,19:50,,,1.6,
10659,643,2021-01-28 20:00:00,20:00,,,1.6,
10660,642,2021-01-28 20:10:00,20:10,,,1.6,
10661,641,2021-01-28 20:20:00,20:20,,,1.6,
10662,640,2021-01-28 20:30:00,20:30,,,1.6,
10663,639,2021-01-28 20:40:00,20:40,,,1.6,
10664,636,2021-01-28 20:50:00,20:50,,,1.6,
10665,635,2021-01-28 21:00:00,21:00,,,1.6,
10666,634,2021-01-28 21:10:00,21:10,,,1.6,
10667,633,2021-01-28 21:20:00,21:20,,,1.6,
10668,632,2021-01-28 21:30:00,21:30,,,1.6,
10669,631,2021-01-28 21:40:00,21:40,,,1.6,
10670,630,2021-01-28 21:50:00,21:50,,,1.6,
10671,629,2021-01-28 22:00:00,22:00,,,1.6,
10672,628,2021-01-28 22:10:00,22:10,,,1.6,
10673,627,2021-01-28 22:20:00,22:20,,,1.6,
10674,626,2021-01-28 22:30:00,22:30,,,1.6,
10675,625,2021-01-28 22:40:00,22:40,,,1.6,
