,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
6700,575,2020-10-31 16:10:00,16:10,,,6,,5,0,0,0,0,0,0,,,
6701,574,2020-10-31 16:20:00,16:20,,,6,,5,0,0,0,0,0,0,,,
6702,573,2020-10-31 16:30:00,16:30,,,7,,5,0,0,0,0,0,0,,,
6703,572,2020-10-31 16:40:00,16:40,,,7,,5,0,0,0,0,0,0,,,
6704,571,2020-10-31 16:50:00,16:50,,,6,,5,0,0,0,0,0,0,,,
6705,570,2020-10-31 17:00:00,17:00,,,6,,5,0,0,0,0,0,0,,,
6706,569,2020-10-31 17:10:00,17:10,,,6,,5,0,0,0,0,0,0,,,
6707,568,2020-10-31 17:20:00,17:20,,,6,,5,0,0,0,0,0,0,,,
6708,567,2020-10-31 17:30:00,17:30,,,6,,5,0,0,0,0,0,0,,,
6709,566,2020-10-31 17:40:00,17:40,,,6,,5,0,0,0,0,0,0,,,
6710,565,2020-10-31 17:50:00,17:50,,,6,,5,0,0,0,0,0,0,,,
6711,564,2020-10-31 18:00:00,18:00,,,6,,5,0,0,0,0,0,0,,,
6712,563,2020-10-31 18:10:00,18:10,,,6,,5,0,0,0,0,0,0,,,
6713,562,2020-10-31 18:20:00,18:20,,,6,,5,0,0,0,0,0,0,,,
6714,561,2020-10-31 18:30:00,18:30,,,6,,5,0,0,0,0,0,0,,,
6715,560,2020-10-31 18:40:00,18:40,,,6,,5,0,0,0,0,0,0,,,
6716,559,2020-10-31 18:50:00,18:50,,,6,,5,0,0,0,0,0,0,,,
6717,558,2020-10-31 19:00:00,19:00,,,6,,5,0,0,0,0,0,0,,,
6718,557,2020-10-31 19:10:00,19:10,,,6,,5,0,0,0,0,0,0,,,
6719,556,2020-10-31 19:20:00,19:20,,,6,,5,0,0,0,0,0,0,,,
6720,555,2020-10-31 19:30:00,19:30,,,6,,5,0,0,0,0,0,0,,,
6721,554,2020-10-31 19:40:00,19:40,,,6,,5,0,0,0,0,0,0,,,
6722,553,2020-10-31 19:50:00,19:50,,,6,,5,0,0,0,0,0,0,,,
6723,552,2020-10-31 20:00:00,20:00,,,6,,5,0,0,0,0,0,0,,,
6724,551,2020-10-31 20:10:00,20:10,,,6,,5,0,0,0,0,0,0,,,
6725,550,2020-10-31 20:20:00,20:20,,,6,,5,0,0,0,0,0,0,,,
6726,549,2020-10-31 20:30:00,20:30,,,6,,5,0,0,0,0,0,0,,,
6727,548,2020-10-31 20:40:00,20:40,,,6,,5,0,0,0,0,0,0,,,
6728,547,2020-10-31 20:50:00,20:50,,,6,,5,0,0,0,0,0,0,,,
6729,546,2020-10-31 21:00:00,21:00,,,6,,5,0,0,0,0,0,0,,,
6730,545,2020-10-31 21:10:00,21:10,,,6,,5,0,0,0,0,0,0,,,
6731,544,2020-10-31 21:20:00,21:20,,,6,,5,0,0,0,0,0,0,,,
6732,543,2020-10-31 21:30:00,21:30,,,6,,5,0,0,0,0,0,0,,,
6733,542,2020-10-31 21:40:00,21:40,,,6,,5,0,0,0,0,0,0,,,
6734,541,2020-10-31 21:50:00,21:50,,,6,,5,0,0,0,0,0,0,,,
6735,540,2020-10-31 22:00:00,22:00,,,6,,5,0,0,0,0,0,0,,,
6736,539,2020-10-31 22:10:00,22:10,,,6,,5,0,0,0,0,0,0,,,
6737,538,2020-10-31 22:20:00,22:20,,,6,,5,0,0,0,0,0,0,,,
6738,537,2020-10-31 22:30:00,22:30,,,6,,5,0,0,0,0,0,0,,,
6739,536,2020-10-31 22:40:00,22:40,,,6,,5,0,0,0,0,0,0,,,
6740,535,2020-10-31 22:50:00,22:50,,,6,,5,0,0,0,0,0,0,,,
6741,534,2020-10-31 23:00:00,23:00,,,6,,5,0,0,0,0,0,0,,,
