,Unnamed: 0,Datum,Tijd,Kraan,Reden,Water,Tijdsduur,Flow,Kan.1,Kan.1 Tijd,Kan.2,Kan.2 Tijd,Kan.3,Kan.3 Tijd,Kan.4,Kan.4 Tijd,Kan.5,Kan.5 Tijd,Kan.6,Kan.6 Tijd,Kan.7,Kan.7 Tijd,Kan.8,Kan.8 Tijd,EC-Lg,EC-Gm,EC-Hg,pH-Lg,pH-Gm,pH-Hg
1833,1835,2020-10-30 16:02:00,16:02,1.0,Dry Cont.,166.0,00:00:30,20.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,7.0,7.0,7.0,,,
1834,1836,2020-10-30 16:03:00,16:03,1.0,Dry Cont.,157.0,00:00:28,20.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,7.0,7.0,7.0,,,
1835,1837,2020-10-30 16:11:00,16:11,1.0,Dry Cont.,163.0,00:00:30,20.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,7.0,7.0,7.0,,,
1836,1838,2020-10-30 16:12:00,16:12,1.0,Dry Cont.,152.0,00:00:28,20.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,7.0,7.0,7.0,,,
1837,1839,2020-10-30 16:13:00,16:13,1.0,Dry Cont.,143.0,00:00:26,20.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,7.0,7.0,7.0,,,
1838,1840,2020-10-30 16:14:00,16:14,1.0,Dry Cont.,142.0,00:00:26,20.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,7.0,7.0,7.0,,,
1839,1841,2020-10-30 16:37:00,16:37,1.0,Dry Cont.,165.0,00:00:30,20.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,7.0,7.0,7.0,,,
1840,1842,2020-10-30 16:38:00,16:38,1.0,Dry Cont.,162.0,00:00:30,20.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,7.0,7.0,7.0,,,
1841,1843,2020-10-30 16:39:00,16:39,1.0,Dry Cont.,157.0,00:00:28,20.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,7.0,7.0,7.0,,,
1842,1844,2020-10-30 16:40:00,16:40,1.0,Dry Cont.,149.0,00:00:26,20.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,7.0,7.0,7.0,,,
