,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
1365,149,2020-09-24 14:10:00,14:10,,,6,,4,0,0,0,0,0,0,,,
1366,148,2020-09-24 14:20:00,14:20,,,6,,5,0,0,0,0,0,0,,,
1367,147,2020-09-24 14:30:00,14:30,,,6,,5,0,0,0,0,0,0,,,
1368,146,2020-09-24 14:40:00,14:40,,,6,,5,0,0,0,0,0,0,,,
1369,145,2020-09-24 14:50:00,14:50,,,6,,5,0,0,0,0,0,0,,,
1370,144,2020-09-24 15:00:00,15:00,,,6,,5,0,0,0,0,0,0,,,
1371,143,2020-09-24 15:10:00,15:10,,,6,,5,0,0,0,0,0,0,,,
1372,142,2020-09-24 15:20:00,15:20,,,6,,5,0,0,0,0,0,0,,,
1373,141,2020-09-24 15:30:00,15:30,,,6,,5,0,0,0,0,0,0,,,
1374,140,2020-09-24 15:40:00,15:40,,,6,,5,0,0,0,0,0,0,,,
1375,139,2020-09-24 15:50:00,15:50,,,6,,5,0,0,0,0,0,0,,,
1376,138,2020-09-24 16:00:00,16:00,,,6,,5,0,0,0,0,0,0,,,
1377,137,2020-09-24 16:10:00,16:10,,,6,,5,0,0,0,0,0,0,,,
1378,136,2020-09-24 16:20:00,16:20,,,6,,5,0,0,0,0,0,0,,,
1379,135,2020-09-24 16:30:00,16:30,,,6,,5,0,0,0,0,0,0,,,
1380,134,2020-09-24 16:40:00,16:40,,,6,,5,0,0,0,0,0,0,,,
1381,133,2020-09-24 16:50:00,16:50,,,6,,5,0,0,0,0,0,0,,,
1382,132,2020-09-24 17:00:00,17:00,,,6,,5,0,0,0,0,0,0,,,
1383,131,2020-09-24 17:10:00,17:10,,,6,,5,0,0,0,0,0,0,,,
1384,130,2020-09-24 17:20:00,17:20,,,6,,5,0,0,0,0,0,0,,,
1385,129,2020-09-24 17:30:00,17:30,,,6,,5,0,0,0,0,0,0,,,
1386,128,2020-09-24 17:40:00,17:40,,,6,,5,0,0,0,0,0,0,,,
1387,127,2020-09-24 17:50:00,17:50,,,6,,5,0,0,0,0,0,0,,,
1388,126,2020-09-24 18:00:00,18:00,,,6,,5,0,0,0,0,0,0,,,
1389,125,2020-09-24 18:10:00,18:10,,,6,,5,0,0,0,0,0,0,,,
1390,124,2020-09-24 18:20:00,18:20,,,6,,5,0,0,0,0,0,0,,,
1391,123,2020-09-24 18:30:00,18:30,,,6,,5,0,0,0,0,0,0,,,
1392,122,2020-09-24 18:40:00,18:40,,,6,,5,0,0,0,0,0,0,,,
1393,121,2020-09-24 18:50:00,18:50,,,6,,5,0,0,0,0,0,0,,,
1394,120,2020-09-24 19:00:00,19:00,,,6,,5,0,0,0,0,0,0,,,
1395,119,2020-09-24 19:10:00,19:10,,,6,,5,0,0,0,0,0,0,,,
1396,118,2020-09-24 19:20:00,19:20,,,6,,4,0,0,0,0,0,0,,,
1397,117,2020-09-24 19:30:00,19:30,,,6,,4,0,0,0,0,0,0,,,
1398,116,2020-09-24 19:40:00,19:40,,,6,,4,0,0,0,0,0,0,,,
1399,115,2020-09-24 19:50:00,19:50,,,6,,4,0,0,0,0,0,0,,,
1400,114,2020-09-24 20:00:00,20:00,,,6,,4,0,0,0,0,0,0,,,
1401,113,2020-09-24 20:10:00,20:10,,,6,,4,0,0,0,0,0,0,,,
