,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
8205,646,2020-10-25 16:10:00,16:10,,,13,
8206,645,2020-10-25 16:20:00,16:20,,,13,
8207,644,2020-10-25 16:30:00,16:30,,,13,
8208,643,2020-10-25 16:40:00,16:40,,,13,
8209,640,2020-10-25 16:50:00,16:50,,,13,
8210,639,2020-10-25 17:00:00,17:00,,,13,
8211,638,2020-10-25 17:10:00,17:10,,,13,
8212,637,2020-10-25 17:20:00,17:20,,,13,
8213,636,2020-10-25 17:30:00,17:30,,,13,
8214,635,2020-10-25 17:40:00,17:40,,,13,
8215,634,2020-10-25 17:50:00,17:50,,,13,
8216,633,2020-10-25 18:00:00,18:00,,,13,
8217,632,2020-10-25 18:10:00,18:10,,,13,
8218,631,2020-10-25 18:20:00,18:20,,,13,
8219,630,2020-10-25 18:30:00,18:30,,,13,
8220,629,2020-10-25 18:40:00,18:40,,,13,
8221,628,2020-10-25 18:50:00,18:50,,,13,
8222,627,2020-10-25 19:00:00,19:00,,,13,
8223,626,2020-10-25 19:10:00,19:10,,,13,
8224,625,2020-10-25 19:20:00,19:20,,,13,
8225,624,2020-10-25 19:30:00,19:30,,,13,
8226,623,2020-10-25 19:40:00,19:40,,,13,
8227,621,2020-10-25 19:50:00,19:50,,,13,
8228,620,2020-10-25 20:00:00,20:00,,,13,
8229,619,2020-10-25 20:10:00,20:10,,,13,
8230,618,2020-10-25 20:20:00,20:20,,,13,
8231,617,2020-10-25 20:30:00,20:30,,,13,
8232,616,2020-10-25 20:40:00,20:40,,,13,
8233,613,2020-10-25 20:50:00,20:50,,,13,
8234,612,2020-10-25 21:00:00,21:00,,,13,
8235,611,2020-10-25 21:10:00,21:10,,,13,
8236,610,2020-10-25 21:20:00,21:20,,,13,
8237,609,2020-10-25 21:30:00,21:30,,,13,
8238,608,2020-10-25 21:40:00,21:40,,,13,
8239,607,2020-10-25 21:50:00,21:50,,,13,
8240,606,2020-10-25 22:00:00,22:00,,,13,
8241,605,2020-10-25 22:10:00,22:10,,,13,
8242,604,2020-10-25 22:20:00,22:20,,,13,
8243,603,2020-10-25 22:30:00,22:30,,,13,
8244,602,2020-10-25 22:40:00,22:40,,,13,
8245,601,2020-10-25 22:50:00,22:50,,,13,
8246,600,2020-10-25 23:00:00,23:00,,,13,
8247,599,2020-10-25 23:10:00,23:10,,,13,
8248,598,2020-10-25 23:20:00,23:20,,,13,
8249,597,2020-10-25 23:30:00,23:30,,,13,
8250,596,2020-10-25 23:40:00,23:40,,,13,
8251,594,2020-10-25 23:50:00,23:50,,,13,
8252,593,2020-10-26 00:00:00,00:00,,,13,
8253,592,2020-10-26 00:10:00,00:10,,,13,
8254,591,2020-10-26 00:20:00,00:20,,,13,
8255,590,2020-10-26 00:30:00,00:30,,,13,
8256,589,2020-10-26 00:40:00,00:40,,,13,
