,Unnamed: 0,Datum,Tijd,Kraan,Reden,Water,Tijdsduur,Flow,Kan.1,Kan.1 Tijd,Kan.2,Kan.2 Tijd,Kan.3,Kan.3 Tijd,Kan.4,Kan.4 Tijd,Kan.5,Kan.5 Tijd,Kan.6,Kan.6 Tijd,Kan.7,Kan.7 Tijd,Kan.8,Kan.8 Tijd,EC-Lg,EC-Gm,EC-Hg,pH-Lg,pH-Gm,pH-Hg
1993,1994,2021-01-31 00:00:00,00:00,1,Dry Cont.,0.0,02:40:38,0.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.6,0.6,0.6,,,
1994,1995,2021-01-31 02:45:00,02:45,1,Dry Cont.,0.0,00:05:30,0.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.6,0.6,0.6,,,
1995,1996,2021-01-31 02:56:00,02:56,1,Dry Cont.,0.0,00:04:24,0.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.6,0.6,0.6,,,
1996,1997,2021-01-31 03:10:00,03:10,1,Dry Cont.,0.0,00:04:20,0.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.6,0.6,0.6,,,
1997,1998,2021-01-31 03:22:00,03:22,1,Dry Cont.,0.0,00:04:12,0.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.6,0.6,0.6,,,
1998,1999,2021-01-31 03:36:00,03:36,1,Dry Cont.,0.0,00:03:54,0.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.6,0.6,0.6,,,
1999,2000,2021-01-31 03:49:00,03:49,1,Dry Cont.,0.0,00:03:52,0.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.6,0.6,0.6,,,
2000,2001,2021-01-31 04:02:00,04:02,1,Dry Cont.,0.0,00:03:42,0.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.6,0.6,0.6,,,
2001,2002,2021-01-31 04:26:00,04:26,1,Dry Cont.,0.0,00:04:48,0.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.6,0.6,0.6,,,
2002,2003,2021-01-31 04:37:00,04:37,1,Dry Cont.,0.0,00:04:30,0.0,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.0,00:00:00,0.6,0.6,0.6,,,
