,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
5062,638,2020-10-06 16:10:00,16:10,,,13,
5063,637,2020-10-06 16:20:00,16:20,,,13,
5064,636,2020-10-06 16:30:00,16:30,,,13,
5065,635,2020-10-06 16:40:00,16:40,,,13,
5066,634,2020-10-06 16:50:00,16:50,,,13,
5067,633,2020-10-06 17:00:00,17:00,,,13,
5068,632,2020-10-06 17:10:00,17:10,,,13,
5069,631,2020-10-06 17:20:00,17:20,,,13,
5070,630,2020-10-06 17:30:00,17:30,,,13,
5071,629,2020-10-06 17:40:00,17:40,,,13,
5072,628,2020-10-06 17:50:00,17:50,,,13,
5073,627,2020-10-06 18:00:00,18:00,,,13,
5074,626,2020-10-06 18:10:00,18:10,,,13,
5075,625,2020-10-06 18:20:00,18:20,,,13,
5076,624,2020-10-06 18:30:00,18:30,,,13,
5077,623,2020-10-06 18:40:00,18:40,,,13,
5078,621,2020-10-06 18:50:00,18:50,,,13,
5079,620,2020-10-06 19:00:00,19:00,,,13,
5080,619,2020-10-06 19:10:00,19:10,,,13,
5081,618,2020-10-06 19:20:00,19:20,,,13,
5082,617,2020-10-06 19:30:00,19:30,,,13,
5083,616,2020-10-06 19:40:00,19:40,,,13,
5084,613,2020-10-06 19:50:00,19:50,,,13,
5085,612,2020-10-06 20:00:00,20:00,,,13,
5086,611,2020-10-06 20:10:00,20:10,,,13,
5087,610,2020-10-06 20:20:00,20:20,,,13,
5088,609,2020-10-06 20:30:00,20:30,,,13,
5089,608,2020-10-06 20:40:00,20:40,,,13,
5090,607,2020-10-06 20:50:00,20:50,,,13,
5091,606,2020-10-06 21:00:00,21:00,,,13,
5092,605,2020-10-06 21:10:00,21:10,,,13,
5093,604,2020-10-06 21:20:00,21:20,,,13,
5094,603,2020-10-06 21:30:00,21:30,,,13,
5095,602,2020-10-06 21:40:00,21:40,,,13,
5096,601,2020-10-06 21:50:00,21:50,,,13,
5097,600,2020-10-06 22:00:00,22:00,,,13,
5098,599,2020-10-06 22:10:00,22:10,,,13,
5099,598,2020-10-06 22:20:00,22:20,,,13,
5100,597,2020-10-06 22:30:00,22:30,,,13,
5101,596,2020-10-06 22:40:00,22:40,,,13,
5102,594,2020-10-06 22:50:00,22:50,,,13,
5103,593,2020-10-06 23:00:00,23:00,,,13,
5104,592,2020-10-06 23:10:00,23:10,,,13,
5105,591,2020-10-06 23:20:00,23:20,,,13,
5106,590,2020-10-06 23:30:00,23:30,,,13,
5107,589,2020-10-06 23:40:00,23:40,,,13,
5108,586,2020-10-06 23:50:00,23:50,,,13,
5109,585,2020-10-07 00:00:00,00:00,,,13,
5110,584,2020-10-07 00:10:00,00:10,,,13,
5111,583,2020-10-07 00:20:00,00:20,,,13,
5112,582,2020-10-07 00:30:00,00:30,,,13,
5113,581,2020-10-07 00:40:00,00:40,,,13,
5114,580,2020-10-07 00:50:00,00:50,,,13,
5115,579,2020-10-07 01:00:00,01:00,,,13,
5116,578,2020-10-07 01:10:00,01:10,,,13,
5117,577,2020-10-07 01:20:00,01:20,,,13,
5118,576,2020-10-07 01:30:00,01:30,,,13,
5119,575,2020-10-07 01:40:00,01:40,,,13,
5120,574,2020-10-07 01:50:00,01:50,,,13,
5121,573,2020-10-07 02:00:00,02:00,,,13,
5122,572,2020-10-07 02:10:00,02:10,,,13,
5123,571,2020-10-07 02:20:00,02:20,,,13,
5124,570,2020-10-07 02:30:00,02:30,,,13,
5125,569,2020-10-07 02:40:00,02:40,,,13,
5126,567,2020-10-07 02:50:00,02:50,,,13,
5127,566,2020-10-07 03:00:00,03:00,,,13,
5128,565,2020-10-07 03:10:00,03:10,,,13,
5129,564,2020-10-07 03:20:00,03:20,,,13,
5130,563,2020-10-07 03:30:00,03:30,,,13,
5131,562,2020-10-07 03:40:00,03:40,,,13,
5132,559,2020-10-07 03:50:00,03:50,,,13,
5133,558,2020-10-07 04:00:00,04:00,,,13,
5134,557,2020-10-07 04:10:00,04:10,,,13,
5135,556,2020-10-07 04:20:00,04:20,,,13,
5136,555,2020-10-07 04:30:00,04:30,,,13,
5137,554,2020-10-07 04:40:00,04:40,,,13,
5138,553,2020-10-07 04:50:00,04:50,,,13,
5139,552,2020-10-07 05:00:00,05:00,,,13,
5140,551,2020-10-07 05:10:00,05:10,,,13,
5141,550,2020-10-07 05:20:00,05:20,,,13,
5142,549,2020-10-07 05:30:00,05:30,,,13,
5143,548,2020-10-07 05:40:00,05:40,,,13,
5144,547,2020-10-07 05:50:00,05:50,,,13,
5145,546,2020-10-07 06:00:00,06:00,,,13,
5146,545,2020-10-07 06:10:00,06:10,,,13,
5147,544,2020-10-07 06:20:00,06:20,,,13,
5148,543,2020-10-07 06:30:00,06:30,,,13,
5149,542,2020-10-07 06:40:00,06:40,,,13,
5150,540,2020-10-07 06:50:00,06:50,,,13,
5151,539,2020-10-07 07:00:00,07:00,,,13,
5152,538,2020-10-07 07:10:00,07:10,,,13,
5153,537,2020-10-07 07:20:00,07:20,,,13,
5154,536,2020-10-07 07:30:00,07:30,,,13,
5155,535,2020-10-07 07:40:00,07:40,,,13,
5156,532,2020-10-07 07:50:00,07:50,,,13,
5157,531,2020-10-07 08:00:00,08:00,,,13,
5158,530,2020-10-07 08:10:00,08:10,,,13,
5159,529,2020-10-07 08:20:00,08:20,,,13,
5160,528,2020-10-07 08:30:00,08:30,,,13,
5161,527,2020-10-07 08:40:00,08:40,,,13,
5162,526,2020-10-07 08:50:00,08:50,,,13,
5163,525,2020-10-07 09:00:00,09:00,,,13,
5164,524,2020-10-07 09:10:00,09:10,,,13,
5165,523,2020-10-07 09:20:00,09:20,,,13,
5166,522,2020-10-07 09:30:00,09:30,,,13,
5167,521,2020-10-07 09:40:00,09:40,,,13,
5168,520,2020-10-07 09:50:00,09:50,,,13,
5169,519,2020-10-07 10:00:00,10:00,,,13,
5170,518,2020-10-07 10:10:00,10:10,,,13,
