,Unnamed: 0,Datum,Tijd,Kraan,Reden,Water,Tijdsduur,Flow,Kan.1,Kan.1 Tijd,Kan.2,Kan.2 Tijd,Kan.3,Kan.3 Tijd,Kan.4,Kan.4 Tijd,Kan.5,Kan.5 Tijd,Kan.6,Kan.6 Tijd,Kan.7,Kan.7 Tijd,Kan.8,Kan.8 Tijd,EC-Lg,EC-Gm,EC-Hg,pH-Lg,pH-Gm,pH-Hg
1018,1019,2021-01-07 16:17:00,16:17,1,Dry Cont.,0.0,00:03:20,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
1019,1020,2021-01-07 16:28:00,16:28,1,Dry Cont.,0.0,00:02:52,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
1020,1021,2021-01-07 16:52:00,16:52,1,Dry Cont.,0.0,00:03:08,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
1021,1022,2021-01-07 17:24:00,17:24,1,Dry Cont.,0.0,00:05:36,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
1022,1023,2021-01-07 17:35:00,17:35,1,Dry Cont.,0.0,00:04:14,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
1023,1024,2021-01-07 18:03:00,18:03,1,Dry Cont.,0.0,00:05:02,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
1024,1025,2021-01-07 18:15:00,18:15,1,Dry Cont.,0.0,00:04:24,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
1025,1026,2021-01-07 18:40:00,18:40,1,Dry Cont.,0.0,00:05:28,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
1026,1027,2021-01-07 18:52:00,18:52,1,Dry Cont.,0.0,00:04:48,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
1027,1028,2021-01-07 19:10:00,19:10,1,Dry Cont.,0.0,00:04:10,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
1028,1029,2021-01-07 19:21:00,19:21,1,Dry Cont.,0.0,00:05:04,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
1029,1030,2021-01-07 19:37:00,19:37,1,Dry Cont.,0.0,00:04:32,0.0,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0,00:00:00,0.6,0.6,0.6,,,
