,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
3531,175,2020-09-27 14:10:00,14:10,,,13,
3532,174,2020-09-27 14:20:00,14:20,,,13,
3533,173,2020-09-27 14:30:00,14:30,,,13,
3534,172,2020-09-27 14:40:00,14:40,,,13,
3535,170,2020-09-27 14:50:00,14:50,,,13,
3536,169,2020-09-27 15:00:00,15:00,,,14,
3537,168,2020-09-27 15:10:00,15:10,,,13,
3538,167,2020-09-27 15:20:00,15:20,,,13,
3539,166,2020-09-27 15:30:00,15:30,,,14,
3540,165,2020-09-27 15:40:00,15:40,,,14,
3541,163,2020-09-27 15:50:00,15:50,,,14,
3542,162,2020-09-27 16:00:00,16:00,,,14,
3543,161,2020-09-27 16:10:00,16:10,,,14,
3544,160,2020-09-27 16:20:00,16:20,,,14,
3545,159,2020-09-27 16:30:00,16:30,,,14,
3546,158,2020-09-27 16:40:00,16:40,,,14,
3547,155,2020-09-27 16:50:00,16:50,,,14,
3548,154,2020-09-27 17:00:00,17:00,,,14,
3549,153,2020-09-27 17:10:00,17:10,,,14,
3550,152,2020-09-27 17:20:00,17:20,,,14,
3551,151,2020-09-27 17:30:00,17:30,,,14,
3552,150,2020-09-27 17:40:00,17:40,,,14,
3553,149,2020-09-27 17:50:00,17:50,,,14,
3554,148,2020-09-27 18:00:00,18:00,,,14,
3555,147,2020-09-27 18:10:00,18:10,,,14,
3556,146,2020-09-27 18:20:00,18:20,,,14,
3557,145,2020-09-27 18:30:00,18:30,,,14,
3558,144,2020-09-27 18:40:00,18:40,,,14,
3559,142,2020-09-27 18:50:00,18:50,,,14,
3560,141,2020-09-27 19:00:00,19:00,,,14,
3561,140,2020-09-27 19:10:00,19:10,,,14,
3562,139,2020-09-27 19:20:00,19:20,,,14,
3563,138,2020-09-27 19:30:00,19:30,,,14,
3564,137,2020-09-27 19:40:00,19:40,,,14,
3565,135,2020-09-27 19:50:00,19:50,,,14,
3566,134,2020-09-27 20:00:00,20:00,,,14,
3567,133,2020-09-27 20:10:00,20:10,,,14,
3568,132,2020-09-27 20:20:00,20:20,,,14,
3569,131,2020-09-27 20:30:00,20:30,,,14,
3570,130,2020-09-27 20:40:00,20:40,,,14,
3571,127,2020-09-27 20:50:00,20:50,,,14,
3572,126,2020-09-27 21:00:00,21:00,,,14,
3573,125,2020-09-27 21:10:00,21:10,,,14,
3574,124,2020-09-27 21:20:00,21:20,,,14,
3575,123,2020-09-27 21:30:00,21:30,,,13,
