,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max,Analog Sensor 1
8673,575,2021-02-02 16:10:00,16:10,,,1.1,,1.0,2.6,2.7,2.7,2.5,2.5,2.6,,,,9.7
8674,574,2021-02-02 16:20:00,16:20,,,1.1,,1.0,2.6,2.7,2.7,2.5,2.5,2.6,,,,7.9
8675,573,2021-02-02 16:30:00,16:30,,,1.1,,1.0,2.6,2.7,2.7,2.5,2.5,2.6,,,,4.8
8676,572,2021-02-02 16:40:00,16:40,,,1.1,,1.0,2.6,2.7,2.7,2.5,2.5,2.6,,,,4.2
8677,571,2021-02-02 16:50:00,16:50,,,1.1,,1.0,2.6,2.7,2.7,2.5,2.5,2.6,,,,5.5
8678,570,2021-02-02 17:00:00,17:00,,,1.1,,1.0,2.6,2.7,2.7,2.5,2.5,2.6,,,,6.7
8679,569,2021-02-02 17:10:00,17:10,,,1.1,,1.0,2.5,2.7,2.9,2.5,2.6,2.9,,,,7.3
8680,568,2021-02-02 17:20:00,17:20,,,1.1,,1.0,2.6,2.7,2.7,2.6,2.6,2.7,,,,7.3
8681,567,2021-02-02 17:30:00,17:30,,,1.1,,1.0,2.6,2.7,2.8,2.6,2.6,2.7,,,,6.1
8682,566,2021-02-02 17:40:00,17:40,,,1.1,,1.0,2.6,2.7,2.7,2.6,2.6,2.7,,,,4.8
8683,565,2021-02-02 17:50:00,17:50,,,1.1,,1.0,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8684,564,2021-02-02 18:00:00,18:00,,,1.1,,1.0,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8685,563,2021-02-02 18:10:00,18:10,,,1.1,,1.0,2.6,2.7,2.7,2.6,2.6,2.7,,,,5.5
8686,562,2021-02-02 18:20:00,18:20,,,1.1,,1.0,2.6,2.7,2.7,2.6,2.6,2.7,,,,6.1
8687,561,2021-02-02 18:30:00,18:30,,,1.1,,1.0,0.1,0.7,2.7,0.1,0.7,2.7,,,,4.2
8688,560,2021-02-02 18:40:00,18:40,,,1.1,,1.0,0.0,0.0,0.1,0.0,0.1,0.1,,,,3.0
8689,559,2021-02-02 18:50:00,18:50,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.6
8690,558,2021-02-02 19:00:00,19:00,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.6
8691,557,2021-02-02 19:10:00,19:10,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.5
8692,556,2021-02-02 19:20:00,19:20,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.5
8693,555,2021-02-02 19:30:00,19:30,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.5
8694,554,2021-02-02 19:40:00,19:40,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.1
8695,553,2021-02-02 19:50:00,19:50,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.5
8696,552,2021-02-02 20:00:00,20:00,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.5
8697,551,2021-02-02 20:10:00,20:10,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.7
8698,550,2021-02-02 20:20:00,20:20,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.7
8699,549,2021-02-02 20:30:00,20:30,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.5
8700,548,2021-02-02 20:40:00,20:40,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.8
8701,547,2021-02-02 20:50:00,20:50,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.1
8702,546,2021-02-02 21:00:00,21:00,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.1
8703,545,2021-02-02 21:10:00,21:10,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.7
8704,544,2021-02-02 21:20:00,21:20,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.7
8705,543,2021-02-02 21:30:00,21:30,,,1.1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.7
