,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max,Analog Sensor 1
13709,574,2021-03-09 16:10:00,16:10,,,1.1,,1.0,2.6,2.7,2.7,2.3,2.3,2.4,,,,11.0
13710,573,2021-03-09 16:20:00,16:20,,,1.1,,0.9,1.9,2.7,2.9,2.0,2.4,2.8,,,,10.3
13711,572,2021-03-09 16:30:00,16:30,,,1.1,,1.0,2.6,2.7,2.8,2.5,2.6,2.7,,,,11.0
13712,571,2021-03-09 16:40:00,16:40,,,1.1,,0.9,2.6,2.7,2.8,2.5,2.6,2.7,,,,12.2
13713,570,2021-03-09 16:50:00,16:50,,,1.1,,0.9,2.6,2.7,2.8,2.5,2.6,2.7,,,,11.0
13714,569,2021-03-09 17:00:00,17:00,,,1.1,,0.9,2.6,2.7,2.8,2.5,2.6,2.7,,,,11.0
13715,568,2021-03-09 17:10:00,17:10,,,1.1,,0.9,2.6,2.7,2.8,2.5,2.6,2.7,,,,11.0
13716,567,2021-03-09 17:20:00,17:20,,,1.1,,0.9,2.6,2.7,2.8,2.4,2.5,2.7,,,,11.0
13717,566,2021-03-09 17:30:00,17:30,,,1.1,,0.9,2.6,2.7,2.8,2.5,2.5,2.7,,,,11.0
13718,565,2021-03-09 17:40:00,17:40,,,1.1,,0.9,2.6,2.7,2.8,2.5,2.5,2.6,,,,11.6
13719,564,2021-03-09 17:50:00,17:50,,,1.1,,0.9,2.6,2.7,2.8,2.5,2.5,2.7,,,,11.0
13720,563,2021-03-09 18:00:00,18:00,,,1.1,,0.9,2.6,2.7,2.8,2.4,2.5,2.8,,,,11.0
13721,562,2021-03-09 18:10:00,18:10,,,1.1,,0.9,2.6,2.7,2.8,2.5,2.5,2.6,,,,11.6
13722,561,2021-03-09 18:20:00,18:20,,,1.1,,0.9,2.6,2.7,2.8,2.5,2.5,2.6,,,,11.0
13723,560,2021-03-09 18:30:00,18:30,,,1.1,,0.9,2.6,2.7,2.8,2.5,2.5,2.6,,,,11.0
13724,559,2021-03-09 18:40:00,18:40,,,1.1,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,11.0
13725,558,2021-03-09 18:50:00,18:50,,,1.1,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,11.0
13726,557,2021-03-09 19:00:00,19:00,,,1.1,,0.9,2.6,2.7,2.8,2.4,2.5,2.6,,,,11.6
