,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
7420,574,2020-11-05 16:10:00,16:10,,,6,,5,0,0,0,0,0,0,,,
7421,573,2020-11-05 16:20:00,16:20,,,6,,5,0,0,0,0,0,0,,,
7422,572,2020-11-05 16:30:00,16:30,,,6,,5,0,0,0,0,0,0,,,
7423,571,2020-11-05 16:40:00,16:40,,,6,,5,0,0,0,0,0,0,,,
7424,570,2020-11-05 16:50:00,16:50,,,6,,5,0,0,0,0,0,0,,,
7425,569,2020-11-05 17:00:00,17:00,,,6,,5,0,0,0,0,0,0,,,
7426,568,2020-11-05 17:10:00,17:10,,,6,,5,0,0,0,0,0,0,,,
7427,567,2020-11-05 17:20:00,17:20,,,6,,5,0,0,0,0,0,0,,,
7428,566,2020-11-05 17:30:00,17:30,,,6,,5,0,0,0,0,0,0,,,
7429,565,2020-11-05 17:40:00,17:40,,,6,,5,0,0,0,0,0,0,,,
7430,564,2020-11-05 17:50:00,17:50,,,6,,5,0,0,0,0,0,0,,,
7431,563,2020-11-05 18:00:00,18:00,,,6,,5,0,0,0,0,0,0,,,
7432,562,2020-11-05 18:10:00,18:10,,,6,,5,0,0,0,0,0,0,,,
7433,561,2020-11-05 18:20:00,18:20,,,6,,5,0,0,0,0,0,0,,,
7434,560,2020-11-05 18:30:00,18:30,,,6,,5,0,0,0,0,0,0,,,
7435,559,2020-11-05 18:40:00,18:40,,,6,,5,0,0,0,0,0,0,,,
7436,558,2020-11-05 18:50:00,18:50,,,6,,5,0,0,0,0,0,0,,,
7437,557,2020-11-05 19:00:00,19:00,,,6,,5,0,0,0,0,0,0,,,
7438,556,2020-11-05 19:10:00,19:10,,,6,,5,0,0,0,0,0,0,,,
7439,555,2020-11-05 19:20:00,19:20,,,6,,5,0,0,0,0,0,0,,,
7440,554,2020-11-05 19:30:00,19:30,,,6,,5,0,0,0,0,0,0,,,
7441,553,2020-11-05 19:40:00,19:40,,,6,,5,0,0,0,0,0,0,,,
7442,552,2020-11-05 19:50:00,19:50,,,6,,5,0,0,0,0,0,0,,,
7443,551,2020-11-05 20:00:00,20:00,,,6,,5,0,0,0,0,0,0,,,
7444,550,2020-11-05 20:10:00,20:10,,,6,,5,0,0,0,0,0,0,,,
7445,549,2020-11-05 20:20:00,20:20,,,6,,5,0,0,0,0,0,0,,,
7446,548,2020-11-05 20:30:00,20:30,,,6,,5,0,0,0,0,0,0,,,
7447,547,2020-11-05 20:40:00,20:40,,,6,,5,0,0,0,0,0,0,,,
7448,546,2020-11-05 20:50:00,20:50,,,6,,5,0,0,0,0,0,0,,,
7449,545,2020-11-05 21:00:00,21:00,,,6,,5,0,0,0,0,0,0,,,
7450,544,2020-11-05 21:10:00,21:10,,,6,,5,0,0,0,0,0,0,,,
7451,543,2020-11-05 21:20:00,21:20,,,6,,5,0,0,0,0,0,0,,,
7452,542,2020-11-05 21:30:00,21:30,,,6,,5,0,0,0,0,0,0,,,
7453,541,2020-11-05 21:40:00,21:40,,,6,,5,0,0,0,0,0,0,,,
7454,540,2020-11-05 21:50:00,21:50,,,6,,5,0,0,0,0,0,0,,,
7455,539,2020-11-05 22:00:00,22:00,,,6,,5,0,0,0,0,0,0,,,
