,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
6125,574,2020-10-27 16:10:00,16:10,,,7,,5,0,0,0,0,0,0,,,
6126,573,2020-10-27 16:20:00,16:20,,,7,,5,0,0,0,0,0,0,,,
6127,572,2020-10-27 16:30:00,16:30,,,7,,5,0,0,0,0,0,0,,,
6128,571,2020-10-27 16:40:00,16:40,,,7,,5,0,0,0,0,0,0,,,
6129,570,2020-10-27 16:50:00,16:50,,,7,,5,0,0,0,0,0,0,,,
6130,569,2020-10-27 17:00:00,17:00,,,7,,5,0,0,0,0,0,0,,,
6131,568,2020-10-27 17:10:00,17:10,,,7,,5,0,0,0,0,0,0,,,
6132,567,2020-10-27 17:20:00,17:20,,,7,,5,0,0,0,0,0,0,,,
6133,566,2020-10-27 17:30:00,17:30,,,7,,5,0,0,0,0,0,0,,,
6134,565,2020-10-27 17:40:00,17:40,,,7,,5,0,0,0,0,0,0,,,
6135,564,2020-10-27 17:50:00,17:50,,,7,,5,0,0,0,0,0,0,,,
6136,563,2020-10-27 18:00:00,18:00,,,7,,5,0,0,0,0,0,0,,,
6137,562,2020-10-27 18:10:00,18:10,,,7,,5,0,0,0,0,0,0,,,
6138,561,2020-10-27 18:20:00,18:20,,,7,,5,0,0,0,0,0,0,,,
6139,560,2020-10-27 18:30:00,18:30,,,7,,5,0,0,0,0,0,0,,,
6140,559,2020-10-27 18:40:00,18:40,,,7,,5,0,0,0,0,0,0,,,
6141,558,2020-10-27 18:50:00,18:50,,,7,,5,0,0,0,0,0,0,,,
6142,557,2020-10-27 19:00:00,19:00,,,7,,5,0,0,0,0,0,0,,,
6143,556,2020-10-27 19:10:00,19:10,,,7,,5,0,0,0,0,0,0,,,
6144,555,2020-10-27 19:20:00,19:20,,,7,,5,0,0,0,0,0,0,,,
6145,554,2020-10-27 19:30:00,19:30,,,7,,5,0,0,0,0,0,0,,,
6146,553,2020-10-27 19:40:00,19:40,,,7,,5,0,0,0,0,0,0,,,
6147,552,2020-10-27 19:50:00,19:50,,,7,,5,0,0,0,0,0,0,,,
6148,551,2020-10-27 20:00:00,20:00,,,7,,5,0,0,0,0,0,0,,,
6149,550,2020-10-27 20:10:00,20:10,,,7,,5,0,0,0,0,0,0,,,
6150,549,2020-10-27 20:20:00,20:20,,,7,,5,0,0,0,0,0,0,,,
6151,548,2020-10-27 20:30:00,20:30,,,7,,5,0,0,0,0,0,0,,,
6152,547,2020-10-27 20:40:00,20:40,,,7,,5,0,0,0,0,0,0,,,
6153,546,2020-10-27 20:50:00,20:50,,,7,,5,0,0,0,0,0,0,,,
6154,545,2020-10-27 21:00:00,21:00,,,7,,5,0,0,0,0,0,0,,,
6155,544,2020-10-27 21:10:00,21:10,,,7,,5,0,0,0,0,0,0,,,
6156,543,2020-10-27 21:20:00,21:20,,,7,,5,0,0,0,0,0,0,,,
6157,542,2020-10-27 21:30:00,21:30,,,7,,5,0,0,0,0,0,0,,,
6158,541,2020-10-27 21:40:00,21:40,,,7,,5,0,0,0,0,0,0,,,
6159,540,2020-10-27 21:50:00,21:50,,,7,,5,0,0,0,0,0,0,,,
6160,539,2020-10-27 22:00:00,22:00,,,7,,5,0,0,0,0,0,0,,,
6161,538,2020-10-27 22:10:00,22:10,,,7,,5,0,0,0,0,0,0,,,
6162,537,2020-10-27 22:20:00,22:20,,,7,,5,0,0,0,0,0,0,,,
6163,536,2020-10-27 22:30:00,22:30,,,7,,5,0,0,0,0,0,0,,,
6164,535,2020-10-27 22:40:00,22:40,,,7,,5,0,0,0,0,0,0,,,
6165,534,2020-10-27 22:50:00,22:50,,,7,,5,0,0,0,0,0,0,,,
6166,533,2020-10-27 23:00:00,23:00,,,7,,5,0,0,0,0,0,0,,,
6167,532,2020-10-27 23:10:00,23:10,,,7,,5,0,0,0,0,0,0,,,
6168,531,2020-10-27 23:20:00,23:20,,,7,,5,0,0,0,0,0,0,,,
6169,530,2020-10-27 23:30:00,23:30,,,7,,5,0,0,0,0,0,0,,,
6170,529,2020-10-27 23:40:00,23:40,,,7,,5,0,0,0,0,0,0,,,
6171,528,2020-10-27 23:50:00,23:50,,,7,,5,0,0,0,0,0,0,,,
6172,527,2020-10-28 00:00:00,00:00,,,7,,5,0,0,0,0,0,0,,,
6173,526,2020-10-28 00:10:00,00:10,,,7,,5,0,0,0,0,0,0,,,
6174,525,2020-10-28 00:20:00,00:20,,,7,,5,0,0,0,0,0,0,,,
6175,524,2020-10-28 00:30:00,00:30,,,7,,5,0,0,0,0,0,0,,,
6176,523,2020-10-28 00:40:00,00:40,,,7,,5,0,0,0,0,0,0,,,
6177,522,2020-10-28 00:50:00,00:50,,,7,,5,0,0,0,0,0,0,,,
6178,521,2020-10-28 01:00:00,01:00,,,7,,5,0,0,0,0,0,0,,,
6179,520,2020-10-28 01:10:00,01:10,,,7,,5,0,0,0,0,0,0,,,
6180,519,2020-10-28 01:20:00,01:20,,,7,,5,0,0,0,0,0,0,,,
6181,518,2020-10-28 01:30:00,01:30,,,7,,5,0,0,0,0,0,0,,,
6182,517,2020-10-28 01:40:00,01:40,,,7,,5,0,0,0,0,0,0,,,
6183,516,2020-10-28 01:50:00,01:50,,,7,,5,0,0,0,0,0,0,,,
6184,515,2020-10-28 02:00:00,02:00,,,7,,5,0,0,0,0,0,0,,,
